,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,11806000.000,10735000.000,13827000.000,13755000.000,14058000.000,13600000.000,16359000.000,17884000.000,19494000.000,19034000.000
AccountsReceivableNetCurrent,158170000.000,160599000.000,165963000.000,162513000.000,143567000.000,166603000.000,164929000.000,180688000.000,189030000.000,188377000.000
AccruedEmployeeBenefitsCurrent,,,,,,1964000.000,2078000.000,2257000.000,2094000.000,2405000.000
AccruedIncomeTaxesCurrent,1859000.000,747000.000,1919000.000,3209000.000,55000.000,1435000.000,1115000.000,2376000.000,1815000.000,1573000.000
AccruedIncomeTaxesNoncurrent,,,,,11799000.000,12007000.000,11143000.000,11600000.000,11054000.000,6519000.000
AccruedLiabilitiesCurrent,,,,,23184000.000,27531000.000,20677000.000,34140000.000,26049000.000,37216000.000
AccruedPayrollTaxesCurrent,,,,,,2712000.000,2098000.000,3585000.000,2769000.000,2785000.000
AccruedProfessionalFeesCurrent,,,,,4816000.000,4745000.000,3560000.000,3506000.000,3736000.000,4875000.000
AccruedRentCurrent,,,,,,2331000.000,2108000.000,1864000.000,2331000.000,3432000.000
AccruedRentCurrentAndNoncurrent,,,,,3803000.000,,,,,
AccruedSalariesCurrent,,,,,,31449000.000,28386000.000,31821000.000,39000000.000,40103000.000
AccruedVacationCurrent,,,,,,14304000.000,14176000.000,16094000.000,17171000.000,15699000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-130726000.000,142941000.000,154710000.000,165267000.000,176666000.000,189377000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1303000.000,-10544000.000,-12432000.000,-7639000.000,-10284000.000,-7254000.000,-6645000.000,-8884000.000,-18444000.000,-14287000.000
AdditionalPaidInCapital,345418000.000,346050000.000,346525000.000,347109000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,334421000.000,335259000.000,336572000.000,336974000.000,337287000.000,337685000.000
AllowanceForDoubtfulAccountsReceivableCurrent,400000.000,263000.000,263000.000,183000.000,183000.000,183000.000,0.000,,,
AssetRetirementObligationsNoncurrent,,,,,,,,3532000.000,3573000.000,3717000.000
Assets,620208000.000,613619000.000,618034000.000,598187000.000,568945000.000,603154000.000,604028000.000,657302000.000,657230000.000,661298000.000
AssetsCurrent,218107000.000,215367000.000,218371000.000,207543000.000,182737000.000,207236000.000,212672000.000,223504000.000,227070000.000,227788000.000
CapitalLeaseObligations,,,,,,,15246000.000,,,
CapitalLeaseObligationsCurrent,8922000.000,10469000.000,10743000.000,10159000.000,10071000.000,9882000.000,9279000.000,9524000.000,8647000.000,9709000.000
CapitalLeaseObligationsNoncurrent,8561000.000,10361000.000,9964000.000,8149000.000,7269000.000,6773000.000,5967000.000,5988000.000,5877000.000,5898000.000
CapitalLeasedAssetsGross,,,,,,,50374000.000,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,22036000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,16601000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,10159000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,575000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1069000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,4798000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,1355000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,28338000.000,,,
CashAndCashEquivalentsAtCarryingValue,23792000.000,21370000.000,24586000.000,17840000.000,11154000.000,12116000.000,18735000.000,14807000.000,14122000.000,15675000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,154476000.000,,,,,
CompensatedAbsencesLiabilityVacationAndHoliday,,,,,14697000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,246594000.000,249584000.000,271631000.000,283967000.000,276175000.000
DebtInstrumentUnamortizedDiscount,,,,,-4853000.000,-4382000.000,-3897000.000,2823000.000,2392000.000,1946000.000
DeferredIncomeTaxLiabilities,,,,,,,16494000.000,,,
DeferredRentCreditNoncurrent,,,,,2386000.000,2970000.000,4415000.000,4417000.000,4362000.000,5236000.000
DeferredRevenueCurrent,,,,,713000.000,607000.000,1512000.000,582000.000,1222000.000,1063000.000
DeferredTaxAssetsGross,,,,,,,81049000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-3650000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,9221000.000,8586000.000,6359000.000,6522000.000,5424000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,4350000.000,3483000.000,3218000.000,3113000.000,2867000.000
DeferredTaxAssetsNet,,,,,,,12844000.000,,,
DeferredTaxAssetsNetCurrent,15500000.000,17250000.000,13061000.000,12449000.000,11918000.000,,,,,
DeferredTaxAssetsNetNoncurrent,4559000.000,2380000.000,3711000.000,4057000.000,4090000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,21386000.000,,,
DeferredTaxAssetsOther,,,,,,,237000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,11387000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,8810000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,68205000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,16494000.000,,,
DeferredTaxLiabilitiesNoncurrent,21930000.000,22299000.000,19103000.000,18873000.000,18810000.000,16219000.000,15673000.000,16372000.000,16068000.000,14875000.000
DepositLiabilitiesAccruedInterest,,,,,5836000.000,,,,,
DerivativeAssetsCurrent,,,,,242000.000,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,,259000.000,1832000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,7535000.000,6001000.000
DerivativeFairValueOfDerivativeNet,,,,,2218000.000,,,,-7276000.000,-4169000.000
DerivativeLiabilitiesCurrent,,,,,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,67551000.000,62932000.000,60310000.000,58464000.000,58701000.000,60142000.000,58035000.000,65601000.000,70983000.000,71828000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,0.000,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.900,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,61152000.000,64707000.000,68077000.000,72140000.000,76208000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,3660000.000,3660000.000,3660000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,11497000.000,11497000.000,11497000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,7165000.000,3583000.000,,11812000.000,8005000.000,4207000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,3425000.000,3425000.000,3425000.000,5176000.000,5450000.000,5521000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,4435000.000,4435000.000,4435000.000,6503000.000,6763000.000,7461000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,5652000.000,5652000.000,5652000.000,8803000.000,9023000.000,10124000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,7571000.000,7571000.000,7571000.000,11875000.000,12241000.000,13218000.000
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,,,,3507000.000,3555000.000,2451000.000,-5795000.000,-4987000.000
ForeignCurrencyContractsLiabilityFairValueDisclosure,,,,,,,204000.000,1162000.000,,
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,,,,,48664000.000,,,,,
