,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,801388.000,,,,,,,,,,,,,
AccountsPayableCurrent,1350309.000,1424436.000,1066495.000,930527.000,758968.000,960501.000,999365.000,1429083.000,3021521.000,1860544.000,1151903.000,2190342.000,1705801.000,1216980.000,1818831.000,1677534.000,1376605.000,1391716.000,2512045.000,1925435.000,4171777.000,813626.000,201000.000,300000.000
AccountsPayableCurrentAndNoncurrent,,,,,,,999365.000,,,,1151903.000,,,,1818831.000,,,,2512045.000,,,,,
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,103652.000,,,,25007.000,,,,126359.000,,,,40199.000,,,,,313000.000
AccountsReceivableNetCurrent,81838.000,76718.000,54527.000,101650.000,120858.000,99479.000,110159.000,61613.000,68472.000,125487.000,108815.000,100388.000,88042.000,70495.000,159466.000,17169.000,2743.000,2625.000,,,,,,
AccruedLiabilitiesCurrent,1666914.000,2322833.000,2970251.000,1952022.000,1793824.000,1510037.000,2707441.000,1418397.000,1917581.000,2303506.000,4067916.000,2230808.000,2612974.000,2610659.000,4869710.000,3301153.000,4622722.000,5627486.000,5731596.000,4742743.000,2343032.000,560654.000,582000.000,518000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9333348.000,,,,9886448.000,,,,10408798.000,,,6983231.000,7259121.000,7532625.000,,,64000.000,70000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-1356.000,83.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,194533.000,-39571.000,,,252101.000,,,,65390.000,,,,47359.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,201264.000,62258.000,40713.000,139352.000,70484.000,169777.000,193177.000,-39488.000,-35090.000,170605.000,252101.000,265561.000,362669.000,179737.000,65390.000,32948.000,49800.000,46873.000,47359.000,46913.000,47274.000,47386.000,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,14465000.000,17958000.000
AdditionalPaidInCapitalCommonStock,336327613.000,337909810.000,341811657.000,343213305.000,345787856.000,365787830.000,374507552.000,377366468.000,381756774.000,383537795.000,401680562.000,401988647.000,403790377.000,424902142.000,425389693.000,426550087.000,452212600.000,453702872.000,455191582.000,459232462.000,458679539.000,465648736.000,,
Assets,26321430.000,22459907.000,25205499.000,19943901.000,16953500.000,29657452.000,30170277.000,24764192.000,34052165.000,32316582.000,41557174.000,36830137.000,28360289.000,42770112.000,32426759.000,21249058.000,36981103.000,28382055.000,21219464.000,17418422.000,6324789.000,2144353.000,3368000.000,5677000.000
AssetsCurrent,17252999.000,13623896.000,17388406.000,12336580.000,10409240.000,23244110.000,24041317.000,18613511.000,25994890.000,22199223.000,31840455.000,27213592.000,18901867.000,33562518.000,26507971.000,15379317.000,31025853.000,22272680.000,15212990.000,11683011.000,4835962.000,2105526.000,3315000.000,5608000.000
AssetsFairValueDisclosure,,,,,,,,10181831.000,1699503.000,,,,,,,,,,,,,,,
AssetsHeldInTrustCurrent,,,,,,,,,,,,,,,,,,,,,2300000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,8903314.000,21743907.000,22373308.000,17050026.000,24178531.000,20955293.000,30585424.000,26463625.000,17847097.000,32212589.000,24987603.000,14145901.000,29929140.000,21185263.000,14533065.000,11096895.000,2448761.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,8903243.000,21744423.000,22371952.000,17048587.000,24178956.000,20955293.000,30585424.000,26463625.000,17847097.000,32212589.000,24987603.000,14145901.000,29929140.000,21185263.000,14533065.000,11096895.000,2448761.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-71.000,,1356.000,1439.000,,,,,,,,,,,,,,,,
