,2011-06-30
AccountsPayableCurrent,765795.000
AccountsReceivableNetCurrent,3671908.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,321048.000
AdditionalPaidInCapital,2306936.000
Assets,10167277.000
AssetsCurrent,8909561.000
AssetsNoncurrent,941369.000
CashAndCashEquivalentsAtCarryingValue,486835.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,75000000.000
CommonStockSharesIssued,21433550.000
CommonStockSharesOutstanding,21433550.000
CommonStockValue,21434.000
DeferredRevenueCurrent,200663.000
Goodwill,193754.000
IntangibleAssetsNetExcludingGoodwill,747615.000
InventoryNet,1813698.000
LiabilitiesAndStockholdersEquity,10167277.000
LiabilitiesCurrent,3123765.000
OtherAccountsPayableAndAccruedLiabilities,840823.000
OtherReceivables,656598.000
PrepaidExpenseAndOtherAssets,2208733.000
PropertyPlantAndEquipmentNet,316347.000
RetainedEarningsAccumulatedDeficit,4012265.000
ShortTermBankLoansAndNotesPayable,1305668.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,381829.000
StockholdersEquity,7043512.000
TaxesPayableCurrent,10816.000
ValueAddedTaxReceivableCurrent,71789.000
