,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,9765000.000,6687000.000,7417000.000,10798000.000,14302000.000,17566000.000,8481000.000,10908000.000,15906000.000,11831000.000,12587000.000,10702000.000,12589000.000,12311000.000,7001000.000,11776000.000,13037000.000,17523000.000,16196000.000,19116000.000,23768000.000,21673000.000,18739000.000,20723000.000
AccountsReceivableNetCurrent,15368000.000,16921000.000,12541000.000,12625000.000,15291000.000,17573000.000,12317000.000,13559000.000,18097000.000,18653000.000,14496000.000,14396000.000,17157000.000,18077000.000,14997000.000,17574000.000,17629000.000,20255000.000,16390000.000,13799000.000,17262000.000,21429000.000,16361000.000,15288000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,772000.000,2533000.000,1298000.000,2108000.000,732000.000,2620000.000,1465000.000,2234000.000,824000.000,2980000.000,1618000.000,2458000.000,774000.000,3123000.000,1607000.000,2635000.000,839000.000,3157000.000,1622000.000,2730000.000,827000.000,3222000.000,1681000.000,2559000.000
AccumulatedDeferredInvestmentTaxCredit,1524000.000,1510000.000,1495000.000,1480000.000,1465000.000,1450000.000,1434000.000,1420000.000,1405000.000,1389000.000,1375000.000,1360000.000,1345000.000,1330000.000,1315000.000,1300000.000,1285000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2376000.000,2149000.000,2274000.000,2263000.000,2322000.000,2362000.000,2310000.000,2664000.000,2574000.000,2759000.000,3387000.000,3585000.000,2454000.000,2184000.000,2517000.000,2502000.000,2247000.000,2135000.000,2311000.000,2841000.000,1586000.000,1418000.000,1524000.000,1640000.000
AdditionalPaidInCapitalCommonStock,23941000.000,24404000.000,24552000.000,24992000.000,25222000.000,25708000.000,26117000.000,26730000.000,62148000.000,62777000.000,63017000.000,63887000.000,64178000.000,64919000.000,66298000.000,66885000.000,67344000.000,68241000.000,68636000.000,69286000.000,69748000.000,70706000.000,81715000.000,82167000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,225000.000,,,,225000.000,,,,170000.000,,,,150000.000,,,,200000.000,,,,200000.000,
AssetRetirementObligation,,,,,,,4650000.000,,,,4612000.000,,,,4355000.000,,,,4249000.000,,,,4835000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,3049000.000,,,,2925000.000,,,,3365000.000,,,,3309000.000,,,,3318000.000,
Assets,1000314000.000,1013243000.000,1038810000.000,1042444000.000,1055247000.000,1075319000.000,1087499000.000,1098691000.000,1130465000.000,1149840000.000,1109986000.000,1123935000.000,1147022000.000,1210104000.000,1269304000.000,1277821000.000,1295857000.000,1323375000.000,1340963000.000,1355576000.000,1399337000.000,1454341000.000,1443376000.000,1435777000.000
AssetsCurrent,83814000.000,89195000.000,68915000.000,59370000.000,58279000.000,62075000.000,42911000.000,34167000.000,48223000.000,49330000.000,39652000.000,40752000.000,47007000.000,70528000.000,68093000.000,63148000.000,70012000.000,76879000.000,73376000.000,62626000.000,92714000.000,133339000.000,99611000.000,73736000.000
AssetsHeldForSaleLongLived,,,,,4608000.000,7768000.000,7768000.000,0.000,0.000,0.000,0.000,4028000.000,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,9907000.000,9907000.000,,4276000.000
AssetsNoncurrent,103477000.000,103551000.000,135140000.000,134901000.000,135335000.000,135852000.000,147841000.000,150122000.000,151147000.000,153192000.000,103777000.000,103934000.000,102916000.000,127132000.000,175996000.000,175437000.000,171069000.000,171078000.000,169340000.000,165242000.000,163039000.000,144818000.000,146943000.000,150778000.000
AvailableForSaleSecurities,,,,,,,,,7514000.000,7826000.000,8885000.000,9220000.000,6271000.000,5815000.000,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,7206000.000,6820000.000,7032000.000,7013000.000,7113000.000,7182000.000,7067000.000,7664000.000,7514000.000,7826000.000,8885000.000,9220000.000,6271000.000,5815000.000,6378000.000,6352000.000,5922000.000,5732000.000,6030000.000,6925000.000,3493000.000,3209000.000,3390000.000,3585000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,7113000.000,7182000.000,7067000.000,7664000.000,,,,,,,,,,,,,,,,
CapitalizationLongtermDebtAndEquity,599959000.000,604870000.000,607852000.000,605834000.000,600266000.000,607434000.000,610202000.000,608893000.000,648571000.000,654480000.000,656172000.000,654222000.000,656224000.000,741076000.000,744520000.000,745644000.000,748733000.000,751973000.000,764608000.000,750022000.000,760194000.000,775837000.000,854981000.000,854788000.000
CashAndCashEquivalentsAtCarryingValue,45356000.000,43069000.000,26734000.000,19261000.000,9258000.000,6684000.000,2522000.000,2145000.000,4005000.000,3219000.000,2299000.000,3118000.000,6023000.000,5599000.000,2399000.000,5417000.000,5238000.000,6271000.000,5239000.000,8692000.000,12518000.000,17663000.000,6349000.000,7092000.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,,0.001
CommonStockSharesAuthorized,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000
CommonStockSharesIssued,18577510.000,18591629.000,18592827.000,18619232.000,18632822.000,18653088.000,18670566.000,18699230.000,20137090.000,20161069.000,20169211.000,20202858.000,20218534.000,20237660.000,20286840.000,20341489.000,20363574.000,20381949.000,20381949.000,20425794.000,20442128.000,20456225.000,20456225.000,20498733.000
CommonStockSharesOutstanding,18577510.000,18591629.000,18592827.000,18619232.000,18632822.000,18653088.000,18670566.000,18699230.000,20137090.000,20161069.000,20169211.000,20202858.000,20218534.000,20237660.000,20286840.000,20341489.000,20363574.000,20381949.000,20381949.000,20425794.000,20442128.000,20456225.000,20456225.000,20498733.000
