,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableTradeCurrent,179441.000,168116.000,166293.000,184694.000,195171.000,321969.000,138345.000,159791.000,266696.000,252536.000,163438.000,158059.000,219928.000,171850.000,146035.000
AccountsReceivableNetCurrent,102465.000,67211.000,68669.000,103714.000,110106.000,140069.000,135246.000,155154.000,150804.000,158811.000,186592.000,215805.000,174785.000,97768.000,120624.000
AccruedLiabilitiesCurrent,311000.000,299406.000,565219.000,404905.000,483145.000,412269.000,551311.000,429275.000,454293.000,598080.000,671357.000,597529.000,720763.000,453068.000,570507.000
AccruedMarketingCostsCurrent,,,,22330.000,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,56250.000,,,,,,25677.000,37322.000,56000.000,79457.000,32875.000,88845.000
AccruedRentCurrent,,,,,,,,,,46275.000,51801.000,48688.000,48328.000,53139.000,57357.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3608534.000,,,,4228821.000,,,,4737951.000,,,
AdditionalPaidInCapital,63030865.000,63030865.000,63030865.000,63030865.000,63030865.000,63040865.000,63040865.000,63042066.000,63043574.000,63060740.000,63068042.000,63069658.000,63070857.000,63072618.000,63074016.000
AllowanceForDoubtfulAccountsReceivableCurrent,4025.000,7939.000,6763.000,8123.000,7346.000,6243.000,10030.000,9801.000,9998.000,13469.000,11598.000,10496.000,11333.000,17793.000,21410.000
Assets,5802194.000,5769128.000,6261548.000,6114831.000,6389245.000,6675755.000,6791523.000,10413326.000,10741545.000,11363156.000,11490154.000,16657075.000,16811489.000,16512338.000,16660757.000
AssetsCurrent,2235900.000,2211388.000,2344086.000,2146239.000,2433390.000,2749408.000,2805868.000,3205602.000,3632410.000,3690311.000,3995889.000,4193028.000,4513624.000,4371095.000,4677605.000
BuildingsAndImprovementsGross,,,,20450.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1635704.000,1645798.000,1731317.000,1433230.000,1748625.000,2004073.000,2096743.000,2295190.000,2650118.000,2690006.000,3032540.000,3107142.000,3437001.000,3330503.000,3599398.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.380,,,
ClassOfWarrantOrRightOutstanding,,,,394922.000,394922.000,394922.000,394922.000,394922.000,394922.000,394922.000,394922.000,394922.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16747062.000,16747062.000,16747062.000,16747062.000,16747062.000
CommonStockSharesOutstanding,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16729562.000,16747062.000,16747062.000,16747062.000,16747062.000,16747062.000
CommonStockValue,167296.000,167296.000,167296.000,167296.000,167296.000,167296.000,167296.000,167296.000,167296.000,167296.000,167471.000,167471.000,167471.000,167471.000,167471.000
ConstructionInProgressGross,,,,118087.000,,,,,,,,,,,
ContractualObligation,,,,,,,,3536177.000,,,,4342481.000,,,
ContractualObligationDueAfterFifthYear,,,,,,,,1651504.000,,,,1715918.000,,,
ContractualObligationDueInFifthYear,,,,,,,,103237.000,,,,228865.000,,,
ContractualObligationDueInFourthYear,,,,,,,,149049.000,,,,296869.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,878669.000,,,,1022474.000,,,
ContractualObligationDueInSecondYear,,,,,,,,500103.000,,,,661194.000,,,
ContractualObligationDueInThirdYear,,,,,,,,253615.000,,,,417161.000,,,
DeferredRevenueCurrent,765875.000,746572.000,792708.000,780797.000,792219.000,770314.000,773535.000,768379.000,746148.000,802299.000,803618.000,798320.000,786623.000,744352.000,763731.000
DeferredSubscriberAcquisitionCostsNoncurrent,186140.000,191684.000,449410.000,416610.000,452090.000,407963.000,498838.000,420141.000,377387.000,843014.000,767105.000,691193.000,591540.000,517554.000,449991.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,1484000.000,,,,-452000.000,,,
DeferredTaxAssetsGross,,,,15161000.000,,,,14489000.000,,,,12052000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,260000.000,260000.000,260000.000,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,3340000.000,3340000.000,3340000.000,,,,
DeferredTaxAssetsNet,,,,,,,,3600000.000,,,,8600000.000,,,
DeferredTaxAssetsNetCurrent,,,,,,,,260000.000,,,,422000.000,422000.000,422000.000,422000.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,3340000.000,,,,8178000.000,8126733.000,8089294.000,8051730.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,12690000.000,,,,12658000.000,,,,12264000.000,,,
DeferredTaxAssetsOther,,,,83000.000,,,,66000.000,,,,67000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,135000.000,,,,19000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,142000.000,,,,146000.000,,,,154000.000,,,
DeferredTaxAssetsValuationAllowance,,,,15161000.000,,,,10889000.000,10826000.000,10761000.000,10715000.000,3452000.000,3503000.000,3541000.000,3578000.000
EmployeeRelatedLiabilitiesCurrent,,,,93296.000,,,,,,116700.000,167807.000,117229.000,195360.000,160821.000,211305.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,20000.000,20000.000,18805.000,30600.000,10900.000,7757.000,6532.000,9740.000,7979.000,5969.000
FiniteLivedComputerSoftwareGross,,,,822595.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,147000.000,180000.000,,151000.000,283000.000,283000.000,,208000.000,208000.000,208000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,171000.000,,,,283467.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,74000.000,45000.000,,128000.000,152000.000,76000.000,,202000.000,128000.000,60000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,1000.000,21000.000,,,44000.000,44000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,59000.000,92000.000,,15000.000,148000.000,148000.000,,42000.000,42000.000,42000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,127000.000,160000.000,,83000.000,216000.000,216000.000,,140000.000,140000.000,140000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,15000.000,,,,44205.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,83000.000,,,,147902.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,151000.000,,,,215619.000,,,
FiniteLivedIntangibleAssetsNet,,,,417000.000,,,,420000.000,,,,691193.000,,,
FurnitureAndFixturesGross,,,,63463.000,,,,,,,,,,,
Goodwill,2037127.000,2037127.000,2037127.000,2037127.000,2037127.000,2037127.000,2037127.000,1968127.000,1968127.000,1968127.000,1968127.000,1968127.000,1968127.000,1968127.000,1968127.000
InventoryNet,302778.000,317878.000,373584.000,452591.000,445450.000,496996.000,447732.000,423947.000,489424.000,496231.000,450342.000,354080.000,413651.000,434978.000,461255.000
Land,,,,30000.000,,,,,,,,,,,
LeaseholdImprovementsGross,,,,45897.000,,,,,,,,,,,
Liabilities,2146842.000,1999810.000,2188939.000,1927176.000,1965954.000,1973458.000,1864904.000,1736505.000,1789426.000,2111212.000,2040237.000,2045017.000,2130227.000,1711183.000,1779384.000
LiabilitiesAndStockholdersEquity,5802194.000,5769128.000,6261548.000,6114831.000,6389245.000,6675755.000,6791523.000,10413326.000,10741545.000,11363156.000,11490154.000,16657075.000,16811489.000,16512338.000,16660757.000
LiabilitiesCurrent,1665430.000,1570569.000,1819146.000,1618873.000,1704547.000,1741706.000,1684051.000,1583828.000,1693082.000,1876718.000,1842711.000,1740937.000,1858468.000,1445597.000,1520089.000
LongTermDebt,,,,556780.000,495419.000,468906.000,401713.000,379060.000,322289.000,264864.000,208391.000,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,110647.000,101773.000,92786.000,83682.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,187029.000,131154.000,76327.000,39816.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,297676.000,232927.000,169113.000,123498.000
