,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AssetImpairmentCharges,2164935.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-47590.000,,802858.000,,,,456210.000,,,,-72023.000,,
ComprehensiveIncomeNetOfTax,54712.000,-6311.000,-910242.000,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-260532.000,,,,,,,,,,,,,
CostOfGoodsSold,2817448.000,,14555.000,31676.000,138816.000,418325.000,1520100.000,749960.000,643743.000,546407.000,1247141.000,1128833.000,590899.000,360306.000
DebtConversionConvertedInstrumentAmount1,,1869907.000,,0.000,,,,,,,,,,
DepreciationDepletionAndAmortization,,208927.000,,361061.000,,,,371452.000,,,,388387.000,,
DepreciationExpense,,,,354501.000,356447.000,,,,,,,,,
EarningsPerShareBasic,0.000,-0.010,-0.030,-0.010,,-0.030,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.020,-0.030,,-0.030,-0.040,-0.030,-0.040,-0.030,-0.040,-0.030
EarningsPerShareDiluted,0.000,-0.010,-0.030,-0.010,,-0.030,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,303.000,,4108.000,,,,1595.000,,,,-216.000,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,6559.000,6590.000,,,,,,,,,
GrossProfit,902938.000,,1950.000,1720.000,-37724.000,-41988.000,-1232535.000,-404090.000,-399089.000,-344673.000,-276323.000,-338694.000,-444928.000,-297850.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-38518.000,-216009.000,-926850.000,-445601.000,-894719.000,-1029201.000,-4917599.000,-1243488.000,-1666905.000,-1529920.000,-1926910.000,-1419692.000,-1937855.000,-1520762.000
IncomeTaxExpenseBenefit,119220.000,,,83.000,,82.000,,98.000,43.000,,,,,
IncomeTaxesPaid,,41.000,,0.000,,,,97.000,,,,,,
IncreaseDecreaseInAccountsPayable,,-22860.000,,-47736.000,,,,-19441.000,,,,158589.000,,
IncreaseDecreaseInAccountsReceivable,,,,11616.000,,,,25408.000,,,,-15123.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,151712.000,,,,,,,,,,
IncreaseDecreaseInAccruedTaxesPayable,,-170.000,,-7934.000,,,,6523.000,,,,786.000,,
IncreaseDecreaseInDepositsOutstanding,,56380.000,,149787.000,,,,6952.000,,,,9039.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,-358400.000,,,,,,,,,,
IncreaseDecreaseInInventories,,3308.000,,74521.000,,,,116876.000,,,,85168.000,,
IncreaseDecreaseInNotesReceivables,,,,-3176.000,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,52842.000,,109013.000,,,,-102865.000,,,,-18220.000,,
IncreaseDecreaseInPrepaidExpense,,-46874.000,,709347.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,-32313.000,,,,12292.000,,
IncreaseDecreaseInSecurityDeposits,,,,76.000,,,,,,,,,,
InterestExpenseDebt,28520.000,,,,,,,,,,,,,
InterestExpenseOther,,,,237393.000,,,,,,,,760026.000,1159287.000,922003.000
InterestExpenseRelatedParty,,,,,,,,-155716.000,-113060.000,-105282.000,-59762.000,-63416.000,-101250.000,-76182.000
InterestIncomeExpenseNonoperatingNet,,-82152.000,-187907.000,-267917.000,-428154.000,-427829.000,-126083.000,-424508.000,-760706.000,-805999.000,-1290635.000,-760026.000,-1159287.000,-922003.000
InterestPaid,,11651.000,,208281.000,,,,461816.000,,,,696778.000,,
InventoryWriteDown,,,,,,,,,,,,6759.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,10000.000,,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,313909.000,,2307233.000,,,,1409713.000,,,,703117.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,313909.000,,2307233.000,,,,1409713.000,,,,703117.000,,
NetCashProvidedByUsedInInvestingActivities,,-23609.000,,-54563.000,,,,-165775.000,,,,-27112.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-23609.000,,-54563.000,,,,-165775.000,,,,-27112.000,,
NetCashProvidedByUsedInOperatingActivities,,-338192.000,,-1453920.000,,,,-789323.000,,,,-747812.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-338192.000,,-1453920.000,,,,-789323.000,,,,-747812.000,,
NetIncomeLoss,102794.000,-216009.000,-926850.000,-445684.000,-894719.000,-1029283.000,-4802408.000,-1243586.000,-1666948.000,-1529920.000,-1926910.000,-1419692.000,-1937855.000,-1520762.000
NetIncomeLossAttributableToNoncontrollingInterest,-260532.000,,,,,,,,,,,,,
NonoperatingIncomeExpense,-676595.000,275957.000,-540866.000,312899.000,-421373.000,-427042.000,-594357.000,-578247.000,-872211.000,-908349.000,-1310850.000,-816515.000,-1213063.000,-998118.000
OperatingExpenses,,,,,435622.000,560171.000,,261151.000,395605.000,276898.000,339737.000,264483.000,279864.000,224794.000
OperatingIncomeLoss,638077.000,-491966.000,-385984.000,-758500.000,-473346.000,-602159.000,-4323242.000,-665241.000,-794694.000,-621571.000,-616060.000,-603177.000,-724792.000,-522644.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,212450.000,209698.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,16608.000,-61834.000,111365.000,191913.000,-4940.000,47868.000,-49480.000,2127.000,5951.000,5263.000,-6398.000,553.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,315244.000,-6311.000,-910242.000,-507518.000,-783354.000,-837370.000,,-1195718.000,-1716428.000,-1527793.000,,-1414429.000,-1944253.000,-1520209.000
OtherIncome,,,,222416.000,1472.000,538.000,4920.000,1977.000,1555.000,2932.000,39547.000,6927.000,47474.000,67.000
PaymentsToAcquirePropertyPlantAndEquipment,,23609.000,,54563.000,,,,165775.000,,,,27112.000,,
ProceedsFromBankDebt,,,,714603.000,,,,0.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,45258.000,,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,-1080107.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,,,1070970.000,,,,-527906.000,,,,-35846.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,466697.000,,,,-41112.000,,
ProceedsFromRepaymentsOfShortTermDebt,,,,,,,,,,,,780075.000,,
ProceedsFromShortTermDebt,,631751.000,,-476402.000,,,,1470922.000,,,,,,
ProfitLoss,-157738.000,-216009.000,-926850.000,-445683.000,,,,,,,,,,
ResearchAndDevelopmentExpense,,78674.000,17508.000,0.000,15917.000,8372.000,31409.000,16483.000,81664.000,,,,,
Revenues,3720386.000,,16505.000,33396.000,102564.000,376875.000,,345870.000,244654.000,201734.000,970818.000,790139.000,145971.000,62456.000
SalesRevenueNet,3720386.000,,16505.000,-189020.000,101092.000,376337.000,,343893.000,243099.000,198802.000,931271.000,783212.000,98497.000,62389.000
SellingGeneralAndAdministrativeExpense,264861.000,413292.000,370426.000,760220.000,419705.000,551799.000,-363054.000,244668.000,313941.000,276898.000,339997.000,264483.000,279864.000,224794.000
ShippingHandlingAndTransportationCosts,,,,4255.000,,,,,,,,,,
StockIssued1,,10000.000,,0.000,,,,,,,,,,
UnrealizedGainLossOnDerivatives,1516860.000,358108.000,-352959.000,358400.000,5309.000,249.000,0.000,0.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,31155323.000,33101240.000,36210558.000,39061840.000,,39061840.000,,46917445.000,46917445.000,46917445.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,39061840.000,39061840.000,,46917445.000,46917445.000,46917445.000,-93834890.000,46917445.000,46917445.000,46917445.000
WeightedAverageNumberOfSharesOutstandingBasic,31155323.000,33101240.000,36210558.000,39061840.000,,39061840.000,,46917445.000,46917445.000,46917445.000,,,,
