,2011-09-30,2012-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,23140140.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-5669883.000
CostOfGoodsSold,39714465.000,24127818.000
DepreciationDepletionAndAmortization,,556788.000
EarningsPerShareBasicAndDiluted,-0.100,-0.110
GrossProfit,5295670.000,160696.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-11793431.000,-13669644.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-12090035.000,-13669644.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.100,
IncomeTaxExpenseBenefit,296604.000,
IncomeTaxesPaidNet,,0.000
IncreaseDecreaseInAccountsPayable,,3085261.000
IncreaseDecreaseInAccountsReceivable,,-10826370.000
IncreaseDecreaseInAccruedLiabilities,,-351679.000
IncreaseDecreaseInDeferredRevenue,,-885713.000
IncreaseDecreaseInInventories,,-4465400.000
IncreaseDecreaseInNotesReceivableCurrent,,-4014388.000
IncreaseDecreaseInOtherNoncurrentAssets,,-99860.000
IncreaseDecreaseInOtherOperatingLiabilities,,5090.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-346645.000
InterestExpense,1078901.000,893782.000
InterestPaid,,691651.000
InventoryWriteDown,,-557898.000
InvestmentIncomeInterest,141847.000,455.000
NetCashProvidedByUsedInFinancingActivities,,-15109857.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-15109857.000
NetCashProvidedByUsedInInvestingActivities,,-30522.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-30522.000
NetCashProvidedByUsedInOperatingActivities,,9470496.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,9470496.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12090035.000,
OperatingExpenses,17067782.000,13503621.000
OperatingIncomeLoss,-11772112.000,-13342925.000
OtherNonoperatingIncomeExpense,-1037993.000,116567.000
PaidInKindInterest,,132835.000
PaymentsToAcquirePropertyPlantAndEquipment,,30522.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,86759.000
ProceedsFromLinesOfCredit,,-14187454.000
ProceedsFromNotesPayable,,-1009162.000
ProfitLoss,-12090035.000,-13669644.000
ProvisionForDoubtfulAccounts,,1168876.000
ResearchAndDevelopmentExpense,5702626.000,3236226.000
RestructuringCharges,60716.000,292221.000
RestructuringReservePeriodIncreaseDecrease,,-647545.000
SalesRevenueGoodsNet,45010135.000,24288514.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,7514756.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,86759.000
StockIssuedDuringPeriodValueShareBasedCompensation,,1281503.000
WeightedAverageNumberOfDilutedSharesOutstanding,119621318.000,128096372.000
WeightedAverageNumberOfSharesOutstandingBasic,119621318.000,128096372.000
