,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentForLongTermIntercompanyTransactionsTaxBenefitExpense,,,2900000.000,2900000.000,2900000.000,2800000.000,
AdjustmentForLongTermIntercompanyTransactionsTaxExpenseBenefit,,,,,,,2400000.000
AmortizationOfDebtDiscountPremium,3176000.000,3380000.000,3597000.000,3708000.000,4323000.000,1000000.000,1606000.000
AmortizationOfIntangibleAssets,,,1577000.000,1521000.000,1762000.000,2202000.000,1097000.000
AssetImpairmentCharges,,,,,,55104000.000,16278000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,38568000.000,145189000.000,-45927000.000,-11282000.000,-100195000.000,164000.000,-7654000.000
CommonStockDividendsPerShareDeclared,,0.600,0.800,1.000,1.280,1.090,0.280
ComprehensiveIncomeNetOfTax,,,,,-29523000.000,-91932000.000,-208994000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,1573000.000,-39000.000,9635000.000,-6116000.000,-1043000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,91231000.000,229875000.000,-19888000.000,-98048000.000,-210037000.000
CostOfGoodsAndServicesSold,,,,,,,1154297000.000
CostOfReimbursableExpense,114288000.000,136922000.000,157416000.000,144557000.000,124566000.000,81824000.000,50313000.000
CurrentFederalTaxExpenseBenefit,,27000.000,1638000.000,36872000.000,4000.000,-29907000.000,2797000.000
CurrentForeignTaxExpenseBenefit,,23059000.000,26275000.000,33939000.000,34822000.000,27317000.000,17153000.000
CurrentIncomeTaxExpenseBenefit,,23086000.000,27913000.000,70811000.000,34826000.000,-2590000.000,19950000.000
DebtInstrumentConvertibleInterestExpense,,6830000.000,,,,,
DebtInstrumentPeriodicPayment,,200000.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,1658000.000,1619000.000,-6646000.000,-11358000.000,-4483000.000,24651000.000
DeferredForeignIncomeTaxExpenseBenefit,,-10543000.000,5470000.000,-6953000.000,-702000.000,4991000.000,-12013000.000
DeferredIncomeTaxExpenseBenefit,3617000.000,-16288000.000,,-13599000.000,-12060000.000,508000.000,12638000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,15720000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,21195000.000,47974000.000,23630000.000,57691000.000,-6271000.000,71873000.000
DefinedBenefitPlanActuarialGainLoss,,,63393000.000,-29313000.000,86940000.000,-17096000.000,73622000.000
DefinedBenefitPlanActuarialNetGainsLosses,,26261000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,-5386000.000,-6612000.000,-7705000.000,-6653000.000,-8246000.000,-7266000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,4800000.000,7100000.000,6800000.000,6500000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,4800000.000,5600000.000,,,,
DefinedBenefitPlanBenefitsPaid,,-22309000.000,23652000.000,23234000.000,28191000.000,29836000.000,26456000.000
DefinedBenefitPlanContributionsByEmployer,,26682000.000,28607000.000,28974000.000,34633000.000,32128000.000,16530000.000
DefinedBenefitPlanCurtailments,,,,,,12960000.000,0.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,29639000.000,29068000.000,29282000.000,31020000.000,27208000.000,21697000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,-3248000.000,28953000.000,49128000.000,-90969000.000,-16906000.000,-70990000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,-2421000.000,23154000.000,41782000.000,-75228000.000,-14999000.000,-61354000.000
DefinedBenefitPlanInterestCost,,28208000.000,25683000.000,26861000.000,26000000.000,20108000.000,15330000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,10287000.000,11436000.000,13170000.000,9511000.000,9389000.000,1526000.000
DefinedBenefitPlanServiceCost,,6332000.000,8209000.000,7886000.000,7878000.000,8243000.000,627000.000
DefinedBenefitPlanSettlementsBenefitObligation,,,,,,65799000.000,0.000
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,,0.312,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,,0.584,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,,0.104,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,,0.000,,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,,1.000,1.000,1.000,1.000
DefinedContributionPlanCostRecognized,,10700000.000,10900000.000,12700000.000,15200000.000,22200000.000,12300000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.030,0.030,0.030,0.030,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,0.030
DepreciationDepletionAndAmortization,,,,95977000.000,114293000.000,136812000.000,118748000.000
DirectOperatingCosts,748053000.000,810728000.000,900378000.000,1041575000.000,1174991000.000,1227541000.000,1103984000.000
DividendsCommonStockCash,,-21616000.000,-28734000.000,36320000.000,45078000.000,,
DividendsPreferredStock,,0.000,,,,,
EarningsPerShareBasic,3.670,1.760,3.610,5.150,2.400,-2.120,-4.870
EarningsPerShareDiluted,3.600,1.730,3.570,5.090,2.370,-2.120,-4.870
EffectOfExchangeRateOnCashAndCashEquivalents,15518000.000,-1727000.000,8109000.000,12759000.000,-22031000.000,9274000.000,-9523000.000
EffectiveIncomeTaxRateContinuingOperations,,0.179,0.210,0.234,0.204,0.026,-0.226
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.018,0.040,-0.253,-0.257
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,-0.023,-0.017,-0.012,0.000,0.011,-0.002
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.204,0.144,0.118,0.263,-0.084,-0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,,,,-0.118,-0.010
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.027,0.026,-0.044,0.048,0.012,-0.039
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,0.000,0.000,,,,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,-0.263,-0.284,-0.189,-0.470,0.159,
EffectiveIncomeTaxRateReconciliationTaxContingencies,,-0.077,0.000,-0.007,-0.001,0.002,0.006
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,-0.055,-0.052,-0.113,0.000,0.000
