,2011-06-30,2011-09-30
AssetImpairmentCharges,3200000.000,
CostOfGoodsSold,83238000.000,111646000.000
EarningsPerShareBasic,-0.220,0.070
EarningsPerShareDiluted,-0.220,0.070
GeneralAndAdministrativeExpense,22421000.000,19893000.000
GrossProfit,8934000.000,31951000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-23928000.000,6712000.000
IncomeTaxExpenseBenefit,-8752000.000,2174000.000
InterestExpense,27000.000,27000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,4538000.000
NonoperatingIncomeExpense,128000.000,-32000.000
OperatingIncomeLoss,-24029000.000,6771000.000
ProfitLoss,-15176000.000,
ResearchAndDevelopmentExpense,7342000.000,5287000.000
SalesRevenueGoodsNet,92172000.000,143597000.000
WeightedAverageNumberOfDilutedSharesOutstanding,68900000.000,67387000.000
WeightedAverageNumberOfSharesOutstandingBasic,68900000.000,66758000.000
