,2011-01-28,2011-04-29,2011-07-29,2012-05-04,2012-08-03,2013-02-01,2013-05-03,2013-08-02,2013-10-31,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-31,2016-01-29,2016-04-29,2016-07-29,2017-05-05
AmortizationOfIntangibleAssets,,,,,,,,,,1500000.000,,,,2900000.000,,,,3200000.000,,,2500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,221306000.000,142834.000,2247.000,232231.000,361651.000,204461.000,182069657.000,185305.000,272183.000,153651.000,259313861.000,198770.000,268298.000,157299.000,144435633.000,199281.000,278317.000,16768.000,509805.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-82948000.000,,,,,,,,,,,,,,,,,-8135000.000,,,
ComprehensiveIncomeNetOfTax,,,,,37276000.000,32302000.000,78716000.000,34386000.000,6845000.000,24951000.000,89755000.000,49839000.000,6190000.000,25602000.000,90658000.000,48735000.000,22458000.000,33411000.000,109889000.000,50736000.000,122816000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,35271000.000,67365000.000,,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,246568000.000,418047000.000,333384000.000,456063000.000,325954000.000,278844000.000,452185000.000,331887000.000,253718000.000,282467000.000,480490000.000,365460000.000,271003000.000,305212000.000,544270000.000,393225000.000,312233000.000,303744000.000,533254000.000,384363000.000,556453000.000
DeferredIncomeTaxExpenseBenefit,-1071000.000,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,11291000.000,,,,,13517000.000,,,,13285000.000,,,,14849000.000,,,,,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,1300000.000,,,,1600000.000,,,,8300000.000,,,,700000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,-283000.000,-683000.000,-520000.000,-76000.000,1678000.000,5054000.000,2356000.000,818000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,1309000.000,-722000.000,444000.000,2169000.000,2776000.000,-4118000.000,-1056000.000,166000.000,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,-419000.000,-3626000.000,2895000.000,5656000.000,9396000.000,3256000.000,-2752000.000,-797000.000,1467000.000,,,
EarningsPerShareBasic,0.540,1.920,1.130,2.300,0.690,0.540,1.350,0.700,0.080,0.450,1.540,0.890,0.210,0.550,1.680,0.960,0.440,0.710,1.920,1.020,1.110
EarningsPerShareDiluted,0.530,1.880,1.110,2.260,0.670,0.530,1.320,0.680,0.090,0.440,1.510,0.870,0.200,0.540,1.640,0.940,0.430,0.700,1.890,1.000,1.080
