,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,18515000.000,19075000.000,17697000.000,16222000.000,14477000.000,19215000.000,23329000.000,18152000.000,16791000.000,17055000.000,16529000.000,14811000.000,15556000.000,16719000.000,21004000.000,17123000.000,17141000.000,21994000.000,31606000.000,27736000.000,29024000.000,27573000.000,26670000.000,30518000.000
AccountsReceivableNetCurrent,101735000.000,96538000.000,135537000.000,121724000.000,128043000.000,119444000.000,125639000.000,124345000.000,130059000.000,122832000.000,139703000.000,124910000.000,128932000.000,125096000.000,136567000.000,136695000.000,171985000.000,164972000.000,171901000.000,172793000.000,191243000.000,184487000.000,192531000.000,190110000.000
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,451286000.000,,,,459964000.000,,,,483595000.000,,,,251170000.000,,,,276770000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,54000.000,-742000.000,-1099000.000,-1009000.000,-950000.000,-338000.000,-515000.000,-718000.000,-659000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,80629000.000,80019000.000,97548000.000,96987000.000,96396000.000,95820000.000,115831000.000,114980000.000,113875000.000,112696000.000,80205000.000,79761000.000,79317000.000,78876000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-115930000.000,-114213000.000,-113211000.000,-80923000.000,-80420000.000,-79917000.000,-79417000.000,-126443000.000,-125626000.000,-125873000.000,-125052000.000,-89802000.000,-89108000.000,-88416000.000,-87658000.000,-93347000.000,-92668000.000
AdditionalPaidInCapital,539856000.000,525717000.000,515421000.000,514919000.000,507558000.000,510640000.000,517688000.000,520157000.000,520196000.000,504485000.000,509243000.000,505158000.000,506676000.000,511064000.000,525456000.000,526753000.000,1167537000.000,1164637000.000,1163985000.000,1162082000.000,1156231000.000,1145688000.000,1132540000.000,1135812000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,2136000.000,,,,1610000.000,,,,1632000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,2302000.000,2245000.000,1885000.000,1894000.000,2498000.000,2445000.000,2491000.000,2406000.000,1591000.000,1651000.000,2027000.000,1879000.000,1816000.000,1806000.000,2136000.000,2239000.000,1652000.000,1657000.000,1610000.000,1455000.000,1570000.000,1511000.000,1632000.000,1646000.000
Assets,768673000.000,748716000.000,970528000.000,963218000.000,957549000.000,984209000.000,1030768000.000,1002779000.000,992931000.000,963737000.000,966130000.000,951164000.000,954857000.000,978443000.000,1032731000.000,1032526000.000,1698720000.000,1681710000.000,1680860000.000,1673425000.000,1687289000.000,1684874000.000,1728373000.000,1714263000.000
AssetsCurrent,324379000.000,316496000.000,325410000.000,330680000.000,335339000.000,370357000.000,402700000.000,382634000.000,384136000.000,360148000.000,402054000.000,352430000.000,260264000.000,289880000.000,328660000.000,336200000.000,332136000.000,294273000.000,302630000.000,290644000.000,277583000.000,292214000.000,345895000.000,341799000.000
AssetsFairValueDisclosure,,,,,,27000000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,14500000.000,14500000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,156974000.000,147474000.000,127889000.000,139979000.000,167106000.000,209668000.000,242642000.000,221200000.000,218101000.000,202136000.000,221255000.000,187119000.000,91502000.000,124369000.000,158459000.000,159489000.000,101420000.000,81342000.000,108061000.000,96252000.000,66479000.000,88378000.000,134352000.000,132268000.000
CommitmentsAndContingencies,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockValue,577000.000,558000.000,543000.000,558000.000,546000.000,548000.000,555000.000,570000.000,571000.000,557000.000,560000.000,561000.000,562000.000,566000.000,570000.000,578000.000,842000.000,838000.000,838000.000,840000.000,835000.000,829000.000,819000.000,823000.000
CostMethodInvestments,,,,,,,15242000.000,,,,11724000.000,,,,5503000.000,,,,10652000.000,,,,10774000.000,
DeferredRevenueAndCreditsCurrent,26101000.000,27020000.000,26373000.000,26075000.000,26851000.000,31064000.000,26240000.000,23566000.000,24402000.000,26281000.000,28633000.000,27121000.000,27391000.000,34058000.000,29948000.000,27242000.000,8764000.000,10999000.000,8508000.000,7317000.000,7297000.000,14608000.000,7122000.000,6292000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,1605000.000,,,,-2684000.000,,,,-9803000.000,,,,-82607000.000,,,,-96773000.000,
DeferredTaxAssetsInvestments,,,,,,,3128000.000,,,,4750000.000,,,,7162000.000,,,,5997000.000,,,,5218000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,43305000.000,43300000.000,39600000.000,43000000.000,26594000.000,25700000.000,27600000.000,19400000.000,50782000.000,53100000.000,33500000.000,25400000.000,,28100000.000,20700000.000,11000000.000,9000000.000,
DeferredTaxAssetsNet,,,,,37000000.000,33100000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,8914000.000,8914000.000,7228000.000,5556000.000,6624000.000,7662000.000,7210000.000,7210000.000,7210000.000,7210000.000,17861000.000,17861000.000,17861000.000,11510000.000,12836000.000,17146000.000,24517000.000,28553000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,25618000.000,25311000.000,32705000.000,31504000.000,30269000.000,25435000.000,36095000.000,36139000.000,32360000.000,35823000.000,8733000.000,7875000.000,9743000.000,7890000.000,37946000.000,35936000.000,8993000.000,0.000,13640000.000,28080000.000,20698000.000,10533000.000,9075000.000,9575000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,6984000.000,,,,21123000.000,,,,13605000.000,,,,17005000.000,,,,9597000.000,
DeferredTaxAssetsOther,,,,,,,244000.000,,,,25000.000,,,,4135000.000,,,,3410000.000,,,,3799000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,61703000.000,,,,37041000.000,,,,66002000.000,,,,96463000.000,,,,97470000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,16213000.000,,,,11865000.000,,,,13011000.000,,,,11329000.000,,,,8883000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,556000.000,,,,1078000.000,,,,912000.000,,,,1031000.000,,,,955000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,,8665000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,3201000.000,,,,,17740000.000,13486000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,46016000.000,,,,44448000.000,,,,42418000.000,,,,36926000.000,,,,35904000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,,78200000.000,78854000.000,112556000.000,112237000.000,112446000.000,112692000.000,62020000.000,62400000.000,62836000.000,62903000.000,139789000.000,140694000.000,229397000.000,230967000.000,221965000.000,223829000.000,225297000.000,221110000.000,232788000.000,234330000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,0.043,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,,,0.033,,,,0.020,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,154000000.000,,,,156400000.000,,,,167900000.000,,,,192400000.000,,,,194000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,22600000.000,,,,21600000.000,,,,22800000.000,,,,33600000.000,,,,34700000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,26300000.000,,,,26600000.000,,,,29200000.000,,,,36800000.000,,,,37500000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,24900000.000,,,,25000000.000,,,,27600000.000,,,,35900000.000,,,,36600000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,24300000.000,,,,23600000.000,,,,25600000.000,,,,35300000.000,,,,35700000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,23300000.000,,,,22600000.000,,,,24000000.000,,,,34400000.000,,,,35400000.000,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,27932000.000,31389000.000,35245000.000,34070000.000,34962000.000,42149000.000,37118000.000,29000000.000,24631000.000,31291000.000,26986000.000,28658000.000,27602000.000,36802000.000,33305000.000,33241000.000,27997000.000,29762000.000,33669000.000,18737000.000,26425000.000,22751000.000,32636000.000,19346000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,6300000.000,,,,6600000.000,,,,5200000.000,,,,6900000.000,,,,7500000.000,
EquityMethodInvestments,,,,,,,5873000.000,,,,4843000.000,,,,4027000.000,,,,3204000.000,,,,3447000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,14444000.000,16193000.000,17945000.000,19452000.000,21190000.000,22927000.000,24662000.000,26585000.000,28481000.000,30752000.000,33064000.000,35261000.000,29792000.000,37872000.000,43595000.000,49352000.000,55209000.000,61693000.000,67386000.000,73121000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,55600000.000,55500000.000,55500000.000,51300000.000,51300000.000,51300000.000,51300000.000,47700000.000,62700000.000,61400000.000,60500000.000,55000000.000,176700000.000,176900000.000,176800000.000,160700000.000,166200000.000,166300000.000,165900000.000,149700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,7000000.000,7000000.000,7000000.000,6800000.000,6800000.000,6800000.000,6800000.000,7800000.000,10100000.000,9000000.000,9000000.000,9000000.000,19300000.000,21800000.000,22300000.000,19900000.000,21800000.000,21900000.000,22000000.000,21600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,3500000.000,1800000.000,,5300000.000,3600000.000,1900000.000,,5900000.000,5200000.000,2300000.000,,6800000.000,9800000.000,5600000.000,,16600000.000,12000000.000,5500000.000,,16300000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,4200000.000,4200000.000,4200000.000,4200000.000,4200000.000,4200000.000,4200000.000,4300000.000,6600000.000,5500000.000,5500000.000,5500000.000,16000000.000,16900000.000,18200000.000,15900000.000,16300000.000,16400000.000,16200000.000,16100000.000
