,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,391345.000,,381901.000,,,,,,,,,,,,,,,,,,,,,
AccruedInvestmentIncomeReceivable,396123.000,386033.000,1122574.000,1276314.000,1487449.000,1438636.000,1417218.000,1451311.000,1502190.000,1448238.000,1558153.000,1602567.000,1680209.000,1721630.000,1682906.000,1756739.000,1994610.000,2081804.000,2205469.000,2274436.000,2181988.000,2148495.000,2176770.000,2542754.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,147705.000,,,,195971.000,,,,247836.000,,,,19928.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3402969.000,2751851.000,2696224.000,3160862.000,4102303.000,6074739.000,5780670.000,5933971.000,3962275.000,3188282.000,1878157.000,2957285.000,4319879.000,3306188.000,2683543.000,3519930.000,1343818.000,-22711.000,-2655817.000,337878.000,3845155.000,4510942.000,818676.000,1666328.000
AdditionalPaidInCapital,22079780.000,23146830.000,24086146.000,28171882.000,28362980.000,28668886.000,28707648.000,28710485.000,28674288.000,28666748.000,28684748.000,28684748.000,28684748.000,28684748.000,28684748.000,28684748.000,28684598.000,28684598.000,28684598.000,28684598.000,28684598.000,28684598.000,28684598.000,28684598.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,126466.000,,,,183348.000,,,,244427.000,
Assets,70366611.000,75549394.000,144747655.000,155000745.000,158133509.000,162436770.000,165450317.000,171132819.000,174039012.000,178835070.000,183173159.000,196288211.000,207130184.000,213117451.000,219001168.000,229826998.000,240568270.000,262549103.000,269129842.000,278532317.000,293183863.000,313064542.000,333252613.000,357832360.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,105305377.000,107337322.000,107412322.000,108212909.000,120831456.000,129264756.000,138028455.000,137750882.000,134151115.000,128986347.000,128310265.000,149863882.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,347353.000,1546059.000,750941.000,1251506.000,956966.000,725492.000,695846.000,697980.000,700137.000,607931.000,567697.000,569927.000,593558.000,615734.000,519595.000,525901.000,528521.000,534912.000,790215.000,684499.000,678438.000,683928.000,599400.000,600529.000
AvailableForSaleSecurities,,,,,,,,,101011376.000,102421037.000,101147144.000,107222880.000,111336276.000,112130996.000,111322786.000,113192650.000,123058181.000,129773049.000,135448827.000,138867786.000,139713135.000,135405485.000,129949562.000,152583373.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,5804526.000,4834903.000,4542181.000,5440563.000,3563375.000,3267364.000,2370978.000,4141685.000,6621894.000,6975933.000,3045705.000,3608153.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,367185.000,656963.000,1151312.000,986723.000,1865171.000,3293983.000,5740821.000,3709280.000,1738312.000,1240723.000,2005808.000,1489191.000
AvailableForSaleSecuritiesAmortizedCost,,,,,91481948.000,90561772.000,92239154.000,96946134.000,96031914.000,98413256.000,98786520.000,103503836.000,105898935.000,107953056.000,107931917.000,108738810.000,121359977.000,129799668.000,138818670.000,138435381.000,134829553.000,129670275.000,128909665.000,150464411.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,299733.000,394865.000,477494.000,365722.000,502589.000,898967.000,2070678.000,1975313.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,367185.000,656963.000,1151312.000,986723.000,1865171.000,3293983.000,5740821.000,3709280.000,1738312.000,,2005808.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,7827121.000,19263044.000,,34820248.000,22488665.000,13225575.000,18399560.000,19981729.000,14782952.000,43473852.000,46075810.000,69270577.000,41609291.000,19851866.000,,42434255.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,48196.000,240012.000,672118.000,620681.000,1353681.000,2374748.000,3649497.000,1729396.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,12510130.000,4304738.000,7386902.000,6999491.000,18291371.000,24122859.000,34102725.000,20805653.000,5481547.000,12754308.000,15705357.000,10928931.000,39406182.000,41496092.000,61867888.000,31924651.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,827630.000,971673.000,,531683.000,1488342.000,7544838.000,5448892.000,4228072.000,3804341.000,3846552.000,4416987.000,7177059.000,9550457.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,48691516.000,48466701.000,47234367.000,,,,,,,,54510083.000,,,,51302532.000,,,,13016677.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,51108966.000,52526457.000,51047847.000,,,,,,,,55367929.000,,,,48620222.000,,,,15570507.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,27203476.000,27281689.000,30296048.000,,,,,,,,36223240.000,,,,33175207.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,28668401.000,29275696.000,32687980.000,,,,,,,,37956454.000,,,,33930607.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,11727221.000,10963045.000,10775787.000,,,,,,,,14335657.000,,,,47081233.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,12376143.000,11883728.000,11552286.000,,,,,,,,14889513.000,,,,45427259.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,23243929.000,22160853.000,78128103.000,87489526.000,90524982.000,89836280.000,91543308.000,96248154.000,95331777.000,97805325.000,98218823.000,102933909.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2781528.000,3010797.000,3129877.000,,,,,,,,2275100.000,,,,6419503.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2863780.000,3106105.000,3196565.000,,,,,,,,2307098.000,,,,6484113.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,121241.000,114048.000,107229.000,,,,,,,,68242.000,,,,49980.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,187103.000,189281.000,175119.000,,,,,,,,130435.000,,,,93826.000,,,,,
AvailableForSaleSecuritiesDebtSecurities,26862236.000,25167107.000,81051207.000,90936864.000,95204393.000,96981267.000,98659797.000,103544487.000,100144385.000,101683656.000,100429711.000,106507799.000,110590195.000,111392012.000,110651429.000,112520002.000,122415027.000,129158760.000,134556027.000,138085852.000,138938866.000,134592061.000,129311155.000,151925813.000
AvailableForSaleSecuritiesEquitySecurities,528427.000,1653161.000,898893.000,1483717.000,1153656.000,946562.000,843497.000,857929.000,866991.000,737381.000,717433.000,715081.000,746081.000,738984.000,671357.000,672648.000,643154.000,614289.000,892800.000,781934.000,774269.000,813424.000,638407.000,657560.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,96358049.000,97927829.000,99503294.000,104402416.000,,,,,,,,,,,,,,,,
