,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,346622000.000,322447000.000,307864000.000,307152000.000,299492000.000,350293000.000,358734000.000,341276000.000,320808000.000,337694000.000,304913000.000,313404000.000,337300000.000,348205000.000,413401000.000,396363000.000,347139000.000,407428000.000,416190000.000,400710000.000,368030000.000,383092000.000,410537000.000,397200000.000,375601000.000,382312000.000
AccountsReceivableNetCurrent,318533000.000,279534000.000,301213000.000,284019000.000,264287000.000,295230000.000,312510000.000,323210000.000,290458000.000,335279000.000,335118000.000,305350000.000,300275000.000,301374000.000,328170000.000,324072000.000,378851000.000,342163000.000,349922000.000,384680000.000,360220000.000,325392000.000,375240000.000,416888000.000,343661000.000,320495000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,287243000.000,299048000.000,309747000.000,318319000.000,323273000.000,326241000.000,336261000.000,346008000.000,354833000.000,359158000.000,369599000.000,374013000.000,378945000.000,386098000.000,394565000.000,394401000.000,402710000.000,407481000.000,,,,404496000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-3331000.000,,,,3490000.000,,,,789000.000,,,,2354000.000,,,,-8869000.000,,,,98000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,11460000.000,,,,12694000.000,,,,19448000.000,,,,16228000.000,,,,2398000.000,,,,-11637000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7871000.000,11682000.000,12781000.000,8129000.000,10558000.000,12965000.000,9377000.000,16184000.000,18298000.000,17497000.000,15566000.000,20237000.000,22135000.000,20620000.000,20854000.000,18582000.000,8577000.000,5897000.000,5404000.000,-6471000.000,-7334000.000,1732000.000,-7167000.000,-11539000.000,-28301000.000,-22529000.000
AdditionalPaidInCapital,401632000.000,407391000.000,413405000.000,415556000.000,418185000.000,429302000.000,432634000.000,435546000.000,438379000.000,441208000.000,444932000.000,449368000.000,459458000.000,464535000.000,471147000.000,475634000.000,481013000.000,483960000.000,494790000.000,497488000.000,500888000.000,502625000.000,516662000.000,530647000.000,537034000.000,542705000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1700000.000,1900000.000,2353000.000,3256000.000,3215000.000,2275000.000,1018000.000,1011000.000,1325000.000,1183000.000,1156000.000,1008000.000,1204000.000,1143000.000,1237000.000,1188000.000,964000.000,1252000.000,894000.000,879000.000,969000.000,979000.000,1200000.000,2368000.000,2517000.000,1952000.000
Assets,1290108000.000,1207015000.000,1312532000.000,1304525000.000,1291689000.000,1379347000.000,1410911000.000,1408199000.000,1393649000.000,1461076000.000,1444960000.000,1447684000.000,1473414000.000,1494742000.000,1588315000.000,1609026000.000,1562942000.000,1656149000.000,1692239000.000,1702388000.000,1652040000.000,1683524000.000,1760950000.000,1765819000.000,1756179000.000,1804347000.000
AssetsCurrent,1027657000.000,943641000.000,1036002000.000,1008570000.000,999313000.000,1077137000.000,1108760000.000,1096537000.000,1066888000.000,1120558000.000,1084834000.000,1079022000.000,1093010000.000,1116529000.000,1208035000.000,1230839000.000,1193326000.000,1288839000.000,1325616000.000,1344725000.000,1298241000.000,1336096000.000,1419867000.000,1433347000.000,1430387000.000,1480312000.000
