,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedBonusesCurrent,,,,,,,461000.000,,,,415000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,23857000.000,,,,24220000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-463000.000,-385000.000,-328000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1162000.000,2383000.000,2370000.000,2064000.000,2272000.000,3724000.000,3529000.000,3829000.000,-641000.000,-331000.000,-1182000.000,-431000.000,1276000.000
AdvancesFromFederalHomeLoanBanks,34000000.000,29000000.000,29000000.000,29000000.000,29000000.000,29000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,14000000.000
Assets,960680000.000,926523000.000,934218000.000,958631000.000,963084000.000,962792000.000,972139000.000,933880000.000,930558000.000,923764000.000,939648000.000,910450000.000,920162000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,0.003,,,,0.002,,
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,,,76900000.000,,,,102200000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,281345000.000,284158000.000,274339000.000,276441000.000,257413000.000,265289000.000,253340000.000,261561000.000,258833000.000
AvailableForSaleSecurities,210064000.000,193209000.000,219039000.000,264313000.000,285095000.000,290311000.000,280169000.000,282769000.000,256616000.000,265000000.000,251638000.000,261097000.000,261190000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,0.000,0.000,8183000.000,12145000.000,6717000.000,6716000.000,6716000.000,7271000.000,5856000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,0.000,0.000,8082000.000,11988000.000,6507000.000,6607000.000,6457000.000,7125000.000,5834000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,2865000.000,3600000.000,3590000.000,3580000.000,3577000.000,3567000.000,1546000.000,1537000.000,1528000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,2990000.000,3767000.000,3746000.000,3734000.000,3576000.000,3578000.000,1566000.000,1555000.000,1544000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,48416000.000,47699000.000,49210000.000,48338000.000,46286000.000,46105000.000,47073000.000,55828000.000,57798000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,50205000.000,50150000.000,51821000.000,51128000.000,45327000.000,45721000.000,45930000.000,56057000.000,59167000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,281345000.000,284158000.000,274339000.000,276441000.000,257413000.000,265289000.000,253340000.000,261561000.000,258833000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1440000.000,967000.000,1525000.000,1306000.000,3446000.000,3322000.000,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,6885000.000,8780000.000,9016000.000,8519000.000,3551000.000,3897000.000,,,
BankOwnedLifeInsurance,8946000.000,9034000.000,9127000.000,9214000.000,9301000.000,9387000.000,9472000.000,9556000.000,9642000.000,9725000.000,9797000.000,9876000.000,9962000.000
CashAndCashEquivalentsAtCarryingValue,91295000.000,98082000.000,107200000.000,90224000.000,58805000.000,60531000.000,66939000.000,49971000.000,40477000.000,25767000.000,52797000.000,26834000.000,22277000.000
CashAndDueFromBanks,13571000.000,13483000.000,24958000.000,13908000.000,18934000.000,15516000.000,13536000.000,4074000.000,7003000.000,7972000.000,7851000.000,10122000.000,8020000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,1700000.000,1700000.000,1700000.000,,,,,,
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,,,,,,,,,
CommonStockSharesIssued,8428196.000,8427447.000,8427212.000,20776220.000,,,,,,,,,
CommonStockSharesOutstanding,8409840.000,8409840.000,8409840.000,20770214.000,,,,,,,,,
CommonStockValue,78822000.000,78868000.000,78916000.000,91511000.000,,,,,,,,,
ContractualMaturitiesTimeDeposits100000OrMoreAfter12Months,,,,,,,30246000.000,,,,26472000.000,,
ContractualMaturitiesTimeDeposits100000OrMoreSixMonthsThrough12Months,,,,,,,8654000.000,,,,11036000.000,,
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsOrLess,,,,,,,13786000.000,,,,5392000.000,,
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsThroughSixMonths,,,,,,,9348000.000,,,,6447000.000,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,28735000.000,,,,,,,,,
DeferredCompensationArrangementWithIndividualDistributionsPaid,,,,,,,,,,,422000.000,,
DeferredIncomeTaxLiabilities,,,,,,,2325000.000,,,,100000.000,,
DeferredTaxAssetsGross,,,,,,,23164000.000,,,,21756000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,12300000.000,12100000.000,12100000.000,,21800000.000,20963000.000,19649000.000
DeferredTaxAssetsNet,,,,,13200000.000,12200000.000,14672000.000,12100000.000,15100000.000,14900000.000,21756000.000,21000000.000,19600000.000
