,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,977627000.000,1115252000.000,1190842000.000,1279294000.000,1469310000.000,1699817000.000,1863353000.000,1929112000.000,1967000000.000,2058859000.000,2075525000.000,2056521000.000,2160897000.000,2302282000.000,2409054000.000,2417167000.000,2470749000.000,2535971000.000,2626126000.000,2608231000.000,2782609000.000,2914641000.000,2999080000.000,2936656000.000,2987996000.000
AccountsReceivableNetCurrent,128224000.000,136184000.000,136520000.000,135149000.000,144822000.000,151936000.000,152532000.000,122989000.000,153189000.000,175877000.000,141928000.000,131504000.000,142703000.000,156605000.000,152779000.000,143900000.000,162020000.000,175289000.000,163889000.000,161078000.000,178282000.000,186192000.000,190908000.000,197274000.000,195651000.000
AccruedIncomeTaxesCurrent,30870000.000,25432000.000,12126000.000,,37146000.000,,11702000.000,5932000.000,56004000.000,11075000.000,,0.000,51971000.000,15460000.000,18645000.000,,78939000.000,29130000.000,17574000.000,,114321000.000,0.000,0.000,,89640000.000
AccruedSalariesCurrent,45351000.000,47893000.000,49948000.000,52465000.000,54105000.000,56191000.000,56570000.000,60120000.000,58958000.000,60687000.000,61135000.000,65520000.000,64473000.000,67678000.000,71451000.000,78442000.000,75059000.000,83547000.000,84295000.000,59101000.000,66842000.000,62596000.000,73160000.000,71717000.000,75762000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,812612000.000,852001000.000,893492000.000,933229000.000,975121000.000,1013604000.000,1016237000.000,1057980000.000,1098297000.000,1129485000.000,1146364000.000,1181734000.000,1212962000.000,1255805000.000,1294053000.000,1334949000.000,1381502000.000,1422741000.000,1470199000.000,1510694000.000,1559820000.000,1608704000.000,1661541000.000,1708911000.000,1760476000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,0.000,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1138249000.000,1135735000.000,1098017000.000,1110105000.000,1127947000.000,1122014000.000,1088802000.000,1083910000.000,1097928000.000,1102900000.000,1115710000.000,1118929000.000,1162413000.000,1168016000.000,1168741000.000,1194929000.000,1234133000.000,1242810000.000,1268357000.000,1281497000.000,1301057000.000,1309441000.000,1339512000.000,1336707000.000,1331416000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,6403000.000,,,,6447000.000,,,,6661000.000,,,,8713000.000,,,,9637000.000,,,,12040000.000,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
AllowanceForNotesAndLoansReceivableCurrent,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
Assets,5248086000.000,5365902000.000,5396783000.000,5500501000.000,5754125000.000,5710092000.000,5849356000.000,5749187000.000,5789541000.000,6123646000.000,6167176000.000,6067208000.000,6429773000.000,6507876000.000,6475176000.000,6540301000.000,6785710000.000,6668147000.000,6775266000.000,6676684000.000,7419773000.000,7210640000.000,7522340000.000,7204189000.000,7203724000.000
AssetsCurrent,2467411000.000,2554184000.000,2536514000.000,2607610000.000,2830382000.000,2763992000.000,2882850000.000,2732948000.000,2741188000.000,3005157000.000,2975773000.000,2835201000.000,3161273000.000,3171967000.000,3070751000.000,3066978000.000,3274121000.000,3109033000.000,3157564000.000,3010026000.000,3701463000.000,3438133000.000,3669764000.000,3257975000.000,3205533000.000
BuildingsAndImprovementsGross,,,,1012709000.000,,,,1078265000.000,,,,1197369000.000,,,,,,,,,,,,,
CapitalLeaseObligations,2290000.000,1905000.000,1551000.000,1257000.000,1072000.000,889000.000,515000.000,,177000.000,131000.000,114000.000,,80000.000,62000.000,44000.000,,6000.000,0.000,0.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,83000.000,69000.000,68000.000,,74000.000,62000.000,44000.000,,6000.000,0.000,0.000,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,230048000.000,268792000.000,276717000.000,361552000.000,575196000.000,367717000.000,422705000.000,248128000.000,205410000.000,365930000.000,363008000.000,231318000.000,511831000.000,453431000.000,298283000.000,250560000.000,473646000.000,260042000.000,276916000.000,116301000.000,716008000.000,398259000.000,560320000.000,146598000.000,27539000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,0.000,,,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,160.000,,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000,245000000.000
CommonStockSharesIssued,138741655.000,135955214.000,128449476.000,127179792.000,125992829.000,122014308.000,116056105.000,112963413.000,111041666.000,108886775.000,107667354.000,105939766.000,106303884.000,104656509.000,102393366.000,101602935.000,101347744.000,99592091.000,98714308.000,97737171.000,96726677.000,94881546.000,94727595.000,92851815.000,91320866.000
CommonStockSharesOutstanding,138741655.000,135955214.000,128449476.000,127179792.000,125992829.000,122014308.000,116056105.000,112963413.000,111041666.000,108886775.000,107667354.000,105939766.000,106303884.000,104656509.000,102393366.000,101602935.000,101347744.000,99592091.000,98714308.000,97737171.000,96726677.000,94881546.000,94727595.000,92851815.000,91320866.000
CommonStockValue,1387000.000,1360000.000,1284000.000,1272000.000,1260000.000,1220000.000,1161000.000,1130000.000,1110000.000,1089000.000,1077000.000,1059000.000,1063000.000,1047000.000,1024000.000,1016000.000,1013000.000,996000.000,987000.000,977000.000,967000.000,949000.000,947000.000,929000.000,913000.000
ConstructionInProgressGross,,,,43281000.000,,,,159946000.000,,,,255599000.000,,,,,,,,,,,,,
ContractualObligation,,,,,,,,1843436000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueAfterFifthYear,,,,,,,,840790000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueInFifthYear,,,,,,,,154270000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueInFourthYear,,,,,,,,178167000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,240274000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,,,,226780000.000,,,,,,,,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,,,,,203155000.000,,,,,,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,,,,1095935000.000,1395991000.000,1396099000.000,,1396316000.000,1396424000.000,1396532000.000,,1396747000.000,1396868000.000,1396995000.000,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,,1900000000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,3400000.000,,,,2900000.000,,,,3100000.000,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,10200000.000,,,,7400000.000,
DeferredFinanceCostsCurrentNet,,,,1300000.000,,,,1500000.000,,,,1600000.000,,,,1600000.000,,,,,,,,,
DeferredFinanceCostsNet,,,,9000000.000,,,,10100000.000,,,,11500000.000,,,,9900000.000,,,,8300000.000,,,,10600000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,1200000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,265034000.000,,,,276344000.000,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,,79772000.000,,,,90166000.000,
DeferredTaxAssetsDerivativeInstruments,,,,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,116151000.000,,,,125218000.000,,,,130422000.000,,,,165732000.000,,,,185262000.000,,,,186178000.000,
DeferredTaxAssetsGrossCurrent,,,,57683000.000,,,,59203000.000,,,,64733000.000,,,,73075000.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,58468000.000,,,,66015000.000,,,,65689000.000,,,,92657000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,-90854000.000,,,,-99016000.000,,,,-100935000.000,,,,-102422000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,-1990000.000,,,,-19472000.000,,,,-20222000.000,,,,-17258000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,-88864000.000,,,,-79544000.000,,,,-80713000.000,,,,-85164000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,10018000.000,16238000.000,20823000.000,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,16468000.000,,,,19051000.000,,,,19870000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,1933000.000,,,,1937000.000,,,,1997000.000,,,,2357000.000,,,,2492000.000,,,,2686000.000,
DeferredTaxAssetsValuationAllowance,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxLiabilities,,,,207005000.000,,,,224234000.000,,,,231357000.000,,,,268154000.000,,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,1990000.000,3671000.000,1516000.000,1279000.000,19472000.000,13196000.000,12082000.000,10968000.000,20222000.000,21977000.000,22184000.000,21039000.000,17258000.000,16651000.000,9817000.000,7445000.000,,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,78675000.000,,,,84955000.000,,,,90333000.000,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,145559000.000,,,,146402000.000,,,,177821000.000,,,,,,,,,
