,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AmortizationOfIntangibleAssets,,,,,,,,,,,,,7778.000,10694.000,13773.000,-20352.000,2981.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-430.000,,,,10958.000,,,,393086.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,-169447.000,,,,-139548.000
CostOfRevenue,,,,,,,,,,,,,161360.000,220932.000,317244.000,,
DepreciationAndAmortization,,,,,,,,,,,,,,3038.000,3443.000,,3346.000
DirectOperatingCostRoyaltyExpense,,,,,,,,,,,,,25615.000,33140.000,42805.000,,3880.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,,-43972.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,-111780.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,28272.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,,184024.000
EarningsPerShareBasic,,0.000,-0.000,,-0.000,-0.000,0.000,0.000,-0.010,0.000,-0.020,,,,,,
EarningsPerShareBasicAndDiluted,0.000,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,24650.000,,,,,,,,
GeneralAndAdministrativeExpense,3880.000,3462.000,6612.000,6269.000,3839.000,3584.000,4120.000,798.000,129065.000,315457.000,963850.000,1266351.000,932354.000,736433.000,633852.000,24346.000,381712.000
GrossProfit,,,,,,,,,,,,,43972.000,71296.000,138432.000,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,-814966.000,-589835.000,-488483.000,-445594.000,-385058.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-3584.000,-4120.000,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,-0.010,-0.010,-0.010,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,71099.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,450.000,,,,-713.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,-1000.000,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,14109.000,16279.000,666240.000,-1393256.000,-260.000,-235.000,,,
