,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfFinancingCosts,,10000.000,,,,10000.000,,,,10000.000,,,,39000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,30000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,45000.000,,,,-617000.000,,,,67000.000,,,,15437000.000,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,,0.020,,
Depreciation,409000.000,408000.000,408000.000,409000.000,409000.000,405000.000,398000.000,397000.000,374000.000,327000.000,305000.000,308000.000,305000.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,35309000.000,-32000.000,-10000.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,,295000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,15000.000,18000.000,6000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,,543000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,730000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,,,,,,,,,137000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,,,,,,,,,,1131000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,1268000.000,0.000,0.000
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,22530000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-5373000.000,,
GeneralAndAdministrativeExpense,37000.000,27000.000,27000.000,34000.000,26000.000,25000.000,29000.000,32000.000,25000.000,17000.000,26000.000,64000.000,60000.000,,,
IncentiveFeeExpense,,,,,,,,,,,,,,919000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,0.000,0.000,0.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,-3.250,,,,,,,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,28743000.000,-50000.000,-6000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,,,,,,,,,,,,,260.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,,,,,,,,-0.460,-0.060
IncreaseDecreaseInAccountsPayable,,33000.000,,,,-111000.000,,,,47000.000,,,,0.000,,
IncreaseDecreaseInAccountsReceivable,,27000.000,,,,-35000.000,,,,-11000.000,,,,270000.000,,
IncreaseDecreaseInDueToAffiliates,,119000.000,,,,138000.000,,,,-23000.000,,,,996000.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,77000.000,,,,78000.000,,,,79000.000,,,,557000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,-7000.000,,,,-33000.000,,,,-21000.000,,,,-276000.000,,
IncreaseDecreaseInSecurityDeposits,,-6000.000,,,,13000.000,,,,15000.000,,,,-218000.000,,
InterestExpenseBorrowings,514000.000,517000.000,518000.000,525000.000,528000.000,533000.000,537000.000,544000.000,544000.000,538000.000,538000.000,544000.000,546000.000,,,
InterestPaid,,400000.000,,,,394000.000,,,,388000.000,,,,582000.000,,
NetCashProvidedByUsedInFinancingActivities,,-73000.000,,,,-94000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-73000.000,,,,-94000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,42978000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,42978000.000,,
NetCashProvidedByUsedInOperatingActivities,,347000.000,,,,136000.000,,,,227000.000,,,,-4903000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,347000.000,,,,136000.000,,,,227000.000,,,,-4903000.000,,
NetIncomeLoss,-516000.000,-328000.000,-413000.000,-538000.000,-369000.000,-329000.000,-360000.000,-501000.000,-233000.000,-196000.000,-200000.000,-367000.000,-114000.000,28743000.000,-50000.000,-6000.000
NetIncomeLossAllocatedToGeneralPartners,-5000.000,-3000.000,-4000.000,-6000.000,-3000.000,-3000.000,-4000.000,-5000.000,-2000.000,-2000.000,-2000.000,-4000.000,-1000.000,287000.000,-1000.000,0.000
NetIncomeLossAllocatedToLimitedPartners,-511000.000,-325000.000,-409000.000,-532000.000,-366000.000,-326000.000,-356000.000,-496000.000,-231000.000,-194000.000,-198000.000,-363000.000,-113000.000,28456000.000,-49000.000,-6000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-4.660,-2.970,-3.730,-4.860,-3.340,-2.980,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,-1.770,-1.810,-3.320,-1.030,260.000,-0.460,-0.060
NoncashCommissionAndClosingCosts,,,,,,,,,,,,,,987000.000,,
OperatingExpenses,560000.000,440000.000,470000.000,648000.000,511000.000,471000.000,488000.000,606000.000,445000.000,492000.000,539000.000,696000.000,471000.000,,,
OtherIncome,179000.000,136000.000,119000.000,174000.000,162000.000,144000.000,169000.000,151000.000,144000.000,133000.000,141000.000,160000.000,137000.000,,,
OtherMaterialNoncashItems,,14000.000,,,,20000.000,,,,,,,,,,
PaymentsForCapitalImprovements,,,,,,,,,,,,,,232000.000,,
ProceedsFromContributionsFromAffiliates,,14000.000,,,,,,,,,,,,,,
ProceedsFromSaleOfRealEstateHeldforinvestment,,,,,,,,,,,,,,43210000.000,,
