,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,54221000.000,49577000.000,63006000.000,48324000.000,62092000.000,62636000.000,76828000.000,64858000.000,86461000.000,76410000.000,83844000.000,67183000.000,83470000.000,132424000.000,167160000.000,142135000.000,162100000.000,146251000.000,177807000.000,131415000.000,170444000.000,145217000.000,185185000.000,138226000.000,184778000.000
AccumulatedDistributionsInExcessOfNetIncome,338273000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,-69134000.000,-63107000.000,-62219000.000,-59724000.000,-57159000.000,-55619000.000,-52298000.000,-56003000.000,-57292000.000,-52649000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-77785000.000,-74918000.000,-75237000.000,-72771000.000,-70565000.000,-72915000.000,-76449000.000,-69261000.000,-68280000.000,-62813000.000,-62589000.000,-60472000.000,-56395000.000,-53794000.000,-51408000.000,-51452000.000,-50868000.000,-50152000.000,-50357000.000,-42011000.000,-44149000.000,-43007000.000,-40095000.000,-32098000.000,-29959000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,854000.000,294000.000,-370000.000,-748000.000,764000.000,1825000.000,890000.000,4551000.000,6424000.000,2497000.000,,,,,,,
AdditionalPaidInCapital,1555416000.000,1687691000.000,1776546000.000,1844611000.000,1877373000.000,2017445000.000,2116531000.000,2204778000.000,2329383000.000,2331830000.000,2330041000.000,2345763000.000,2505003000.000,6414258000.000,6569442000.000,6651165000.000,6848255000.000,6941629000.000,6980443000.000,7003317000.000,7010181000.000,7017962000.000,7024827000.000,7029679000.000,7035178000.000
Assets,3866686000.000,3825855000.000,3905165000.000,4036964000.000,4051378000.000,4339116000.000,4534672000.000,4847223000.000,4936459000.000,5058998000.000,5085602000.000,5186839000.000,6633042000.000,11348363000.000,11666562000.000,11562874000.000,12085159000.000,12045004000.000,12012717000.000,12005091000.000,12067484000.000,12206691000.000,12177196000.000,12217408000.000,12447427000.000
AvailableForSaleSecurities,74779000.000,75673000.000,75624000.000,74275000.000,80000000.000,114166000.000,141573000.000,92713000.000,80432000.000,88734000.000,89899000.000,90084000.000,100348000.000,106358000.000,108147000.000,117240000.000,128502000.000,121244000.000,133058000.000,137485000.000,138597000.000,152263000.000,153703000.000,139189000.000,138977000.000
AvailableForSaleSecuritiesAmortizedCost,,28670000.000,29913000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,,,,,,,,,,111955000.000,121344000.000,118013000.000,,137485000.000,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,74275000.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,2687000.000,199000.000,2072000.000,,,,,,,,,,,,,,,,,,,,,
BridgeLoan,,,,,,,,,26000000.000,42400000.000,,,,,9100000.000,8100000.000,,,,3100000.000,3500000.000,4900000.000,3600000.000,4700000.000,3700000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,103300000.000,,,,551100000.000,,,,349100000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,15676000.000,15676000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,1747382000.000,1747382000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,94976000.000,94976000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,,,223438000.000,218402000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,,,4798000.000,4798000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,,,,107772000.000,107772000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,,,80358000.000,80358000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,97683000.000,8809000.000,9020000.000,12889000.000,13744000.000,4132000.000,1943000.000,18606000.000,30844000.000,20217000.000,9509000.000,18491000.000,19918000.000,17946000.000,17877000.000,25281000.000,219200000.000,30242000.000,35668000.000,29683000.000,48164000.000,182515000.000,195167000.000,64921000.000,84344000.000
CashCashEquivalentsAndShortTermInvestments,,32847000.000,33017000.000,35463000.000,37347000.000,27810000.000,26877000.000,42126000.000,,,,53766000.000,48671000.000,47538000.000,88000000.000,95420000.000,255230000.000,65152000.000,72306000.000,123055000.000,80483000.000,215376000.000,211055000.000,170302000.000,100252000.000
