,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,234.000,552285.000,409659.000,2328984.000,1448387.000,1431535.000,2057487.000
AccountsReceivableNet,,,46759.000,30480.000,518374.000,424629.000,278796.000,282395.000
AccumulatedAmortizationDeferredFinanceCosts,,,8632.000,3750.000,6796.000,11226.000,15656.000,20086.000
AdditionalPaidInCapital,199920.000,199920.000,10990045.000,21922233.000,37928839.000,53429481.000,68571270.000,91622862.000
AllowanceForDoubtfulAccountsReceivable,,,,,3000.000,3000.000,3000.000,3000.000
Assets,212624.000,2232064.000,29798425.000,40137936.000,112699929.000,115968336.000,135758774.000,157206353.000
CashAndCashEquivalentsAtCarryingValue,198624.000,198324.000,1580967.000,8635463.000,10190916.000,12310965.000,19577312.000,39654359.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,999999000.000,999999000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,8000.000,8000.000,520969.000,1035615.000,1785791.000,2518350.000,3173348.000,4212663.000
CommonStockSharesOutstanding,8000.000,8000.000,520969.000,1035615.000,1785791.000,2518350.000,3173348.000,4212663.000
CommonStockSharesSubscriptions,14000.000,2033722.000,,,,,,
CommonStockValue,80.000,80.000,5210.000,10356.000,17858.000,25183.000,31733.000,42127.000
DebtInstrumentCarryingAmount,,,,,,60707228.000,69043502.000,69152185.000
DebtInstrumentFaceAmount,,,,,,,,69975000.000
DeferredCostsCurrentAndNoncurrent,,,467602.000,146250.000,243204.000,238774.000,234344.000,229914.000
DeferredFinanceCostsNet,,,467602.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,0.000,,,
DividendsPayableCurrentAndNoncurrent,,,67754.000,143688.000,240029.000,347685.000,451631.000,587700.000
DueFromRelatedParties,,,,,,255500.000,398743.000,1708979.000
DueToRelatedPartiesCurrentAndNoncurrent,,,342175.000,309658.000,1012344.000,909103.000,,
EarnestMoneyDeposits,,,,3886500.000,,,2000000.000,2000000.000
FixturesAndEquipmentGross,,,1500000.000,1519840.000,2469001.000,2580648.000,2660769.000,2738203.000
InvestmentBuildingAndBuildingImprovements,,,21690000.000,21690000.000,80810000.000,80810000.000,80810000.000,80810000.000
Land,,,4310000.000,4310000.000,18350000.000,18350000.000,18350000.000,18350000.000
Liabilities,14000.000,2033956.000,17537214.000,17126790.000,75107781.000,63414985.000,70929336.000,71800047.000
LiabilitiesAndStockholdersEquity,212624.000,2232064.000,29798425.000,40137936.000,112699929.000,115968336.000,135758774.000,157206353.000
LongTermDebt,,,16575000.000,16575000.000,72825000.000,61575000.000,69975000.000,69975000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,15756931.000,15756931.000,15756932.000,59175847.000,58098575.000,58098575.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,11790000.000,,21511.000,21511.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,276544.000,276544.000,276544.000,1022688.000,1077272.000,1077272.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,266031.000,266031.000,266031.000,985124.000,1022688.000,1022688.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,253982.000,253982.000,253982.000,369830.000,985124.000,985124.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,21512.000,21512.000,44481511.000,21511.000,8769830.000,8769830.000
MinorityInterest,,,,,439543.000,398679.000,379830.000,367545.000
NotesPayable,,,16575000.000,16263785.000,71523842.000,60707228.000,69043502.000,69152185.000
NotesPayableFairValueDisclosure,,,16575000.000,16575000.000,72825000.000,61575000.000,69975000.000,69000000.000
NotesReceivableRelatedParties,,,,,,,,11200000.000
OperatingLossCarryforwards,,,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,,0.000,0.000,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,,0.000,0.000,,,0.000,0.000
PrepaidExpenseAndOtherAssets,,,48853.000,88621.000,449200.000,235698.000,209535.000,507261.000
RealEstateAccumulatedDepreciation,,,133840.000,,,,1831029.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,16575000.000,,,,61575000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,23190000.000,,,,83470769.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,4310000.000,,,,18350000.000,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,,,,,,,220769.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,23190000.000,,,,83250000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,4310000.000,,,,18350000.000,
RealEstateFederalIncomeTaxBasis,,,27815995.000,,,,100054354.000,
RealEstateGrossAtCarryingValue,,,27500000.000,,,,101820769.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,,,133840.000,311341.000,684349.000,1250461.000,1831029.000,2411070.000
RealEstateInvestmentPropertyAtCost,,,27500000.000,27519840.000,101629001.000,101740648.000,101820769.000,101898203.000
RealEstateInvestmentPropertyNet,,,27366160.000,27208499.000,100944652.000,100490187.000,99989740.000,99487133.000
RedeemableNoncontrollingInterestEquityOtherFairValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
RestrictedCashAndCashEquivalents,14000.000,2033740.000,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,288084.000,142123.000,353583.000,2012583.000,1870304.000,2136312.000
RetainedEarningsAccumulatedDeficit,-2376.000,-2892.000,1264956.000,1077557.000,-795092.000,-1300992.000,-4154395.000,-6627228.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,1000.000,1000.000,10000.000,12500.000,15000.000,20000.000,20000.000,20000.000
SharePrice,25.000,25.000,25.000,25.000,25.000,25.000,25.040,
StockholdersEquity,197624.000,197108.000,12260211.000,23010146.000,37151605.000,52153672.000,64448608.000,85037761.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,198624.000,198108.000,12261211.000,23011146.000,37591148.000,52552351.000,64828438.000,85405306.000
UnamortizedDebtIssuanceExpense,,,,,,867772.000,931498.000,822815.000
