,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30
AdvertisingExpense,,,,,,,,,23416.000,1453.000,7407.000,8383.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,8512.000,8165.000
BenefitsLossesAndExpenses,,,,,,,,,1053.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,211233.000,-47735.000,,33996.000,
CashPeriodIncreaseDecrease,0.000,,,,0.000,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,27520.000,18125.000,
CostOfRevenue,,,,,,,,,,,27520.000,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,0.000,,,,0.000,0.000,,,
Depreciation,,,,,,,,,3025.000,2784.000,3039.000,2669.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,130427.000,-35.000
DerivativeGainOnDerivative,,,,,,,,,,,,130427.000,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,-0.010,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.340,0.340,,,
EquityIssuancePerShareAmount,,,,,,,,,0.180,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,680.000,,,,63502.000,106555.000,,,
GeneralAndAdministrativeExpense,0.000,0.000,0.000,1373.000,,,,,,2506.000,9649.000,22247.000,18436.000
GrossProfit,,,,,,,,,,,2590.000,6943.000,-572.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,-288978.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,,0.000,0.000,,
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,0.000,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,-17676.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,1678.000,
IncreaseDecreaseInAccruedLiabilities,0.000,,,,0.000,,,,-14843.000,,,,
IncreaseDecreaseInDeferredCompensation,,,,,,,,,,,,-13000.000,
IncreaseDecreaseInInventories,,,,,,,,,10466.000,19831.000,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,141.000,,,,
IncreaseDecreaseInPrepaidExpense,0.000,,,,0.000,,,,44893.000,-10708.000,,,
InterestAndOtherIncome,,,,,,,,,,,2.000,,
InterestExpense,,,,,,,,,,,,7333.000,2667.000
InterestIncomeExpenseNet,,,,,,,,,,,2.000,,
InterestPaid,0.000,,,,0.000,,,,0.000,0.000,,,
LaborAndRelatedExpense,,,,,,,,,73023.000,116698.000,115319.000,,
