,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,37218.000,37926.000,76633.000
AccountsPayableCurrent,12213.000,6096.000,,,,,,26782.000,,,
AccountsPayableOtherCurrent,,,,,,8000.000,,,,,
AccountsPayableRelatedPartiesCurrent,,,18702.000,52679.000,71732.000,96294.000,9754.000,,,,
AccountsReceivableGrossCurrent,859.000,114.000,513.000,910.000,908.000,686.000,625.000,615.000,388.000,257.000,611.000
AccountsReceivableNetCurrent,859.000,114.000,513.000,910.000,908.000,686.000,625.000,615.000,388.000,257.000,611.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19327.000,22468.000,25610.000,25610.000,,,25610.000,25610.000,25610.000,25610.000,25610.000
AdditionalPaidInCapitalCommonStock,244930.000,250130.000,255330.000,260530.000,265730.000,271097.000,365309.000,367709.000,370926.000,374578.000,1049136.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,,,,,,,0.000,0.000,0.000,0.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,6034.000,6034.000,6034.000,6034.000,6034.000,6034.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,6034.000,,,,,,,
Assets,97637.000,65358.000,3785.000,4574.000,3094.000,879.000,709.000,2376.000,533.000,270884.000,626728.000
AssetsCurrent,54646.000,25508.000,3785.000,4574.000,3094.000,879.000,709.000,2376.000,533.000,270884.000,626728.000
Cash,53787.000,19360.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,53787.000,19360.000,3272.000,3664.000,2186.000,193.000,84.000,1761.000,145.000,1502.000,51554.000
CommitmentsAndContingencies,,,,,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,8951351.000,8951351.000,8951351.000,8951351.000,8951351.000,8951351.000,161124318.000,161124318.000,161124318.000,161124318.000,161124318.000
