,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,7845000.000,10628000.000,9723000.000,11723000.000,11666000.000,9367000.000
AccountsReceivableNetCurrent,131118000.000,143221000.000,159954000.000,201636000.000,137100000.000,147690000.000
AccruedIncomeTaxesCurrent,,,,,14654000.000,8415000.000
AccruedIncomeTaxesNoncurrent,41385000.000,42106000.000,36187000.000,51276000.000,51276000.000,51299000.000
AccruedLiabilitiesCurrent,43567000.000,42646000.000,40381000.000,42845000.000,41379000.000,44963000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,123003000.000,126343000.000,129338000.000,131853000.000,135553000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,407000.000,810000.000,-160000.000,-208000.000,753000.000,148000.000
AdditionalPaidInCapital,667170000.000,557317000.000,517735000.000,521653000.000,541811000.000,555167000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5542000.000,6619000.000,7080000.000,6369000.000,4385000.000,3602000.000
Assets,1600884000.000,1511659000.000,1493925000.000,1697651000.000,1673283000.000,1651495000.000
AssetsCurrent,550257000.000,434487000.000,430303000.000,496201000.000,477077000.000,462241000.000
BuildingsAndImprovementsGross,,39601000.000,39276000.000,39297000.000,39273000.000,39273000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,5700000.000,,8212000000.000,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,,3086000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,55980000.000,,,6000000.000,6000000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,12479000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,6328000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,9383000.000,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,7832000.000,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,20730000.000,,,2700000.000,2700000.000
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,2419000.000,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,278000.000,,,,
BusinessAcquisitionSharePrice,,,,,,28.000
