,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6736000.000,,,,7515000.000,,,,7276000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1369000.000,,,,,,1897000.000,1448000.000,-1366000.000,-1569000.000,-1823000.000,-944000.000,-154000.000,146000.000,751000.000,1436000.000,-28000.000,970000.000
Assets,399927000.000,401949000.000,406643000.000,404375000.000,408360000.000,404434000.000,472855000.000,482640000.000,475737000.000,486559000.000,482837000.000,483943000.000,485776000.000,504485000.000,509475000.000,509795000.000,520075000.000,513702000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,120274000.000,137172000.000,127773000.000,132929000.000,134402000.000,133494000.000
AvailableForSaleSecurities,90271000.000,95150000.000,104689000.000,104670000.000,109830000.000,112201000.000,113770000.000,126947000.000,126308000.000,121572000.000,119887000.000,117333000.000,120003000.000,137355000.000,128885000.000,135120000.000,134348000.000,134978000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,2112000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,628000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,106686000.000,108390000.000,110822000.000,124692000.000,128428000.000,124028000.000,122730000.000,118827000.000,120274000.000,137172000.000,127773000.000,132929000.000,134402000.000,133494000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,1340000.000,865000.000,527000.000,677000.000,460000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,1726000.000,1132000.000,590000.000,1351000.000,628000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,5960000.000,3123000.000,11879000.000,36365000.000,78159000.000,73192000.000,76903000.000,69857000.000,61167000.000,66904000.000,44161000.000,32928000.000,72342000.000,33139000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,386000.000,267000.000,63000.000,674000.000,168000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,4814000.000,1941000.000,10682000.000,35157000.000,76938000.000,71924000.000,73523000.000,61046000.000,20625000.000,27973000.000,20907000.000,11864000.000,55331000.000,24128000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1146000.000,1182000.000,1197000.000,1208000.000,1221000.000,1268000.000,3380000.000,8811000.000,40542000.000,38931000.000,23254000.000,21064000.000,17011000.000,9011000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,30927000.000,34511000.000,,,32494000.000,30489000.000,29811000.000,30414000.000,23550000.000,20848000.000,14123000.000,12367000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,31798000.000,35313000.000,,,31599000.000,29928000.000,29537000.000,30314000.000,23645000.000,21272000.000,14341000.000,12719000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,20198000.000,16715000.000,,,13152000.000,12617000.000,14013000.000,15259000.000,18225000.000,20143000.000,28794000.000,30454000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,20841000.000,17212000.000,,,13270000.000,12740000.000,14203000.000,15370000.000,18252000.000,20346000.000,28759000.000,30639000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,18234000.000,21361000.000,,,27547000.000,25228000.000,25654000.000,30648000.000,31455000.000,33482000.000,35168000.000,36655000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,18853000.000,21680000.000,,,26401000.000,24985000.000,25900000.000,31160000.000,32214000.000,34381000.000,35054000.000,37097000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,106686000.000,108390000.000,110822000.000,124692000.000,128428000.000,124028000.000,122730000.000,118827000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,6356000.000,5358000.000,,,5713000.000,6722000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,6432000.000,5415000.000,,,5772000.000,6789000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,16259000.000,18209000.000,,,21845000.000,21349000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,16774000.000,18984000.000,,,20691000.000,20193000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,23281000.000,25736000.000,,,34161000.000,32832000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,24135000.000,26671000.000,,,33421000.000,32064000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,24709000.000,21945000.000,,,21900000.000,17375000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,25311000.000,22670000.000,,,22160000.000,17479000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,82044000.000,76525000.000,78086000.000,71704000.000,72669000.000,78873000.000,77144000.000,80043000.000,83199000.000,83480000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,83619000.000,78278000.000,79948000.000,72350000.000,72490000.000,78330000.000,76240000.000,78478000.000,83089000.000,82478000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,6205000.000,5948000.000,,,6755000.000,4016000.000,3012000.000,2009000.000,3010000.000,4005000.000,5004000.000,3002000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,6256000.000,6023000.000,,,6816000.000,4051000.000,3029000.000,2029000.000,3033000.000,4044000.000,5045000.000,3025000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,36081000.000,37142000.000,35258000.000,46157000.000,44809000.000,45750000.000,42782000.000,46477000.000,47784000.000,58842000.000,51533000.000,54451000.000,51313000.000,51016000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,37178000.000,38461000.000,36022000.000,46719000.000,44264000.000,45047000.000,41801000.000,45629000.000,47334000.000,58482000.000,51741000.000,55077000.000,51149000.000,51498000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,126308000.000,121572000.000,119887000.000,117333000.000,120003000.000,137355000.000,128885000.000,135120000.000,134348000.000,134978000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,113770000.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-663000.000,-576000.000,-587000.000,-797000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-612000.000,-566000.000,-522000.000,-460000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-663000.000,-576000.000,-587000.000,-797000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-51000.000,-10000.000,-65000.000,-337000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,3807000.000,4387000.000,3535000.000,3052000.000,,,,,,,,,,
Capital,,,,,,,42665000.000,,,,45925000.000,,,,50489000.000,,,
CapitalRequiredForCapitalAdequacy,,,,,,,24918000.000,,,,26164000.000,,,,27926000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,,,,0.080,,,
CapitalRequiredToBeWellCapitalized,,,,,,,31147000.000,,,,32704000.000,,,,34907000.000,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,,,,0.100,,,
CapitalToRiskWeightedAssets,,,,,,,0.137,,,,0.140,,,,0.145,,,
CashAndCashEquivalentsAtCarryingValue,19105000.000,19405000.000,18714000.000,19486000.000,15481000.000,8392000.000,19152000.000,26485000.000,19827000.000,14162000.000,10244000.000,17855000.000,11699000.000,9301000.000,13264000.000,10404000.000,18270000.000,15177000.000
CashAndDueFromBanks,2235000.000,,,,,,3675000.000,2888000.000,2518000.000,2947000.000,4366000.000,2955000.000,6981000.000,6022000.000,5971000.000,7155000.000,4177000.000,3862000.000
CashCashEquivalentsAndFederalFundsSold,19105000.000,19405000.000,18714000.000,19486000.000,15481000.000,8392000.000,19152000.000,26485000.000,19827000.000,14162000.000,10244000.000,17855000.000,11699000.000,9301000.000,13264000.000,10404000.000,18270000.000,15177000.000
CashFDICInsuredAmount,,,,,,,12700000.000,,,,,,,,,,,
CashSurrenderValueOfLifeInsurance,9692000.000,9774000.000,9855000.000,9931000.000,10009000.000,10086000.000,10161000.000,10229000.000,10298000.000,10368000.000,10230000.000,10310000.000,10353000.000,10413000.000,12477000.000,12555000.000,12632000.000,12710000.000
CashUninsuredAmount,,,,,,,,,,,3200000.000,,,,7566000.000,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,,,,,,673000.000,554000.000,575000.000,448000.000,,,,,,,,
CommonStockIncludingAdditionalPaidInCapital,,,7523000.000,7524000.000,7526000.000,7691000.000,,,,,,,,,,,,
CommonStockNoParValue,,,,,,,,,,,,,,,,,,0.000
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,1514472.000,1514472.000,1514472.000,1514472.000,1514472.000,1524872.000,1524872.000,1524872.000,1528306.000,1529106.000,1532306.000,1536306.000,1537306.000,2513696.000,2513696.000,2513696.000,2513696.000,2513696.000
CommonStockSharesOutstanding,1514472.000,1514472.000,1514472.000,1514472.000,1514472.000,1524872.000,1524872.000,1524872.000,1528306.000,1529106.000,1532306.000,1536306.000,1537306.000,2513696.000,2513696.000,2513696.000,2513696.000,2513696.000
CommonStockValue,7533000.000,7561000.000,,,,,,,,,7824000.000,7936000.000,7935000.000,25881000.000,25935000.000,25973000.000,26010000.000,26064000.000
CommonStockValueOutstanding,,,,,,,7700000.000,7702000.000,7753000.000,7778000.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,2738000.000,,,,1590000.000,,,,2593000.000,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,109000.000,,,,28000.000,,,
DeferredTaxAssetsGross,,,,,,,3156000.000,,,,4112000.000,,,,2792000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,418000.000,,,,2522000.000,,,,199000.000,,,
DeferredTaxAssetsOther,,,,,,,72000.000,,,,52000.000,,,,23000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,89000.000,,,,,,,,227000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,545000.000,,,,550000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,1358000.000,,,,1719000.000,,,,1537000.000,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,1019000.000,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,192000.000,,,,153000.000,,,,124000.000,,,
DeferredTaxLiabilitiesMortgageServicingRights,,,,,,,259000.000,,,,247000.000,,,,224000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,102000.000,,,,103000.000,,,,4000.000,,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,,,,,,,,362000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,220000.000,,,,228000.000,,,,665000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,585000.000,,,,944000.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,,2100000.000,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,714000.000,,,,714000.000,,,
DemandDepositAccounts,,,,,,,183936000.000,,,,201638000.000,,,,224772000.000,,,
Deposits,296060000.000,299136000.000,305226000.000,302601000.000,305481000.000,303160000.000,384255000.000,393458000.000,388618000.000,388704000.000,395015000.000,401246000.000,401588000.000,397102000.000,397083000.000,391302000.000,405101000.000,400658000.000
DepositsAssets,,,,,,,,,,,,1984000.000,1984000.000,1984000.000,1984000.000,2964000.000,2964000.000,2964000.000
DepositsFairValueDisclosure,,,,,,,384255000.000,,,,,,,,,,,
DepositsSavingsDeposits,,,,,,,50900000.000,,,,56363000.000,,,,58700000.000,,,
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,,1275000.000,1275000.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,,,,487000.000,,,
EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,,,,,,,3099000.000,,,,4254000.000,,,,3406000.000,,,
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,,,162101.000,,,,163600.000,,,,160987.000,,,
FederalFundsSold,14965000.000,1905000.000,1905000.000,1906000.000,1906000.000,1907000.000,6745000.000,3974000.000,3923000.000,525000.000,1965000.000,4011000.000,4053000.000,2241000.000,6695000.000,875000.000,1927000.000,808000.000
FederalHomeLoanBankAdvancesBranchOfFHLBBankWeightedAverageInterestRate,,,,,,,0.038,,,,0.032,,,,0.028,,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,,,206795000.000,,,,206739000.000,,,,212875000.000,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueAfterFiveYearsOfBalanceSheetDate,,,,,,,3000000.000,,,,8000.000,,,,6000000.000,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromOneToTwoYearsOfBalanceSheetDate,,,,,,,5000000.000,,,,4750.000,,,,19750000.000,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromThreeToFourYearsOfBalanceSheetDate,,,,,,,19750000.000,,,,3000.000,,,,5000000.000,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromTwoToThreeYearsOfBalanceSheetDate,,,,,,,12750000.000,,,,19750.000,,,,3000000.000,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueWithinOneYearOfBalanceSheetDate,,,,,,,2000000.000,,,,7000.000,,,,9750000.000,,,
FederalHomeLoanBankStock,4226000.000,4226000.000,4226000.000,4226000.000,4226000.000,4226000.000,4595000.000,4595000.000,4595000.000,4595000.000,4595000.000,4595000.000,4595000.000,4595000.000,3796000.000,3796000.000,3127000.000,3127000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,,,,,,,,,,208000.000,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,,,,43000.000,122000.000,,,,,,,,,6500000.000,5100000.000
FiniteLivedIntangibleAssetsNet,,,,,,,518000.000,492000.000,467000.000,439000.000,428000.000,404000.000,380000.000,356000.000,334000.000,317000.000,300000.000,282000.000
Goodwill,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,79000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000
InterestBearingDepositLiabilities,272847000.000,274446000.000,280758000.000,273988000.000,275965000.000,271353000.000,343739000.000,347939000.000,342682000.000,342693000.000,347516000.000,351771000.000,350036000.000,347255000.000,345097000.000,336055000.000,349345000.000,348519000.000
InterestBearingDepositsInBanks,1905000.000,15587000.000,14928000.000,15748000.000,11701000.000,4545000.000,8732000.000,19623000.000,13386000.000,10690000.000,3913000.000,10889000.000,665000.000,1038000.000,598000.000,2374000.000,12166000.000,10507000.000
InterestPayableCurrentAndNoncurrent,462000.000,398000.000,401000.000,348000.000,331000.000,321000.000,362000.000,334000.000,319000.000,288000.000,270000.000,246000.000,226000.000,214000.000,209000.000,212000.000,206000.000,199000.000
InterestReceivable,1786000.000,1962000.000,1996000.000,1796000.000,1824000.000,2160000.000,2292000.000,2013000.000,2053000.000,2324000.000,2178000.000,2107000.000,1759000.000,2292000.000,2391000.000,2221000.000,2233000.000,2563000.000
Liabilities,366939000.000,368847000.000,373686000.000,371245000.000,374727000.000,369763000.000,437268000.000,446905000.000,442041000.000,452264000.000,448373000.000,447836000.000,448183000.000,448197000.000,456733000.000,455456000.000,466192000.000,458057000.000
LiabilitiesAndStockholdersEquity,399927000.000,401949000.000,406643000.000,404375000.000,408360000.000,404434000.000,472855000.000,482640000.000,475737000.000,486559000.000,482837000.000,483943000.000,485776000.000,504485000.000,509475000.000,509795000.000,520075000.000,513702000.000
LoansAndLeasesReceivableAllowance,3589000.000,3780000.000,4003000.000,3178000.000,3521000.000,3642000.000,3564000.000,3884000.000,4036000.000,4340000.000,4510000.000,4196000.000,3762000.000,3940000.000,4005000.000,3654000.000,3675000.000,3727000.000
LoansAndLeasesReceivableGrossCarryingAmount,264498000.000,258915000.000,,253647000.000,255521000.000,257622000.000,,298857000.000,298402000.000,320900000.000,,316806000.000,321065000.000,326107000.000,,331565000.000,336753000.000,333397000.000
LoansAndLeasesReceivableNetReportedAmount,260909000.000,255135000.000,253096000.000,250469000.000,252000000.000,253980000.000,305518000.000,294973000.000,294366000.000,316560000.000,316228000.000,312610000.000,317303000.000,322167000.000,331995000.000,327911000.000,333078000.000,329670000.000
LoansAndLeasesReceivableRelatedParties,,,,,,,1631000.000,,,,1691000.000,,,,1813000.000,,,
LoansHeldForSaleCommercialRealEstate,,,,,,,122155000.000,,,,,,,,,,,
LoansHeldForSaleFairValueDisclosure,,,,,,,394000.000,,,,,,,,,,,
LoansReceivableHeldForSaleNet,,1243000.000,87000.000,88000.000,1269000.000,1358000.000,394000.000,363000.000,355000.000,563000.000,341000.000,,525000.000,,423000.000,430000.000,,
LongTermDebt,67217000.000,65217000.000,65217000.000,65217000.000,65217000.000,62217000.000,49717000.000,49717000.000,49717000.000,59717000.000,49717000.000,42717000.000,42717000.000,46881000.000,54872000.000,58911000.000,55717000.000,50967000.000
NoninterestBearingDepositLiabilities,23213000.000,24690000.000,24468000.000,28613000.000,29516000.000,31807000.000,40516000.000,45519000.000,45936000.000,46011000.000,47499000.000,49475000.000,51552000.000,49847000.000,51986000.000,55247000.000,55756000.000,52139000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,2272000.000,,,,3544000.000,,,,4200000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,224000.000,,,,315000.000,,,,413000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,195000.000,,,,236000.000,,,,320000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,195000.000,,,,282000.000,,,,352000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,195000.000,,,,282000.000,,,,397000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,234000.000,,,,286000.000,,,,414000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,1229000.000,,,,2143000.000,,,,2304000.000,,,
OtherAssets,3397000.000,3647000.000,3323000.000,2935000.000,3383000.000,2972000.000,3861000.000,3668000.000,5110000.000,4839000.000,5592000.000,4414000.000,4407000.000,3530000.000,3036000.000,2185000.000,2751000.000,2025000.000
OtherLiabilities,3200000.000,4096000.000,2842000.000,3079000.000,3698000.000,4065000.000,2934000.000,3396000.000,3387000.000,3555000.000,3371000.000,3627000.000,3652000.000,4000000.000,4569000.000,5031000.000,5168000.000,6233000.000
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesForOtherDebtFacilities,,,,,12233000.000,47628000.000,18826000.000,16806000.000,16205000.000,12464000.000,22828000.000,21367000.000,,28254000.000,28071000.000,24803000.000,23660000.000,24152000.000
PreferredStockIncludingAdditionalPaidInCapital,,,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,,,,,,
PreferredStockLiquidationPreference,1000000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,,,
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,,
PreferredStockSharesIssued,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,0.000,,,
PreferredStockSharesOutstanding,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,0.000,,,
PreferredStockValue,5000000.000,5000000.000,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,,
PreferredStockValueOutstanding,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,17641000.000,,,,18290000.000,,,,16983000.000,,,
PropertyPlantAndEquipmentNet,7764000.000,8119000.000,8091000.000,7990000.000,7872000.000,7759000.000,10905000.000,10862000.000,10736000.000,10560000.000,10775000.000,10873000.000,9904000.000,9850000.000,9707000.000,9655000.000,9573000.000,9514000.000
RealEstateHeldforsale,2698000.000,3209000.000,2487000.000,2705000.000,2387000.000,1221000.000,1610000.000,1934000.000,1543000.000,498000.000,155000.000,1258000.000,1389000.000,1167000.000,983000.000,2037000.000,599000.000,492000.000
RelatedPartyDepositLiabilities,,,,,,,1747000.000,,,,1724000.000,,,,1511000.000,,,
RestrictedCashAndCashEquivalents,,,,,,,1727000.000,,,,1285000.000,,,,1649000.000,,,
RetainedEarningsAccumulatedDeficit,19086000.000,18469000.000,18617000.000,18800000.000,19083000.000,19518000.000,20990000.000,21585000.000,22309000.000,23086000.000,23463000.000,24115000.000,24812000.000,25261000.000,26056000.000,26930000.000,27901000.000,28611000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,2600.000,,,,,,,,25200.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,15.850,,,,,,,,21.610,,,
StockholdersEquity,,,32957000.000,33130000.000,33633000.000,34671000.000,35587000.000,35735000.000,33696000.000,34295000.000,34464000.000,36107000.000,37593000.000,56288000.000,52742000.000,54339000.000,53883000.000,55645000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,32988000.000,33102000.000,32957000.000,33130000.000,33633000.000,34671000.000,35587000.000,35735000.000,33696000.000,34295000.000,34464000.000,36107000.000,37593000.000,56288000.000,52742000.000,54339000.000,53883000.000,55645000.000
TierOneLeverageCapital,,,,,,,39101000.000,,,,41831000.000,,,,46452000.000,,,
TierOneLeverageCapitalRequiredForCapitalAdequacy,,,,,,,18871000.000,,,,19265000.000,,,,20421000.000,,,
TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,,,,,,,0.040,,,,0.040,,,,0.040,,,
TierOneLeverageCapitalRequiredToBeWellCapitalized,,,,,,,23589000.000,,,,24082000.000,,,,25526000.000,,,
TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,,,,,,,0.050,,,,0.050,,,,0.050,,,
TierOneLeverageCapitalToAverageAssets,,,,,,,0.083,,,,0.087,,,,0.091,,,
