,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AcquisitionCosts,,,,,1630375.000,,,,1630375.000,,,,1630375.000,,,,,
AdjustmentForAmortization,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,,,,0.000,,0.000,,,
AmortizationOfAcquisitionCosts,,,,,1800.000,,,,1800.000,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,100779.000,,,,,,0.000,,,
AssetManagementCosts,12696.000,12696.000,12696.000,12696.000,12696.000,12537.000,12458.000,12458.000,10989.000,9149.000,6673.000,6342.000,5681.000,3840.000,4953.000,-304.000,1559.000,572.000
BusinessCombinationAcquisitionRelatedCosts,,,,,107979.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-9280.000,,,,18980.000,,,,1070982.000,,,,-19791.000,,,,163731.000,
DistributionFees,,,,,5216.000,12000.000,,,6786.000,,12000.000,,9290.000,,0.000,,0.000,0.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,16953.000,,,1805244.000,24196.000,39175.000,23980.000,,1134.000,0.000,,177700.000,-1700.000
GoodwillImpairmentLoss,,,,,,,,,100779.000,,,,,,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,100779.000,,,,100779.000,,,,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,25000.000,,,,,,,,,
IncomeLossFromEquityMethodInvestments,9419.000,9419.000,9419.000,9419.000,9546.000,9546.000,9546.000,9546.000,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,,,0.000,
IncreaseDecreaseInDueToRelatedParties,-13224.000,,,,16644.000,,,,-97967.000,,,,-17003.000,,,,-2935.000,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,2262.000,,,,1400.000,
IncreaseDecreaseInPrepaidExpense,5797.000,,,,,,,,-10697.000,,,,,,,,,
InvestmentIncomeInterest,27.000,18.000,15.000,1.000,1.000,5.000,4.000,25.000,161.000,177.000,115.000,157.000,155.000,158.000,215.000,341.000,649.000,499.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,,0.010,,,,0.010,,,,0.010,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,,,,0.990,,,,0.990,,,,0.990,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,-785650.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,-785650.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,7927.000,,,,9851.000,,,,2092133.000,,,,0.000,,,,177700.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7927.000,,,,9851.000,,,,2092133.000,,,,0.000,,,,177700.000,
NetCashProvidedByUsedInOperatingActivities,-17207.000,,,,9129.000,,,,-235501.000,,,,-19791.000,,,,-13969.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17207.000,,,,9129.000,,,,-235501.000,,,,-19791.000,,,,-13969.000,
NetIncomeLoss,-2161.000,-15297.000,-70140.000,-123062.000,231.000,15830.000,-5231.000,-1924.000,1575828.000,45791.000,-74849.000,-3103.000,-5050.000,-34931.000,-15620.000,85634.000,168066.000,-43857.000
NetIncomeLossAllocatedToGeneralPartners,-22.000,-153.000,-701.000,-1231.000,2.000,158.000,-52.000,-19.000,15758.000,458.000,-748.000,-31.000,-50.000,-350.000,-156.000,856.000,1681.000,-439.000
NetIncomeLossAllocatedToLimitedPartners,-2139.000,-15144.000,-69439.000,-121831.000,229.000,15672.000,-5179.000,-1905.000,1560070.000,45333.000,-74101.000,-3072.000,-5000.000,-34581.000,-15464.000,84778.000,166385.000,-43418.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,-1.000,-3.000,,,1.000,,,71.000,2.000,-3.000,-0.020,,-2.000,-1.000,,8.000,-2.000
OperatingExpenses,23393.000,26650.000,79574.000,135465.000,20532.000,22674.000,14781.000,23495.000,236363.000,29779.000,126139.000,27240.000,14495.000,36223.000,15835.000,14760.000,10283.000,42656.000
OperatingIncomeLoss,-11607.000,-24734.000,-79574.000,-132482.000,-9316.000,-10674.000,-14781.000,-11495.000,-229577.000,21418.000,-114139.000,-27240.000,-5205.000,-36223.000,-15835.000,-11958.000,-10283.000,-42656.000
OtherCostAndExpenseOperating,3851.000,11053.000,1084.000,4276.000,3594.000,5031.000,401.000,1618.000,5799.000,5277.000,9988.000,5256.000,657.000,5593.000,1470.000,4481.000,1567.000,14277.000
OtherOperatingIncome,5786.000,,,,,,,,,,,,,,,,,
PartnersCapitalAccountReturnOfCapital,,,,,,,,,-785650.000,,,,,,,,,
PartnersCapitalAccountUnitsSaleOfUnits,,,,,,,,,25000.000,,,,,,,,,
PaymentForManagementFee,,,,,,,,,,,,,,,,,304.000,
PaymentsForAdvanceToAffiliate,4020.000,,,,2088.000,,,,36993.000,,,,,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,11000.000,,,,,,,,,
ProceedsFromContributionsFromAffiliates,7927.000,,,,9851.000,,,,,,,,,,,,,
ProceedsFromLimitedPartnershipInvestments,,,,,,,,,,,,,0.000,,,,,
ProceedsFromSaleOfEquityMethodInvestments,,,,,,,,,2103133.000,,,,,,,,177700.000,
ProceedsFromSaleOfInterestInPartnershipUnit,,,,,,,,,,,,,23372.000,,,,,
ProfessionalFees,1026.000,1101.000,2804.000,1508.000,354.000,3306.000,122.000,7619.000,80003.000,15353.000,109478.000,6642.000,4876.000,26790.000,9412.000,10583.000,7157.000,26707.000
ProvisionForDoubtfulAccounts,,,,,2088.000,,,,36993.000,,,,,,,,,
RevenueFromRelatedParties,6000.000,1916.000,,,6000.000,,,,,51197.000,,,,,0.000,,,
Revenues,11786.000,1916.000,,,11216.000,12000.000,,,6786.000,51197.000,12000.000,0.000,9290.000,,0.000,,0.000,0.000
SalesRevenueNet,6000.000,1916.000,,,11216.000,12000.000,,,6786.000,51197.000,12000.000,0.000,9290.000,,0.000,,0.000,0.000
WeightedAverageLimitedPartnershipUnitsOutstanding,21990.000,21955.000,21955.000,-43945.000,21955.000,21955.000,21952.000,-43910.000,21952.000,21952.000,21947.000,-43919.000,21872.000,21872.000,21810.000,-43744.000,21738.000,21687.000
