,2014-08-31,2014-11-30,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-13554.000,,,,-3757.000,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,,,,0.000,0.000,0.000
EarningsPerShareDiluted,,,0.000,0.000,0.000,0.000,,,
GeneralAndAdministrativeExpense,0.000,0.000,,,,,16542.000,8448.000,4537.000
GrossProfit,,,,4500.000,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,6500.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,7500.000,,
NetCashProvidedByUsedInFinancingActivities,,,2800.000,,,,13432.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2800.000,,,,13432.000,,
NetCashProvidedByUsedInOperatingActivities,,,-16354.000,,,,-17189.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-16354.000,,,,-17189.000,,
NetIncomeLoss,-1061.000,-1980.000,-16354.000,2193.000,-1322.000,1849.000,-16542.000,-8448.000,-4537.000
OperatingExpenses,1061.000,1980.000,16354.000,2307.000,1322.000,1851.000,16542.000,8448.000,4537.000
OperatingIncomeLoss,-1061.000,-1980.000,-16354.000,2193.000,-1322.000,-6351.000,-16542.000,-8448.000,-4537.000
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,17678.000,,
ProceedsFromRepaymentsOfDebt,,,2800.000,,,,,,
ProfitLoss,,,-16354.000,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,4246.000,,
Revenues,0.000,0.000,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,
SalesRevenueServicesNet,,,,4500.000,0.000,,,,
SellingGeneralAndAdministrativeExpense,1061.000,1980.000,16354.000,2307.000,1322.000,1851.000,,,
StockRepurchasedAndRetiredDuringPeriodShares,,,,,,,870000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,5969565.000,7100000.000,7100000.000
