,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,23804000.000,51963000.000,34538000.000,58770000.000,34419000.000,59497000.000,38026000.000,70426000.000,51724000.000,77411000.000,69299000.000,102511000.000,70340000.000,98973000.000,78271000.000,123287000.000,77594000.000,112824000.000,97219000.000,115826000.000,86328000.000,130024000.000,97541000.000,121156000.000,86638000.000,115595000.000
AccountsReceivableNet,,,12065000.000,15375000.000,17567000.000,17600000.000,17187000.000,21659000.000,24594000.000,27507000.000,32169000.000,39323000.000,40329000.000,43751000.000,47852000.000,64386000.000,66831000.000,70318000.000,74977000.000,81678000.000,82990000.000,87166000.000,94498000.000,104584000.000,103759000.000,107147000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,9641000.000,14427000.000,19181000.000,13354000.000,11347000.000,14990000.000,21162000.000,16949000.000,13352000.000,16150000.000
AccumulatedDistributionsInExcessOfNetIncome,579604000.000,601473000.000,622860000.000,645984000.000,678172000.000,703628000.000,736531000.000,768661000.000,807626000.000,870199000.000,932876000.000,991794000.000,1058120000.000,1130746000.000,1194987000.000,1246964000.000,1314952000.000,1388854000.000,1463392000.000,1530210000.000,1616216000.000,1699966000.000,1785630000.000,1857168000.000,1952990000.000,2045127000.000
AdvanceRent,,8595000.000,17496000.000,18149000.000,18001000.000,16579000.000,9066000.000,20929000.000,15092000.000,16809000.000,26007000.000,31144000.000,28208000.000,24002000.000,31718000.000,36122000.000,30933000.000,29896000.000,26313000.000,42840000.000,31920000.000,29743000.000,,,,
AllowanceForDoubtfulAccountsReceivable,,1100000.000,1400000.000,507000.000,455000.000,582000.000,432000.000,448000.000,426000.000,399000.000,417000.000,498000.000,513000.000,351000.000,346000.000,765000.000,409000.000,484000.000,607000.000,429000.000,1300000.000,1500000.000,290000.000,74000.000,2100000.000,1400000.000
Assets,3770556000.000,3991053000.000,4274774000.000,4419389000.000,4398433000.000,4576559000.000,5036326000.000,5443363000.000,8763603000.000,9415533000.000,9880927000.000,9924441000.000,10480781000.000,10812402000.000,10939840000.000,11012622000.000,11092153000.000,11728314000.000,11738569000.000,11865870000.000,12037103000.000,12249431000.000,12536453000.000,13152871000.000,13422186000.000,13574116000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,242000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,1.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
CashEquivalentsAtCarryingValue,129707000.000,155671000.000,5543000.000,4165000.000,5194000.000,6064000.000,2794000.000,5248000.000,4159000.000,22575000.000,9960000.000,10257000.000,14142000.000,8908000.000,16936000.000,3852000.000,12190000.000,18741000.000,7074000.000,40294000.000,8695000.000,20443000.000,29801000.000,9420000.000,27598000.000,10945000.000
CommonStockIncludingAdditionalPaidInCapital,,,,,,2567148000.000,2569871000.000,2572092000.000,5325854000.000,5329715000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,185050000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000,370100000.000
CommonStockSharesIssued,126828609.000,126865242.000,133202323.000,133223338.000,133403830.000,133439028.000,133452011.000,133452411.000,196226594.000,196265884.000,196334470.000,207485073.000,207631143.000,222623256.000,222670846.000,224881192.000,227031104.000,234857578.000,238085515.000,250416757.000,251081853.000,257954902.000,258592608.000,260168259.000,273051486.000,274064985.000
