,2011-05-07,2011-11-19,2012-02-11,2012-05-05,2012-11-17,2013-02-09,2013-05-04,2013-11-23,2014-02-15,2014-05-10,2014-11-22,2015-02-14,2015-05-09,2015-11-21,2016-02-13,2016-05-07,2016-11-19,2017-02-11,2017-05-06
AllocatedShareBasedCompensationExpense,6400000.000,7600000.000,7500000.000,8800000.000,8100000.000,8500000.000,9000000.000,9300000.000,11500000.000,8300000.000,8800000.000,11400000.000,9500000.000,8656000.000,9900000.000,9900000.000,9787000.000,10900000.000,8600000.000
AmortizationOfFinancingCostsAndDiscounts,,1738000.000,,,1941000.000,,,1711000.000,,,1521000.000,,,1726000.000,,,1950000.000,,
AmortizationOfIntangibleAssets,,,,,,600000.000,900000.000,946000.000,1500000.000,2000000.000,2100000.000,2100000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1900000.000,1900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,372170.000,1500.000,0.000,368580.000,375980.000,8600.000,0.000,0.000,0.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-930000.000,,,-3229000.000,,,-16339000.000,,,-7293000.000,,,-9823000.000,,,5804000.000,,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,-406000.000,,,412000.000,,405000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,237242000.000,180173000.000,191439000.000,238063000.000,203003000.000,193801000.000,285009000.000,226788000.000,184571000.000,299826000.000,221062000.000,172288000.000,297475000.000,267235000.000,161159000.000,365387000.000,239451000.000,237031000.000,367535000.000
CostOfGoodsAndServicesSold,964839000.000,940714000.000,877854000.000,1022067000.000,959174000.000,893217000.000,1063165000.000,1007881000.000,953459000.000,1124587000.000,1083603000.000,1023618000.000,1190232000.000,1133109000.000,1066596000.000,1223214000.000,1166303000.000,1083683000.000,1240589000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,1978000.000,,,-954000.000,,,1464000.000,,,6881000.000,,
DefinedBenefitPlanAmortizationOfGainsLosses,-2170000.000,-2260000.000,-2260000.000,-2260000.000,-3333000.000,-3333000.000,-3333000.000,-1588000.000,-1587000.000,-1587000.000,-2063000.000,-2063000.000,-2063000.000,-2424000.000,-2424000.000,-2424000.000,-3201000.000,-3201000.000,-3201000.000
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,,,,,,,,,,-411000.000,,,,,
