,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,76072.000
Depreciation,702.000
EarningsPerShareBasicAndDiluted,0.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayable,-112618.000
IncreaseDecreaseInInterestPayableNet,-2517.000
IncreaseDecreaseInPrepaidExpensesOther,-23051.000
InterestExpense,8074.000
InterestPaid,10050.000
NetCashProvidedByUsedInFinancingActivities,516827.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,516827.000
NetCashProvidedByUsedInInvestingActivities,-301255.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-301255.000
NetCashProvidedByUsedInOperatingActivities,-139500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-139500.000
NetIncomeLoss,-2016.000
OperatingExpenses,-6058.000
OperatingIncomeLoss,6058.000
ProceedsFromRelatedPartyDebt,540000.000
ProfitLoss,-2016.000
RepaymentsOfLongtermLoansFromVendors,-23173.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,71159423.000
