,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,540000.000,282000.000,244000.000,151000.000
AcquisitionCosts,,,,300000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,231000.000,138000.000,343000.000,395000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,347000.000,121000.000,275000.000,305000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,139000.000,79000.000,201000.000,217000.000
AdvertisingExpense,335000.000,186000.000,165000.000,103000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,500000.000,,,125000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,11000.000
AmortizationOfESOPAward,184000.000,389000.000,467000.000,526000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,554445.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,80000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,2521000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,2441000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,558000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,2521000.000,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,868000.000,416000.000,,418000.000
BankOwnedLifeInsuranceIncome,200000.000,258000.000,344000.000,333000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,77711000.000,-113602000.000,-34110000.000,1168000.000
CommonStockDividendsPerShareCashPaid,0.000,0.060,0.270,0.120
CommonStockDividendsPerShareDeclared,,0.060,0.270,0.120
ComprehensiveIncomeNetOfTax,-820000.000,2119000.000,3203000.000,3500000.000
ContributionOfProperty,,,,581000.000
CurrentFederalTaxExpenseBenefit,-1072000.000,690000.000,461000.000,1275000.000
CurrentIncomeTaxExpenseBenefit,-1072000.000,690000.000,461000.000,1275000.000
DeferredIncomeTaxExpenseBenefit,2770000.000,,-345000.000,-16000.000
Depreciation,337000.000,320000.000,304000.000,325000.000
DividendsCash,,571000.000,2222000.000,895000.000
EarningsPerShareBasic,0.180,0.200,0.270,0.370
EarningsPerShareDiluted,0.180,0.190,0.260,0.360
EffectiveIncomeTaxRateContinuingOperations,0.492,0.280,0.050,0.316
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.143,-0.058,-0.288,-0.039
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.002,0.002,-0.006,0.005
EmployeeStockOwnershipPlanESOPCompensationExpense,184000.000,389000.000,467000.000,526000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,139000.000,79000.000,201000.000,217000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,139000.000,79000.000,,
FairValueOfAssetsAcquired,,83000.000,869000.000,
FederalDepositInsuranceCorporationPremiumExpense,624000.000,258000.000,314000.000,396000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,,,8975000.000
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,,,0.012
FeesAndCommissions,410000.000,385000.000,368000.000,464000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,482000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,482000.000
ForeclosedRealEstateExpense,447000.000,146000.000,22000.000,19000.000
GainLossOnSaleOfProperties,,,2064000.000,
GainLossOnSalesOfLoansNet,,,138000.000,11000.000
GainsLossesOnSalesOfOtherRealEstate,-3000.000,,,56000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,1781000.000,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,4931000.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,1037000.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,4930000.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,3893000.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,18620000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,249000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,175000.000
ImpairmentOfInvestments,38000.000,16000.000,,
ImpairmentOfRealEstate,306000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3453000.000,2470000.000,2348000.000,3979000.000
IncomeTaxExpenseBenefit,1698000.000,690000.000,116000.000,1259000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,494000.000,-144000.000,-677000.000,-156000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1174000.000,840000.000,798000.000,1353000.000
