,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayable,,32007.000,32008.000,19955.000,17955.000,,,,,
AccountsPayableCurrent,32007.000,,,,,,32508.000,32508.000,89691.000,89691.000
AccountsReceivableGross,17684.000,,1780.000,1780.000,1780.000,,,,,
AccountsReceivableNet,17684.000,,1780.000,1780.000,1780.000,,,,,
AccountsReceivableNetCurrent,17684.000,4243.000,1780.000,1780.000,1780.000,,,,,2078.000
AccruedLiabilitiesCurrent,,,,,1425.000,1425.000,4803.000,14581.000,20146.000,24216.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,5110.000,222020.000,222020.000,222020.000,222020.000
AccruedPayrollTaxes,40031.000,42592.000,42592.000,42592.000,42592.000,,,,,
AccruedPayrollTaxesCurrent,,,,,,,42592.000,42592.000,42592.000,42592.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,45.000,,486.000,619.000,794.000,969.000,969.000,-23727.000,-23727.000,-288800.000
AdditionalPaidInCapital,10918611.000,10918611.000,10928611.000,10934381.000,10944306.000,11239826.000,11294080.000,14254080.000,14234441.000,14246976.000
Assets,27412.000,12033.000,19829.000,30248.000,10628.000,3979.000,,3316159.000,3432708.000,3231665.000
AssetsCurrent,24087.000,8821.000,16944.000,26181.000,6736.000,262.000,,81708.000,195939.000,226729.000
BankOverdrafts,,1613.000,,,,,4682.000,4682.000,4682.000,819.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,3197832.000,3197832.000,3197832.000
Cash,1824.000,,10586.000,19823.000,378.000,262.000,,47749.000,40980.000,33251.000
CashAndCashEquivalentsAtCarryingValue,1824.000,,10586.000,19823.000,378.000,262.000,,47749.000,40980.000,33251.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,400000000.000,400000000.000,1000000000.000
CommonStockSharesIssued,77460612.000,77460612.000,77460612.000,77490612.000,77565612.000,77565612.000,775656.000,40775656.000,40775656.000,44775656.000
CommonStockSharesOutstanding,77460612.000,77460612.000,77460612.000,77490612.000,77490612.000,77490612.000,775687.000,,40775656.000,44775656.000
CommonStockValueOutstanding,77461.000,77461.000,77461.000,77491.000,77566.000,77566.000,776.000,40776.000,40776.000,44776.000
ConvertibleNotesPayable,,,,5938.000,25240.000,50491.000,66229.000,141896.000,175312.000,339557.000
CustomerDepositsCurrent,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000
DebtCurrent,250000.000,,,7305.000,11416.000,,,,,
DebtDefaultShorttermDebtAmount,,,,,,,39205.000,,39205.000,
DeferredTaxAssetsCapitalLossCarryforwards,366000.000,,,,,,,,,
DeferredTaxAssetsGross,366000.000,372000.000,368000.000,384300.000,404600.000,,368000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,372000.000,368000.000,384300.000,404600.000,,,,,
DepositAssets,4578.000,4578.000,4578.000,4578.000,4578.000,,,,,
DerivativeLiabilities,,,,56447.000,71663.000,50276.000,53318.000,242518.000,242518.000,235273.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,57991.000,57991.000,57991.000,36510.000,,36510.000,
FurnitureAndFixturesGross,3371.000,,3371.000,3371.000,3371.000,3371.000,3371.000,7663.000,7663.000,4011.000
InventoryAdjustments,,,,,,,,,,191400.000
InventoryNet,,,,,,,,33959.000,154959.000,
LeaseholdImprovementsGross,,,,,,,,1272.000,1272.000,1322.000
Liabilities,,,,,,,,823751.000,924528.000,1101735.000
LiabilitiesAndStockholdersEquity,27412.000,12033.000,19829.000,30248.000,10631.000,3979.000,,3316159.000,3432708.000,3458394.000
LiabilitiesCurrent,378193.000,380767.000,371584.000,425231.000,461895.000,170654.000,473057.000,748751.000,844916.000,1101735.000
LitigationReserve,,,2500.000,,,,,,,
LoansPayable,250000.000,250000.000,250000.000,250000.000,250000.000,,,,,
LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRate,,,,2.030,204.000,206.000,,,,
LongTermDebt,,,,,,,,75000.000,79612.000,
LongTermDebtPercentageBearingFixedInterestRate,,,0.080,,,,,,,
LongTermInvestmentsAndReceivablesNet,,,,,,,,75000.000,79612.000,
MachineryAndEquipmentGross,,,,,,,,26050.000,26050.000,29942.000
NoncurrentAssets,,,,,,,,3234451.000,3236768.000,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,6200.000,7250.000,7250.000,41862.000
NotesPayableRelatedPartiesCurrent,54655.000,53055.000,45484.000,41494.000,28984.000,,,,,
OperatingLossCarryforwards,1045000.000,,1052000.000,1098000.000,1156000.000,,1151003.000,,11767035.000,11939485.000
PreferredStockAdditionalSeriesParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,,,,
PreferredStockAdditionalSeriesSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,0.001
PreferredStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,100000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
PrincipalAmountOutstandingOnLoansSecuritized,,,50000.000,,,,,,,
PropertyPlantAndEquipmentGross,3371.000,,3371.000,4686.000,4686.000,4686.000,4686.000,50931.000,50931.000,62713.000
