,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableOtherCurrent,,,,,4075893.000,5867456.000,5852174.000,5291529.000,6378188.000,7157896.000,6768431.000,7464657.000,5465197.000,5962015.000,4914993.000,4231276.000,4938617.000,4829535.000,3904296.000,4060956.000,5298330.000,4898908.000,5414306.000
AccountsReceivableGrossCurrent,,,,,,12739509.000,,,,19082603.000,,,,11967082.000,,,,9722354.000,,,,16694136.000,
AccountsReceivableNetCurrent,10273385.000,8182226.000,8537232.000,15097371.000,11871031.000,12516466.000,14257040.000,14450906.000,15873484.000,18859560.000,23815493.000,11952964.000,12234168.000,11773744.000,12535264.000,9143006.000,9914534.000,9529016.000,13799199.000,13717123.000,15099235.000,16500798.000,22614301.000
AccruedRentCurrentAndNoncurrent,,,,,,20000.000,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,1100000.000,,,,1300000.000,,,,1500000.000,,,,1600000.000,,,,1800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,47905546.000,,,,52393571.000,,,,63172248.000,,,,68391751.000,,,,70777351.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,-373032.000,-471983.000,-376550.000,-437454.000,-465833.000,-482388.000,-516160.000,-523002.000,-525352.000,-533365.000,-536381.000,-538907.000,-549555.000,-549555.000,-549555.000
AdditionalPaidInCapital,81613859.000,81772103.000,81939211.000,82163254.000,82262028.000,82467421.000,82847809.000,83007617.000,83132069.000,83381387.000,83607653.000,83640224.000,83691069.000,83779292.000,83994765.000,84159579.000,84303569.000,84597349.000,84745395.000,84960531.000,85131881.000,85621033.000,85755874.000
AllowanceForDoubtfulAccountsReceivable,,,,,,223043.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,223043.000,,,,223043.000,,,,193338.000,,,,193338.000,,,,193338.000,
Assets,153798352.000,155588975.000,160859431.000,153221334.000,146223204.000,150449086.000,153150993.000,164289263.000,164754678.000,165364854.000,159754195.000,162010694.000,160378971.000,160459831.000,160033680.000,160058755.000,161152322.000,161616698.000,171323219.000,165802008.000,163289523.000,163604528.000,167183123.000
AssetsCurrent,67791347.000,63814329.000,67333127.000,60826854.000,55614360.000,61258777.000,64098776.000,64497179.000,66012240.000,67582915.000,63609617.000,57527750.000,57363555.000,59460082.000,60678202.000,61700079.000,63794971.000,65430730.000,59943057.000,56593448.000,59119374.000,60875792.000,65787821.000
AssetsFairValueDisclosure,,,,,,8570338.000,,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,16128288.000,,,,,,,5515849.000,5498929.000,5456083.000,5442955.000,6110821.000,6070756.000,6065741.000,,0.000,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,,,189985.000,153525.000,1469.000,0.000,102966.000,1470978.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,,,,4940000.000,,
CashAndCashEquivalentsAtCarryingValue,50840459.000,49045925.000,37624179.000,24995481.000,30630910.000,33892655.000,35861899.000,34855601.000,30823185.000,33626516.000,24693011.000,34437295.000,33582329.000,35713689.000,36754928.000,39322529.000,40766125.000,44792734.000,35550623.000,37081272.000,37092112.000,39254116.000,36532545.000
CashAndCashEquivalentsFairValueDisclosure,,,,,7579819.000,,,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,33523679.000,,,,22058252.000,,,,22760231.000,,,,27871149.000,,,,37754409.000,
CertificatesOfDepositAtCarryingValue,,,,,,,,,5000000.000,,,5000000.000,5000000.000,5000000.000,5000000.000,5637538.000,5637538.000,5637538.000,5637538.000,0.000,0.000,0.000,
ConstructionInProgressGross,2252854.000,9743726.000,141204.000,237944.000,335789.000,2612800.000,3199525.000,3603878.000,854064.000,1450417.000,1729638.000,2459433.000,2860402.000,1900016.000,2195456.000,1677824.000,2529161.000,1928610.000,2769970.000,2163548.000,1810710.000,885494.000,2383813.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,3660.000,,,,,,,,,,,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,1090489.000,869539.000,771464.000,1499384.000,0.000,393096.000,1066367.000,1448393.000,85211.000,340890.000
DebtInstrumentUnamortizedDiscount,,,,,,172693.000,,,,96161.000,,,,0.000,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,1915241.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,,,,150758.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,,,,,,,,5545008.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,,5695766.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,1915241.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,1786200.000,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,,,,,,,2378029.000,2207636.000,2061438.000,1915241.000,1775544.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,129041.000,
DepositAssets,,,,,,,,,,,1000000.000,,,,,,,,,,,,
DepositsAssets,,,,,,,,,,,1000000.000,,,,,,,,,,,,
DepositsAssetsCurrent,,,,,,,,,,11568264.000,,,,12953458.000,,,,16921585.000,,,,1499707.000,
DerivativeLiabilities,,,,,,,,,,,,,,,,,,,,,,,515000.000
DividendsPayableAmountPerShare,,,,,,,,,,0.075,,,,0.075,,,,,,,,,
DividendsPayableCurrent,1153328.000,1155458.000,1156081.000,1156866.000,1157987.000,1158967.000,1162094.000,1163728.000,1163680.000,1164026.000,1165032.000,1166962.000,1165937.000,1190325.000,1191703.000,1192956.000,1192867.000,1177246.000,1177772.000,1183134.000,1183222.000,1187214.000,1188858.000
DividendsPayableCurrentAndNoncurrent,,,,,,1096746.000,,,,1104271.000,,,,1106456.000,,,,1111501.000,,,,1118017.000,
DueFromAffiliateCurrent,,,,,,110544.000,,,,53867.000,,,,49154.000,,,,45118.000,,,,53970.000,
DueFromRelatedParties,,,,,,,,,,,,,,,,,,23803.000,40784.000,14202.000,70746.000,34218.000,66142.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,152975.000,,,,55123.000,,,,31209.000,,,,28012.000,,,,25336.000,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,,,,,,,,,,2800000.000,,,1600000.000,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,,,0.435,0.435
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,7712690.000,7861777.000,7446870.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,,1913168.000,2234157.000,1963437.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,,,524813.000,416938.000,284754.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,,1865363.000,1818238.000,1617204.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,,,,,,5799522.000,5627620.000,5483433.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,,,,,,,,,,1340550.000,1401300.000,1332450.000,,,,,,,,,,
EquityMethodInvestmentUnderlyingEquityInNetAssets,,,,,,,,,,,,,2800000.000,,,,,,,,,,
