,2013-10-31,2014-07-31,2014-10-31,2015-07-31,2016-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,1209.000,
ComprehensiveIncomeNetOfTax,,-6592.000,-14202.000,-6854.000,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,3000.000,3000.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.000
IncomeLossFromContinuingOperations,,,-14202.000,-6854.000,-5437.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,6142.000,,-719.000,
IncreaseDecreaseInDueToRelatedParties,,450.000,,8782.000,
LeaseAndRentalExpense,3000.000,,,3000.000,3000.000
LegalFees,1650.000,,,3854.000,1867.000
NetCashProvidedByUsedInFinancingActivities,,450.000,,8782.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,450.000,,8782.000,
NetCashProvidedByUsedInOperatingActivities,,-450.000,,-7573.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-450.000,,-7573.000,
NetIncomeLoss,,-6592.000,,-6854.000,-5437.000
NoninterestExpenseTransferAgentAndCustodianFees,,687.000,1087.000,,
OtherExpenses,-4650.000,,,,
ProfessionalFees,,2905.000,10115.000,,
SponsorFees,,,,,570.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,120850000.000,120850000.000,120850000.000,120850000.000,120850000.000
