,2011-03-26,2011-09-24,2012-03-31,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28
AmortizationOfIntangibleAssets,,20021000.000,18532000.000,18821000.000,21525000.000,24612000.000,29042000.000,29800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,66000.000,190000.000,112000.000,186000.000,198000.000,-296000.000,69000.000
BusinessCombinationAcquisitionRelatedCosts,,8800000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-193489000.000,,29504000.000,,,,36700000.000
CommonStockDividendsPerShareDeclared,0.070,0.070,0.080,0.080,0.090,0.090,0.090,0.090
ComprehensiveIncomeNetOfTax,,,,112425000.000,140262000.000,118641000.000,108272000.000,138700000.000
CostOfGoodsAndServicesSold,452481000.000,497716000.000,498744000.000,484541000.000,575794000.000,588464000.000,611001000.000,577100000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,-1300000.000
DeferredIncomeTaxExpenseBenefit,,-3084000.000,,-3483000.000,,,,-14600000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,1800000.000
DepreciationDepletionAndAmortization,,34720000.000,,33424000.000,,,,47700000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,1203000.000,-1482000.000,-3289000.000,-1140000.000,-574000.000,2203000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,667000.000,-32000.000,9000.000,-74000.000,-1000.000,-134000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,-246000.000,612000.000,1005000.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-11094000.000,3199000.000,-472000.000,8313000.000,3524000.000,535000.000,
EarningsPerShareBasic,0.960,0.760,1.240,1.130,1.130,1.190,1.260,1.180
EarningsPerShareDiluted,0.950,0.750,1.230,1.120,1.120,1.180,1.260,1.180
EffectOfExchangeRateOnCashAndCashEquivalents,,1792000.000,,-376000.000,,,,2600000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.140,0.250,0.271,0.301,-0.549,0.292
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,10578000.000,,13342000.000,,,,7200000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,10578000.000,,13342000.000,,,,7200000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,1037000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,20021000.000,,,,,,
FutureAmortizationExpenseYearFive,,70800000.000,,,,,,
FutureAmortizationExpenseYearFour,,72700000.000,,,,,,
FutureAmortizationExpenseYearOne,,55000000.000,,,,,,
FutureAmortizationExpenseYearThree,,73600000.000,,,,,,
FutureAmortizationExpenseYearTwo,,74100000.000,,,,,,
GoodwillAcquiredDuringPeriod,,150035000.000,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,-1800000.000
GoodwillTranslationAdjustments,,-16758000.000,,2090000.000,,,,16100000.000
GrossProfit,239082000.000,227579000.000,279273000.000,285269000.000,307165000.000,331361000.000,356205000.000,356300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,112751000.000,88753000.000,134621000.000,140782000.000,145418000.000,160087000.000,161413000.000,157300000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,91531000.000,70458000.000,115727000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.990,0.760,1.240,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.980,0.750,1.230,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-2446000.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.030,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.030,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,21220000.000,18295000.000,18894000.000,35202000.000,39463000.000,48163000.000,42972000.000,45900000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,,7500000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,1260.000,,
IncomeTaxesPaid,,9151000.000,,20514000.000,,,,22100000.000
IncreaseDecreaseInAccountsPayable,,-47249000.000,,-12574000.000,,,,-67600000.000
IncreaseDecreaseInAccountsReceivable,,-8581000.000,,6682000.000,,,,45700000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-878000.000,,15674000.000,,,,34600000.000
IncreaseDecreaseInAccruedLiabilities,,17678000.000,,2713000.000,,,,21200000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-10681000.000,,-32298000.000,,,,-8600000.000
IncreaseDecreaseInInventories,,7156000.000,,48110000.000,,,,12000000.000
IncreaseDecreaseInOperatingCapital,,39929000.000,,84164000.000,,,,48200000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-5484000.000,,9327000.000,,,,-2400000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1053000.000,794000.000,728000.000,547000.000,530000.000,-1205000.000,500000.000
InterestIncomeExpenseNet,,,,-15853000.000,-15314000.000,-16070000.000,,-21400000.000
InterestPaid,,3240000.000,,2096000.000,,,,1700000.000
LossOnSaleOfInvestments,,,,,3049000.000,1608000.000,,
NetCashProvidedByUsedInFinancingActivities,,306327000.000,,-171000.000,,,,-28800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,306327000.000,,-171000.000,,,,-28800000.000
NetCashProvidedByUsedInInvestingActivities,,-555755000.000,,-14804000.000,,,,-35800000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-555755000.000,,-14804000.000,,,,-35800000.000
NetCashProvidedByUsedInOperatingActivities,,54147000.000,,44855000.000,,,,98700000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,94076000.000,,129019000.000,,,,146900000.000
NetIncomeLoss,89085000.000,70458000.000,115727000.000,105580000.000,105955000.000,111924000.000,118441000.000,111400000.000
OperatingExpenses,116169000.000,,133203000.000,128696000.000,143308000.000,152755000.000,,176600000.000
OperatingIncomeLoss,122913000.000,101552000.000,146070000.000,156573000.000,163857000.000,178606000.000,180064000.000,179700000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,17000.000,28000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,-41000.000,0.000,0.000,,-100000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,-7796000.000,2642000.000,1462000.000,5244000.000,1638000.000,-2344000.000,-9200000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,-52960000.000,22214000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,5424000.000,28026000.000,4784000.000,,36600000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,25700000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,27300000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,9685000.000,140555000.000,6845000.000,34307000.000,6717000.000,-10269000.000,27300000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,0.000,,1037000.000,295000.000,,
OtherNonoperatingIncomeExpense,-753000.000,-229000.000,5202000.000,62000.000,-76000.000,-841000.000,-45000.000,-1000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,0.000,,,,
PaymentsForRepurchaseOfCommonStock,,7899000.000,,12159000.000,,,,7300000.000
PaymentsOfDividends,,6535000.000,,7528000.000,,,,8500000.000
PaymentsOfFinancingCosts,,2468000.000,,0.000,,,,24800000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,547052000.000,,0.000,,,,
PaymentsToAcquireOtherProductiveAssets,,250000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,18953000.000,,14804000.000,,,,40400000.000
ProceedsFromAccountsReceivableSecuritization,,55000000.000,,0.000,,,,
ProceedsFromIncomeTaxRefunds,,768000.000,,526000.000,,,,800000.000
ProceedsFromInterestReceived,,1127000.000,,1276000.000,,,,200000.000
ProceedsFromIssuanceOfCommonStock,,5884000.000,,4063000.000,,,,3500000.000
ProceedsFromIssuanceOfLongTermDebt,,250787000.000,,592000.000,,,,0.000
ProceedsFromRepaymentsOfShortTermDebt,,980000.000,,1519000.000,,,,1100000.000
ProceedsFromSaleOfProductiveAssets,,,,0.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,4600000.000
ProfitLoss,,,,,,,,1700000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,1600000.000
RepaymentsOfLongTermDebt,,0.000,,,,,,
ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,0.000,,,,,,,
ResearchAndDevelopmentExpense,23511000.000,19638000.000,27950000.000,27395000.000,28323000.000,28526000.000,30956000.000,32300000.000
RestructuringCharges,0.000,,7081000.000,,,0.000,,2100000.000
Revenues,691563000.000,725295000.000,778017000.000,769810000.000,882959000.000,919825000.000,967206000.000,933400000.000
SalesRevenueNet,691563000.000,725295000.000,778017000.000,769810000.000,882959000.000,919825000.000,967206000.000,933400000.000
SellingExpense,,,,10767000.000,11699000.000,12569000.000,,13200000.000
SellingGeneralAndAdministrativeExpense,84133000.000,96125000.000,87991000.000,90534000.000,103286000.000,111660000.000,120820000.000,129000000.000
SeveranceCosts1,,,,,,,,1900000.000
ShareBasedCompensation,,3935000.000,,4772000.000,,,,5900000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,499000.000,118000.000,466000.000,138000.000,43000.000,-287000.000,264000.000
TaxBenefitFromStockOptionsExercised,,2125000.000,,,,,,
TaxBenefitFromStockOptionsExercised1,,,,2068000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,93549000.000,93953000.000,94124000.000,94335000.000,94450000.000,94519000.000,-188804000.000,94700000.000
WeightedAverageNumberOfSharesOutstandingBasic,92459000.000,92900000.000,93330000.000,93607000.000,93903000.000,93989000.000,-187599000.000,94200000.000
