,2011-03-31,2011-09-30
AllocatedShareBasedCompensationExpense,,7859000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,5109000.000
AmortizationOfAcquiredIntangibleAssets,,8855000.000
AmortizationOfDebtDiscountPremium,5585000.000,
AmortizationOfIntangibleAssets,8856000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,43000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,125578000.000,
ComprehensiveIncomeNetOfTax,,74790000.000
CostOfGoodsSold,61719000.000,62925000.000
DeferredIncomeTaxExpenseBenefit,10034000.000,
DepreciationDepletionAndAmortization,35965000.000,
EarlyRepaymentOfSeniorDebt,123346000.000,
EarningsPerShareBasic,0.960,1.250
EarningsPerShareDiluted,0.940,1.160
EffectOfExchangeRateOnCashAndCashEquivalents,1774000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.270
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2750000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,355000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-355000.000,
ForeignCurrencyTransactionGainLossBeforeTax,181000.000,-2117000.000
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,1082000.000
GrossProfit,288973000.000,331657000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,94110000.000,124283000.000
IncomeTaxExpenseBenefit,25692000.000,33557000.000
IncomeTaxesPaidNet,5759000.000,
IncreaseDecreaseInAccountsReceivable,15442000.000,
IncreaseDecreaseInAccruedLiabilities,18891000.000,
IncreaseDecreaseInDeferredIncomeTaxes,-3897000.000,
IncreaseDecreaseInInventories,5337000.000,
IncreaseDecreaseInPrepaidExpense,-1977000.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,4186000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1679000.000
InvestmentIncomeInterest,202000.000,297000.000
NetCashProvidedByUsedInFinancingActivities,15177000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15177000.000,
NetCashProvidedByUsedInInvestingActivities,-55552000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-55552000.000,
NetCashProvidedByUsedInOperatingActivities,164179000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,164179000.000,
NetIncomeLoss,68418000.000,90726000.000
OperatingIncomeLoss,114567000.000,143417000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-16280000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,-396000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-52000.000
OtherGeneralExpense,,-15748000.000
PaymentsOfDebtIssuanceCosts,14676000.000,
PaymentsToAcquireIntangibleAssets,14922000.000,
ProceedsFromIssuanceOfSeniorLongTermDebt,146012000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,357000.000,
ProceedsFromStockOptionsExercised,14862000.000,
ProvisionForDoubtfulAccounts,2574000.000,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,21183000.000,23530000.000
Revenues,501184000.000,531371000.000
SalesRevenueNet,222484000.000,252236000.000
SellingGeneralAndAdministrativeExpense,144367000.000,155855000.000
ShareBasedCompensation,7645000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,72587000.000,78411000.000
WeightedAverageNumberOfSharesOutstandingBasic,71364000.000,72546000.000
WriteOffOfDeferredDebtIssuanceCost,3218000.000,
