,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,48454000.000,34529000.000,40439000.000,50270000.000,77580000.000,77330000.000
AllocatedShareBasedCompensationExpense,,48454000.000,34529000.000,40439000.000,50270000.000,77580000.000,82266000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,12221000.000,7122000.000
AmortizationOfIntangibleAssets,70913000.000,55896000.000,29529000.000,28892000.000,32035000.000,65965000.000,81396000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,24200000.000,20600000.000,,,,
AssetImpairmentCharges,,17000000.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,410100000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,8000000.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,84300000.000,40600000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,11300000.000,19008000.000,44912000.000
CapitalExpendituresIncurredButNotYetPaid,,,89718000.000,42902000.000,115757000.000,93310000.000,84375000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-179085000.000,-230142000.000,68758000.000,6641000.000,34680000.000,-20838000.000,223105000.000
ComprehensiveIncomeNetOfTax,,427574000.000,240007000.000,316919000.000,546452000.000,488671000.000,327336000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,632378000.000,,,,,,327336000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,10000000.000,,,,
CostOfGoodsAndServicesSold,,27870315000.000,22187393000.000,24609738000.000,24602576000.000,22810824000.000,22303231000.000
CostOfRevenue,27094999000.000,,,,,,
CurrentFederalTaxExpenseBenefit,-972000.000,303000.000,680000.000,-681000.000,87000.000,56000.000,1037000.000
CurrentForeignTaxExpenseBenefit,24000000.000,56256000.000,60466000.000,73992000.000,129863000.000,74706000.000,71773000.000
CurrentIncomeTaxExpenseBenefit,23028000.000,56559000.000,61146000.000,73311000.000,129950000.000,74762000.000,72810000.000
DebtInstrumentConvertibleEffectiveInterestRate,0.010,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,-319000.000,386000.000,-1187000.000,9000.000,-4734000.000,3779000.000,350000.000
DeferredForeignIncomeTaxExpenseBenefit,-3331000.000,-2829000.000,-33646000.000,-38460000.000,-55362000.000,-67947000.000,-21876000.000
DeferredIncomeTaxExpenseBenefit,-3650000.000,-2443000.000,-34833000.000,-38451000.000,-60096000.000,-64168000.000,-21526000.000
DeferredIncomeTaxesAndTaxCredits,,,-32647000.000,-36261000.000,,,
Depreciation,397300000.000,412200000.000,412300000.000,424800000.000,496800000.000,,
DepreciationDepletionAndAmortization,,521923000.000,566357000.000,464543000.000,540490000.000,515367000.000,609660000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-23426000.000,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-1546000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,100167000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,-17535000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,5859000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,82632000.000,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,11000000.000,,
EarlyRepaymentOfSeniorDebt,,,,544840000.000,,,
EarningsPerShareBasic,0.770,0.680,0.420,0.600,1.040,0.800,0.590
EarningsPerShareDiluted,0.750,0.670,0.410,0.590,1.020,0.790,0.590
EffectOfExchangeRateOnCashAndCashEquivalents,18508000.000,-30884000.000,-9895000.000,-15095000.000,-1121000.000,-10549000.000,17490000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.170
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,0.170,0.170,0.170,0.170,0.170,0.170,
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwardsWeightedAveragePeriodOfRecognition,2.300,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,4439000.000,34671000.000,7377000.000,1645000.000,,
FiniteLivedIntangibleAssetsAmortizationExpense,70900000.000,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,119876000.000,69254000.000,,,,,
ForeignCurrencyTransactionGainBeforeTax,,39600000.000,19900000.000,11800000.000,19700000.000,24400000.000,16500000.000
FutureAmortizationExpenseAfterYearFive,,1400000.000,,,,,
FutureAmortizationExpenseYearFive,5669000.000,1961000.000,,,,,
FutureAmortizationExpenseYearFour,11400000.000,4809000.000,,,,,
FutureAmortizationExpenseYearOne,44986000.000,30785000.000,,,,,
FutureAmortizationExpenseYearThree,21173000.000,10144000.000,,,,,
FutureAmortizationExpenseYearTwo,31234000.000,20155000.000,,,,,
GainLossOnDispositionOfAssets,-11700000.000,,,,,,
GainLossOnSaleOfEquityInvestments,18600000.000,,,,,,
GainLossOnSaleOfInvestments,,,-1300000.000,4600000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,9200000.000,12100000.000,,
GoodwillAcquiredDuringPeriod,7119000.000,8607000.000,160609000.000,26270000.000,36467000.000,,
GoodwillImpairmentLoss,,5949977.000,,,,0.000,0.000
GoodwillPurchaseAccountingAdjustments,,601000.000,,4034000.000,,,
GoodwillTranslationAdjustments,,-745000.000,-274000.000,449000.000,,,
GrossProfit,1584926000.000,1517341000.000,1166248000.000,1440221000.000,1545340000.000,1608061000.000,1520945000.000
