,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,11416.000,10287.000,950.000,700.000,1350.000,5200.000,550.000,3018.000,18370.000,36407.000,24487.000,8738.000,10265.000,14768.000,15313.000,16277.000,9894.000
AdditionalPaidInCapital,,,,,,104240.000,,104240.000,103031.000,103152.000,103031.000,101278.000,101278.000,101278.000,867263.000,867263.000,867263.000
AdditionalPaidInCapitalCommonStock,,38446.000,49545.000,104240.000,104240.000,,104240.000,,,,,,,,,,
Assets,411.000,27386.000,,,,,1278.000,1278.000,105.000,105.000,70.000,1505.000,7378.000,6551.000,5463.000,4913.000,4913.000
AssetsCurrent,,,10019.000,15569.000,4069.000,,,,,,70.000,1505.000,828.000,1.000,5.000,1.000,1.000
CashAndCashEquivalentsAtCarryingValue,411.000,27386.000,10019.000,15569.000,4069.000,168.000,69.000,69.000,105.000,70.000,70.000,1505.000,828.000,1.000,5.000,1.000,1.000
CashEquivalentsAtCarryingValue,,,,,,,,,105.000,70.000,,1505.000,828.000,1.000,5.000,1.000,1.000
CommonStockParOrStatedValuePerShare,0.000,,0.000,0.000,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,,,,,,,,100000000.000,100000000.000,100000000.000,200000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,5000000.000,,5384500.000,6042500.000,,,,,6042500.000,6042500.000,6042500.000,181275000.000,181275000.000,181275000.000,82775000.000,82775000.000,81275000.000
CommonStockSharesOutstanding,5000000.000,,5384500.000,6042500.000,,,,,6042500.000,6042500.000,6042500.000,181275000.000,181275000.000,181275000.000,82775000.000,82775000.000,81275000.000
CommonStockValue,50.000,54.000,55.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,1813.000,1813.000,1813.000,828.000,828.000,828.000
DeferredTaxAssetsNet,,,,,-32600.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,93000.000,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,57540.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,61785.000,63673.000,89431.000,113577.000,119127.000,121376.000,125342.000,,,,,,,,,
DueFromOfficersOrStockholdersCurrent,,,,,,,,,,45613.000,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,6153.000,,,,,51454.000,51754.000
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,48488.000,,,,9194.000
DueToRelatedPartiesCurrent,40384.000,40384.000,23142.000,,11996.000,9795.000,17804.000,19302.000,33864.000,45613.000,59058.000,37970.000,48488.000,49686.000,51458.000,51454.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,19302.000,33864.000,,,36761.000,,,,,60948.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,1.000,1.000,1.000,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,1209.000,1209.000,,,,,,,,,
Liabilities,,50671.000,,,,,,,52234.000,82020.000,83545.000,46708.000,58783.000,64454.000,66771.000,67731.000,70842.000
LiabilitiesAndStockholdersEquity,411.000,27386.000,10019.000,15569.000,4069.000,168.000,1278.000,1278.000,105.000,70.000,70.000,1505.000,7378.000,6551.000,5463.000,4913.000,4913.000
LiabilitiesCurrent,51800.000,,24092.000,700.000,13346.000,14995.000,18354.000,22320.000,,,83545.000,46708.000,58753.000,64454.000,66771.000,67731.000,70842.000
NotesPayableRelatedPartiesClassifiedCurrent,,,23142.000,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,8663.000,,11996.000,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,164399.000,,
PreferredStockParOrStatedValuePerShare,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,,,,,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,6550.000,6550.000,5458.000,4912.000,4912.000
PropertyPlantAndEquipmentOther,,,,,,,,,,,,,,,6550.000,,
RetainedEarningsAccumulatedDeficit,-51439.000,,,,,,,,-155220.000,-185162.000,-186566.000,-148294.000,-154466.000,-160994.000,-929399.000,-930909.000,-934020.000
SaleOfStockPricePerShare,,,0.100,,,,,,,,,,,,,,
StockholdersEquity,-51389.000,-23285.000,-14073.000,14869.000,-9277.000,-14827.000,-17076.000,-21042.000,-52129.000,-81950.000,-83475.000,-45203.000,-51375.000,-57903.000,-61308.000,-62818.000,-65929.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-23285.000,,,,,,,-52129.000,-81950.000,-83475.000,-45203.000,-51405.000,-57903.000,-61308.000,-62818.000,-65929.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,32600.000,,,,,,,,,,,,
