,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayable,,431753.000,,,,
AccountsPayableCurrent,528368.000,,5871658.000,6489277.000,6594464.000,7092366.000
AccountsReceivableNet,,25340.000,,,,
AccountsReceivableNetCurrent,59546.000,,264804.000,25641.000,22120.000,2940.000
AccruedLiabilitiesCurrent,1886.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,0.000,0.000,0.000
AdditionalPaidInCapital,8972122.000,9699150.000,10571587.000,11027236.000,10973517.000,19136298.000
AssetRetirementObligation,,,,0.000,0.000,0.000
AssetRetirementObligationCurrent,,,,-934290.000,-934290.000,
AssetRetirementObligationsNoncurrent,,,,961290.000,974790.000,1300000.000
Assets,5217156.000,7220531.000,49068324.000,47647827.000,49076791.000,47454692.000
AssetsCurrent,2449144.000,258961.000,865082.000,355128.000,1001741.000,13675.000
BankOverdrafts,0.000,0.000,61853.000,,,
Cash,,13030.000,,140403.000,704890.000,8748.000
CashAndCashEquivalentsAtCarryingValue,17739.000,13030.000,0.000,140403.000,704890.000,8748.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000
CommonStockSharesIssued,88919076.000,97192187.000,99059786.000,99997126.000,99847126.000,156685752.000
CommonStockSharesOutstanding,88919076.000,97192187.000,99059786.000,99997126.000,99847126.000,156685752.000
CommonStockValue,88919.000,97192.000,99060.000,99997.000,99847.000,156686.000
DebtConversionConvertedInstrumentAmount,,,,,,211918.000
DebtCurrent,,,,-21427119.000,-21427119.000,-21427119.000
DebtInstrumentInterestRateEffectivePercentage,,,,0.100,0.100,
DebtInstrumentInterestRateStatedPercentage,,,,0.080,0.080,
DeferredCosts,9620.000,,,,,
DeferredCostsCurrent,,90477.000,15535.000,,,
DeferredRevenueCurrent,,47087.000,45590.000,35428.000,30918.000,0.000
DepositsAssetsCurrent,,29240.000,69240.000,,,
DepositsAssetsNoncurrent,0.000,,,,,
DerivativeLiabilitiesCurrent,,2227425.000,3658669.000,3617424.000,933835.000,1204437.000
DividendsPayable,,33750.000,,,,
DividendsPayableCurrent,33750.000,,33750.000,163202.000,251421.000,33750.000
EmployeeRelatedLiabilitiesCurrent,13919.000,18794.000,344665.000,513953.000,795982.000,903131.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,1204437.000
Goodwill,1228856.000,0.000,,,,
InterestPayableCurrent,19049.000,,195791.000,827471.000,1380569.000,4118814.000
InterestReceivable,171526.000,0.000,,,,
InterestReceivableCurrent,,,83.000,1347.000,1347.000,4866.000
Liabilities,3551978.000,9119221.000,48544218.000,51784685.000,54612009.000,62181653.000
LiabilitiesAndStockholdersEquity,5217156.000,7220531.000,49068324.000,47647827.000,49076791.000,47454692.000
LiabilitiesCurrent,3551978.000,9119221.000,46577557.000,50598596.000,53052946.000,60448829.000
LiabilitiesNoncurrent,,,1966661.000,1186089.000,1559063.000,1732824.000
LineOfCreditFacilityAmountOutstanding,,,,0.000,0.000,
LongTermDebtCurrent,,,,24863.000,50000.000,50000.000
LongTermDebtNoncurrent,,,31387.000,64599.000,98175.000,71752.000
LongTermNotesPayable,,,1935274.000,160200.000,486098.000,361072.000
MinorityInterest,,,,6963755.000,6937297.000,
NotesAndLoansReceivableGrossCurrent,,,,50000.000,50000.000,100670.000
NotesAndLoansReceivableNetCurrent,,,,21100.000,,
NotesPayableCurrent,743462.000,2393467.000,13700000.000,16623307.000,19720698.000,17109334.000
NotesPayableRelatedPartiesClassifiedCurrent,,,21136967.000,20987032.000,,
NotesPayableRelatedPartiesCurrent,1821064.000,3543184.000,,,21700932.000,27340850.000
NotesReceivableNet,,,50000.000,,,
NotesReceivableRelatedPartiesCurrent,499536.000,0.000,,,,
NotesReceivableRelatedPartiesNoncurrent,,5302621.000,0.000,0.000,0.000,0.000
OtherAccruedLiabilities,,1093.000,,,,
OtherAccruedLiabilitiesCurrent,,,3063.000,3656.000,3308.000,207210.000
OtherAssetsNoncurrent,,,,13812.000,4751.000,126719.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,,,,
PreferredStockSharesAuthorized,300000.000,300000.000,,,,
PreferredStockSharesIssued,70000.000,70000.000,,,,
PreferredStockSharesOutstanding,70000.000,70000.000,,,,
PreferredStockValue,70.000,70.000,,,0.000,0.000
PrepaidExpense,,100874.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,167984.000,274731.000,1987.000
PrepaidExpenseCurrent,,,465420.000,,,
PropertyPlantAndEquipmentNet,,,46666350.000,47278887.000,48070299.000,47314298.000
ReceivablesNetCurrent,,,,,,181403.000
RetainedEarningsAccumulatedDeficit,-7306029.000,-11671102.000,-17122611.000,-22203916.000,-23521949.000,-34020015.000
StockholdersEquity,1665178.000,-1898690.000,524106.000,-11100613.000,-12472515.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1665178.000,-1898690.000,524106.000,-4136858.000,-5535218.000,-14726961.000
