,2011-06-30,2011-09-30
AccountsPayableCurrent,122000.000,339000.000
AccruedLiabilitiesCurrent,150000.000,172000.000
AdditionalPaidInCapital,83226000.000,83369000.000
Assets,1195000.000,650000.000
AssetsCurrent,1018000.000,499000.000
CashAndCashEquivalentsAtCarryingValue,865000.000,429000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,750000000.000,750000000.000
CommonStockSharesIssued,133590615.000,134890615.000
CommonStockValue,134000.000,135000.000
DeferredRevenueCurrent,259000.000,259000.000
DeferredRevenueNoncurrent,6560000.000,6495000.000
DerivativeLiabilitiesCurrent,3779000.000,1744000.000
Liabilities,10870000.000,9009000.000
LiabilitiesAndStockholdersEquity,1195000.000,650000.000
LiabilitiesCurrent,4310000.000,2514000.000
OtherAssetsNoncurrent,7000.000,7000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,153000.000,70000.000
PropertyPlantAndEquipmentNet,170000.000,144000.000
RetainedEarningsAccumulatedDeficit,-93029000.000,-91857000.000
StockholdersEquity,-9675000.000,-8359000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9675000.000,-8359000.000
TreasuryStockShares,3012.000,3012.000
TreasuryStockValue,6000.000,6000.000
