,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,71260000.000,83407000.000,112855000.000,73421000.000,67737000.000,80220000.000,141423000.000,103953000.000,92988000.000,131140000.000,167102000.000,12683000.000,9636000.000,14699000.000,16777000.000,16453000.000,11309000.000,9291000.000,12320000.000
AccountsReceivableGross,,,,,53247000.000,70755000.000,127798000.000,87128000.000,68857000.000,96196000.000,153902000.000,,,,,,,,
AccountsReceivableNetCurrent,51796000.000,59088000.000,92144000.000,47935000.000,48173000.000,66294000.000,123251000.000,83496000.000,65011000.000,92754000.000,151094000.000,18527000.000,15956000.000,21915000.000,29023000.000,18685000.000,18877000.000,19848000.000,20772000.000
AccruedLiabilitiesCurrent,8849000.000,8173000.000,6944000.000,6576000.000,5166000.000,4879000.000,7372000.000,4370000.000,5154000.000,5383000.000,6016000.000,1730000.000,2934000.000,6246000.000,18478000.000,9862000.000,11466000.000,8659000.000,11591000.000
AccruedRoyaltiesCurrent,,,,,938000.000,387000.000,686000.000,256000.000,244000.000,422000.000,457000.000,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,1444000.000,1525000.000,,,,1848000.000,1929000.000,153000.000,19000.000,84000.000,147000.000,432000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,23543000.000,24190000.000,25109000.000,26203000.000,26353000.000,27784000.000,29267000.000,4320000.000,5169000.000,6071000.000,7300000.000,8716000.000,10101000.000,11391000.000,12756000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,676000.000,50000.000,203000.000,6000.000,-66000.000,-102000.000,-101000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,167000.000,-112000.000,33000.000,-9000.000,18000.000,73000.000,150000.000,336000.000,461000.000,368000.000,528000.000,775000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,2635000.000,1826000.000,1464000.000,1744000.000,1656000.000,1212000.000,1391000.000,,,,,1043000.000,1071000.000,1029000.000,3381000.000
Assets,155119000.000,165402000.000,164894000.000,121376000.000,116164000.000,137883000.000,250024000.000,196291000.000,174030000.000,226646000.000,290682000.000,202688000.000,190051000.000,124338000.000,196218000.000,158282000.000,155827000.000,133617000.000,75045000.000
AssetsCurrent,98941000.000,109542000.000,132875000.000,86176000.000,81664000.000,103930000.000,166393000.000,121046000.000,99792000.000,148780000.000,209650000.000,123526000.000,108485000.000,35707000.000,45860000.000,35585000.000,37842000.000,33490000.000,38088000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,109856000.000,95180000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,102278000.000,87875000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,7578000.000,,,,,,,
