,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AdvertisingExpense,,,,0.000,0.000,
AmortizationOfIntangibleAssets,,,58331.000,58234.000,50709.000,53476.000
AssetImpairmentCharges,,,,0.000,-4317129.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1006084.000,,,
ComprehensiveIncomeNetOfTax,42607.000,-8402011.000,-1208177.000,-3036273.000,-6512414.000,-9486550.000
CostOfGoodsAndServicesSold,48638067.000,41035346.000,49966038.000,40764261.000,18120042.000,-48928405.000
Depreciation,,,758812.000,506094.000,510154.000,343912.000
EarningsPerShareBasic,-0.030,-0.440,-0.070,-0.150,-0.310,-0.450
EarningsPerShareDiluted,-0.030,-0.440,-0.070,-0.150,-0.310,-0.450
EffectOfExchangeRateOnCashAndCashEquivalents,,,105764.000,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,0.000,
GeneralAndAdministrativeExpense,560651.000,533995.000,461686.000,-291293.000,-586260.000,2638239.000
GrossProfit,-3281653.000,-2287593.000,-2309199.000,-2256137.000,-1103385.000,2377009.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-3057221.000,-6438834.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-594947.000,-9039565.000,-1453820.000,,,
IncomeTaxExpenseBenefit,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,173471.000,,,
IncreaseDecreaseInAccountsReceivable,,,-11267.000,,,
IncreaseDecreaseInAccruedLiabilities,,,72142.000,,,
IncreaseDecreaseInCustomerDeposits,,,-80178.000,,,
IncreaseDecreaseInInventories,,,1010105.000,,,
IncreaseDecreaseInOtherReceivables,,,-26553.000,,,
IncreaseDecreaseInPrepaidTaxes,,,1032905.000,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,0.000,0.000,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,0.000,0.000,
InterestExpense,431966.000,223040.000,488675.000,460287.000,383380.000,191104.000
InterestPaid,,,488675.000,10413.000,0.000,1024358.000
InvestmentIncomeInterest,24838.000,16102.000,13095.000,9563.000,5604.000,3023.000
NetCashProvidedByUsedInFinancingActivities,,,3319802.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3319802.000,,,
NetCashProvidedByUsedInInvestingActivities,,,3.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,3.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-4325889.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4325889.000,,,
NetIncomeLoss,-594947.000,-9039565.000,-1453820.000,-3057221.000,-6438834.000,-9594458.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-3057221.000,-6438834.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-3057221.000,-6438834.000,
OperatingExpenses,641404.000,593854.000,523906.000,-350360.000,-4957673.000,12385882.000
OperatingIncomeLoss,-3923057.000,-2881447.000,-2833105.000,-2606497.000,-6061058.000,607193.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,637554.000,637554.000,245643.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,20948.000,-73580.000,
OtherNonoperatingIncome,,,,,0.000,
OtherNonoperatingIncomeExpense,,2049.000,4865.000,,,
PaymentsForProceedsFromProductiveAssets,,,-3.000,,,
PensionContributions,,,,,47974.000,
ProceedsFromRepaymentsOfShortTermDebt,,,3329793.000,,,
ProvisionForDoubtfulAccounts,,,543.000,,,
RepaymentsOfRelatedPartyDebt,,,9991.000,,,
Revenues,45356414.000,38747753.000,47656839.000,38508124.000,17016657.000,-46551396.000
SalesRevenueNet,45356414.000,38747753.000,47656839.000,38508124.000,17016657.000,-46551396.000
SellingExpense,80753.000,59859.000,62220.000,-59067.000,-54284.000,271942.000
ShippingHandlingAndTransportationCosts,,,,15928.000,6507.000,
UnrealizedGainLossOnDerivatives,3735238.000,-5953229.000,1850000.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,30002583.000,20465119.000,30000002.000,30003002.000,20865119.000,-59940757.000
WeightedAverageNumberOfSharesOutstandingBasic,20465119.000,20465119.000,20865119.000,20865119.000,20865119.000,-41667991.000
