,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,209400000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,102570000.000,105589000.000,108050000.000,132773000.000,120024000.000,96421000.000,99536000.000,98109000.000,97877000.000,85974000.000,107363000.000,126886000.000,112808000.000,96005000.000,99857000.000,99494000.000,102231000.000,90083000.000,101464000.000,89845000.000,95606000.000,94782000.000,97144000.000,87320000.000,87411000.000,85403000.000
AccountsPayableCurrent,,,,14327000.000,,,,10139000.000,,,,14467000.000,,,,9119000.000,,,,9937000.000,,,,15779000.000,,
AccountsReceivableGrossCurrent,278691000.000,318554000.000,348480000.000,335758000.000,335041000.000,355598000.000,363486000.000,314491000.000,334539000.000,362664000.000,345407000.000,352411000.000,375176000.000,423058000.000,401696000.000,381464000.000,382333000.000,419906000.000,426947000.000,405000000.000,420824000.000,415750000.000,416960000.000,365385000.000,383268000.000,399100000.000
AccountsReceivableGrossNoncurrent,,,,19000000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,396311000.000,446175000.000,469036000.000,429102000.000,448975000.000,472659000.000,485057000.000,429240000.000,470596000.000,480032000.000,494910000.000,476445000.000,545072000.000,579737000.000,565657000.000,485101000.000,513285000.000,549300000.000,554400000.000,499784000.000,553230000.000,547298000.000,547588000.000,474897000.000,526180000.000,553215000.000
AccruedIncomeTaxesCurrent,,,,14950000.000,,,,11114000.000,,,,9323000.000,,,,12191000.000,,,,17309000.000,,,,9231000.000,,
AccruedLiabilitiesCurrent,,,,41474000.000,,,,44424000.000,,,,53164000.000,,,,53298000.000,,,,46279000.000,,,,43137000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,105151000.000,,,,124941000.000,,,,138996000.000,,,,139707000.000,,,,160468000.000,,,,140188000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-38671000.000,-36835000.000,-52708000.000,-56392000.000,-43543000.000,-54503000.000,-41772000.000,-41369000.000,-56878000.000,-68592000.000,-51477000.000,-51089000.000,-46361000.000,-38667000.000,-61209000.000,-80268000.000,-100750000.000,-87452000.000,-104680000.000,-108995000.000,-109353000.000,-128162000.000,-132640000.000,-150879000.000,-143509000.000,-133335000.000
AdditionalPaidInCapital,334080000.000,338789000.000,365746000.000,383978000.000,396074000.000,400027000.000,387986000.000,367978000.000,349909000.000,359373000.000,349417000.000,362322000.000,374242000.000,380193000.000,385591000.000,393174000.000,404475000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,415793000.000,421532000.000,400705000.000,404523000.000,418776000.000,429902000.000,416816000.000,387797000.000,325446000.000
AllowanceForDoubtfulAccountsReceivableCurrent,63581000.000,72204000.000,80443000.000,80096000.000,81806000.000,83300000.000,93885000.000,94048000.000,98904000.000,106507000.000,110708000.000,109273000.000,126942000.000,139620000.000,141611000.000,144825000.000,159345000.000,169570000.000,183325000.000,185754000.000,197527000.000,199182000.000,195669000.000,178819000.000,187150000.000,191113000.000
Assets,2247264000.000,2299695000.000,2326519000.000,2411084000.000,2371097000.000,2374081000.000,2349948000.000,2275452000.000,2239452000.000,2270881000.000,2277542000.000,2364947000.000,2312567000.000,2373240000.000,2414891000.000,2430527000.000,2371369000.000,2437064000.000,2294012000.000,2229018000.000,2225044000.000,2287464000.000,2341618000.000,2225368000.000,2172562000.000,2224793000.000
AssetsCurrent,593192000.000,632096000.000,677503000.000,770954000.000,719180000.000,724436000.000,692801000.000,674375000.000,651729000.000,664777000.000,746910000.000,803861000.000,731226000.000,785268000.000,856968000.000,884173000.000,847934000.000,904423000.000,788479000.000,741625000.000,744351000.000,811742000.000,864066000.000,783171000.000,737136000.000,777789000.000
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,36946000.000,39492000.000,35639000.000,30894000.000,30122000.000,29554000.000,29449000.000,34226000.000,36434000.000,38774000.000,29635000.000,33324000.000,37652000.000
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,,2000000.000,,,,,,,,,,,,,,,,,
