,2011-03-27,2011-06-26,2011-09-25,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-03-29,2015-06-28,2015-09-27,2016-03-27,2016-06-26,2016-09-25,2017-03-26
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-224178000.000,,,,,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-224178000.000,,,-245651000.000,,,,-332618000.000,,,,-62331000.000,,,-95154000.000,,,-209358000.000,,,-26430000.000
AllowanceForLoanAndLeaseLossesLoansAcquired,82300000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,5606000.000,-6790000.000,6189000.000,9014000.000,-5259000.000,9069000.000,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-15680000.000,-14743000.000,-10835000.000,-13892000.000,14058000.000,9682000.000,37193000.000,11258000.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,35191000.000,23233000.000,28809000.000,25852000.000,17054000.000,-19873000.000,-110095000.000,-25243000.000,,,,,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,-19329000.000,,,-18547000.000,,,,-19753000.000,,,,-22101000.000,,,-22932000.000,,,-21546000.000,,,-20078000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,,,2076000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,1800000.000,1800000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3300000.000,4100000.000,3800000.000,2400000.000,2100000.000,2200000.000,-4600000.000,1400000.000,,,,,,,,,,,,,
AssetsThatContinueToBeRecognizedSecuritizedOrAssetBackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherNetCreditLossesDuringPeriod,,,,,,,,,,,,,,,,,,,15001000.000,26380000.000,32902000.000
