,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,25614000.000,27059000.000,25613000.000,28440000.000,28762000.000,33640000.000,23139000.000,26280000.000,23831000.000,26568000.000,17925000.000,18882000.000,25240000.000,22350000.000,20601000.000
AccountsReceivableNetCurrent,124314000.000,134071000.000,152374000.000,152973000.000,150630000.000,153991000.000,157323000.000,153466000.000,153856000.000,144954000.000,144026000.000,140243000.000,143112000.000,141376000.000,146993000.000
AccruedInsuranceCurrent,,,,,,19930000.000,,,,18756000.000,,,,15464000.000,
AccruedLiabilitiesCurrent,50694000.000,46528000.000,56302000.000,48299000.000,57215000.000,50384000.000,54075000.000,46681000.000,53682000.000,45066000.000,54638000.000,41891000.000,51555000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,106965000.000,,,,124355000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2175000.000,-4017000.000,-3838000.000,-3849000.000,-3626000.000,-3358000.000,-3093000.000,-2750000.000,-2323000.000,-1880000.000,-1414000.000,-1061000.000,-530000.000,,
AdditionalPaidInCapital,,,,,,,,33903000.000,33910000.000,33929000.000,33950000.000,33900000.000,33922000.000,216917000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,218077000.000
AggregateIndebtedness,,,,,,,,,,,,,804300000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,7957000.000,,,,9250000.000,,,,12494000.000,,,9665000.000,11491000.000,12198000.000
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,,,,39000.000,,87000.000,,,
Assets,1037777000.000,1010850000.000,1063534000.000,1055209000.000,1043551000.000,1044983000.000,1043803000.000,1030197000.000,1033921000.000,1020372000.000,1016354000.000,1006051000.000,1030920000.000,1206983000.000,1030111000.000
AssetsCurrent,172112000.000,166195000.000,185592000.000,201412000.000,192415000.000,193993000.000,201210000.000,198098000.000,211212000.000,201271000.000,206059000.000,199436000.000,229541000.000,372783000.000,191831000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,0.000,0.000,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,800000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,6200000.000,16500000.000,500000.000,500000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,2554000.000,,2786000.000,3709000.000,22107000.000,2099000.000
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,,2000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,151000.000,497000.000,39000.000,39000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,4318000.000,12585000.000,420000.000,420000.000,,6482000.000,,8701000.000,12467000.000,32352000.000,10203000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,4469000.000,13123000.000,459000.000,461000.000,,6721000.000,,8976000.000,12903000.000,33991000.000,10419000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,221000.000,,275000.000,436000.000,1639000.000,216000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,1779000.000,3421000.000,16000.000,14000.000,,,,,,,
CapitalLeaseObligations,,,,,,,,,,1500000.000,,,,,
CapitalLeaseObligationsCurrent,307000.000,312000.000,316000.000,443000.000,450000.000,461000.000,448000.000,442000.000,451000.000,430000.000,438000.000,446000.000,454000.000,451000.000,462000.000
CapitalLeaseObligationsNoncurrent,6542000.000,6462000.000,8852000.000,8620000.000,8503000.000,8384000.000,8308000.000,8198000.000,8071000.000,6509000.000,6400000.000,6289000.000,6174000.000,6058000.000,5938000.000
CapitalLeasedAssetsGross,,,,,,9500000.000,,,,7800000.000,,,,7800000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,1300000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,8845000.000,,,,6939000.000,,,,6510000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,461000.000,,,,430000.000,,,,451000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,661000.000,,,,608000.000,,,,675000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,604000.000,,,,549000.000,,,,608000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,552000.000,,,,497000.000,,,,549000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,507000.000,,,,451000.000,,,,497000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,6060000.000,,,,4404000.000,,,,3730000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,1600000.000,,,,2200000.000,
CashAndCashEquivalentsAtCarryingValue,20577000.000,263000.000,0.000,2554000.000,,,,3405000.000,16086000.000,19315000.000,20589000.000,19920000.000,47401000.000,196022000.000,5058000.000
CashCollateralForBorrowedSecurities,,,,,,,,,,,,,,50000000.000,50000000.000
CashFDICInsuredAmount,,,,,,,,,,250000.000,,,,250000.000,
CashSurrenderValueOfLifeInsurance,,,,,,4000000.000,,,,5500000.000,,,,,
CommonStockParOrStatedValuePerShare,,0.010,,,,0.010,,,,0.010,,,,0.010,0.010
CommonStockSharesAuthorized,,1000.000,,,,1000.000,,,,1000.000,,,,1000.000,1000.000
CommonStockSharesIssued,,100.000,,,,100.000,,,,100.000,,,,100.000,100.000
CommonStockSharesOutstanding,,100.000,,,,100.000,,,,100.000,,,,100.000,100.000
CommonStockValue,0.000,0.000,,,,,,,,,,,0.000,0.000,0.000
DebtInstrumentCarryingAmount,,,,,761785000.000,776698000.000,790010000.000,791647000.000,785783000.000,785119000.000,784453000.000,805312000.000,804253000.000,803195000.000,
DebtInstrumentFaceAmount,,,,,400000000.000,,,,,,,,,,
DebtorInPossessionFinancingInterestRateOnBorrowingsOutstanding,,,,,,,0.075,,,,,,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,1253000.000,,,,,
DeferredTaxAssetsGross,,,,,,35193000.000,,,,35695000.000,,,,40211000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,-75996000.000,,,,-64811000.000,,,,-52665000.000,
DeferredTaxAssetsNet,,,,,,28114000.000,,,,27682000.000,,,,31199000.000,
DeferredTaxAssetsNetCurrent,15530000.000,20956000.000,20835000.000,20850000.000,18160000.000,18764000.000,18543000.000,18316000.000,18032000.000,18424000.000,18113000.000,17878000.000,17524000.000,18176000.000,18176000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,13075000.000,,,,13767000.000,,,,17690000.000,
DeferredTaxAssetsOther,,,,,,,,,,2245000.000,,,,2409000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,1006000.000,,,,1155000.000,,,,1229000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,2717000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,2280000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,3173000.000,,,,4484000.000,,,,4078000.000,
DeferredTaxAssetsValuationAllowance,,,,,,7079000.000,,,,8013000.000,,,,9012000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,95695000.000,,,,87953000.000,,,,81999000.000,
DeferredTaxLiabilitiesNoncurrent,117395000.000,111066000.000,108533000.000,105458000.000,97939000.000,94760000.000,92631000.000,88656000.000,84812000.000,83235000.000,81995000.000,80118000.000,77964000.000,70841000.000,69597000.000
