,2011-09-30,2012-03-31
AmortizationOfDebtDiscountPremium,,103152.000
AmortizationOfFinancingCosts,800.000,4112823.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-964306.000
ComprehensiveIncomeNetOfTax,,-17102940.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,12131337.000,
DepreciationNonproduction,78548.000,74541.000
EarningsPerShareBasicAndDiluted,-1.500,-2.130
FeesAndCommissions,3085772.000,2305712.000
GeneralAndAdministrativeExpense,3934085.000,3649924.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12131337.000,-17272940.000
IncomeTaxesPaid,,16358.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-202111.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-26.000
IncreaseDecreaseInAccruedTaxesPayable,,39251.000
IncreaseDecreaseInOtherOperatingAssets,,213635.000
IncreaseDecreaseInOtherReceivables,,-110858.000
IncreaseDecreaseInRestrictedCash,,-500660.000
InterestExpense,11503103.000,12192665.000
InterestIncomeOperating,161682.000,162869.000
InterestPaid,,364609.000
NetCashProvidedByUsedInInvestingActivities,,75003.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,75003.000
NetCashProvidedByUsedInOperatingActivities,,-1039309.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1039309.000
NetIncomeLoss,-12131337.000,
NetIncomeLossAttributableToNoncontrollingInterest,-63265.000,-170000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12068072.000,-17102940.000
NoninterestExpense,15516536.000,20029953.000
OtherIncome,,238278.000
PaidInKindInterest,,11792798.000
PaymentsToAcquirePropertyPlantAndEquipment,,59686.000
ProceedsFromCollectionOfNotesReceivable,,134689.000
ProfitLoss,,-17272940.000
Revenues,3385199.000,2757013.000
SalesRevenueNet,3385199.000,2518735.000
ShareBasedCompensation,,4788.000
StockIssuedDuringPeriodValueShareBasedCompensation,,4788.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,8028795.000
