,2013-01-31,2014-09-30,2015-01-31,2016-01-31,2016-12-31
CashPeriodIncreaseDecrease,611.000,,6388.000,-5150.000,
DebtInstrumentDecreaseForgiveness,,,0.000,,
EarningsPerShareBasic,0.000,,-0.000,-0.000,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.250,0.250,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.250,-0.250,
FeesAndCommissionsDepositorAccounts,,,219.000,,
FeesAndCommissionsTransferAgent,,,3285.000,-54.000,
GeneralAndAdministrativeExpense,1511.000,,,,
IncomeLossFromContinuingOperations,,,-50004.000,-204.000,
IncomeTaxExpenseBenefit,,,0.000,0.000,
IncomeTaxesPaid,,,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4622.000,,17339.000,-4946.000,
InterestPaid,,,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,11500.000,,39053.000,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11500.000,,39053.000,0.000,
NetCashProvidedByUsedInOperatingActivities,-10889.000,,-32665.000,-5150.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10889.000,,-32665.000,-5150.000,
NetIncomeLoss,,,-50004.000,-204.000,
OperatingIncomeLoss,,,-50004.000,-204.000,
OtherExpenses,15511.000,,-50004.000,204.000,
PaymentsForRepurchaseOfCommonStock,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,39053.000,0.000,
ProceedsFromRelatedPartyDebt,11500.000,,0.000,,
ProfessionalFees,14000.000,,,,
ProfitLoss,,,-50004.000,-204.000,
Revenues,,,0.000,0.000,
SalesRevenueNet,,,0.000,0.000,
StockIssuedDuringPeriodValueNewIssues,,,39053.000,,
WeightedAverageNumberOfSharesOutstandingBasic,10000000.000,,42199516.000,74043324.000,
