,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,42000.000
AmortizationOfDebtDiscountPremium,,,962000.000
AmortizationOfIntangibleAssets,137000.000,135000.000,66000.000
BankOwnedLifeInsuranceIncome,120000.000,119000.000,102000.000
BrokerageCommissionsRevenue,157000.000,152000.000,159000.000
BusinessCombinationAcquisitionRelatedCosts,,,478000.000
CommonStockDividendsPerShareCashPaid,,,0.050
CommonStockDividendsPerShareDeclared,0.050,0.050,0.050
CommunicationsAndInformationTechnology,928000.000,926000.000,865000.000
ComprehensiveIncomeNetOfTax,,,394000.000
DepreciationNonproduction,,,327000.000
DividendIncomeOperating,22000.000,21000.000,21000.000
DividendsCommonStockCash,,,332000.000
DividendsPreferredStockCash,,,313000.000
EarningsPerShareBasic,0.140,0.150,0.040
EarningsPerShareDiluted,0.140,0.150,0.040
EquipmentExpense,729000.000,670000.000,678000.000
FederalDepositInsuranceCorporationPremiumExpense,542000.000,215000.000,420000.000
FeesAndCommissionsMortgageBanking,149000.000,209000.000,190000.000
FeesAndCommissionsOther,478000.000,448000.000,471000.000
GainLossOnSaleOfMortgageLoans,,,143000.000
GainLossOnSaleOfSecuritiesNet,293000.000,490000.000,577000.000
GainsLossesOnSalesOfOtherRealEstate,-208000.000,-168000.000,-151000.000
ImpairmentOfInvestments,206000.000,-507000.000,790000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1858000.000,1689000.000,889000.000
IncomeTaxExpenseBenefit,550000.000,270000.000,178000.000
IncreaseDecreaseInDeposits,,,-22453000.000
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,,,-241000.000
IncreaseDecreaseInOtherLoans,,,-8356000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-295000.000
InsuranceCommissionsAndFees,3176000.000,3139000.000,3094000.000
InterestAndDividendIncomeOperating,16982000.000,16921000.000,16159000.000
InterestAndFeeIncomeLoansAndLeases,13507000.000,13434000.000,12793000.000
InterestExpense,5426000.000,5405000.000,5131000.000
InterestExpenseDeposits,3832000.000,3793000.000,3538000.000
InterestExpenseJuniorSubordinatedDebentures,407000.000,410000.000,406000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,1187000.000,1201000.000,1183000.000
InterestExpenseShortTermBorrowings,,1000.000,4000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,9696000.000,9539000.000,8828000.000
InterestIncomeExpenseNet,11556000.000,11516000.000,11028000.000
InterestIncomeSecuritiesTaxExempt,334000.000,311000.000,283000.000
InterestIncomeSecuritiesTaxable,3109000.000,3134000.000,3061000.000
InterestPaid,,,5475000.000
LaborAndRelatedExpense,5989000.000,6102000.000,6400000.000
MarketingAndAdvertisingExpense,566000.000,339000.000,185000.000
NetCashProvidedByUsedInContinuingOperations,,,-924000.000
NetCashProvidedByUsedInFinancingActivities,,,-23323000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-23323000.000
NetCashProvidedByUsedInInvestingActivities,,,19354000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,19354000.000
NetCashProvidedByUsedInOperatingActivities,,,3045000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3045000.000
NetIncomeLoss,1308000.000,1419000.000,711000.000
NetIncomeLossAvailableToCommonStockholdersBasic,880000.000,992000.000,275000.000
NoninterestExpense,12161000.000,11969000.000,12525000.000
NoninterestIncome,4323000.000,4119000.000,4586000.000
NoninterestIncomeOtherOperatingIncome,-33000.000,-91000.000,351000.000
OccupancyCosts,1193000.000,1173000.000,1191000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,-480000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-317000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent,,,163000.000
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesNetOfTax,,,-7000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,-577000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,324000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,310000.000
OtherInterestAndDividendIncome,10000.000,21000.000,1000.000
OtherNoninterestExpense,918000.000,957000.000,1028000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,,13777000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,,,-286000.000
PaymentsOfDividends,,,645000.000
PaymentsToAcquireAvailableForSaleSecurities,,,46385000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2390000.000
PreferredStockDividendRatePercentage,,,0.050
PreferredStockDividendsAndOtherAdjustments,428000.000,427000.000,436000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,23700000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,31968000.000
ProceedsFromSaleOfLoansHeldForSale,,,12798000.000
ProceedsFromSaleOfOtherRealEstate,,,464000.000
ProceedsFromStockPlans,,,16000.000
ProfessionalFees,747000.000,863000.000,696000.000
ProvisionForLoanAndLeaseLosses,1860000.000,1977000.000,2200000.000
ServicingFeesNet,433000.000,427000.000,370000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,38000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,16000.000
StockOptionPlanExpense,,,42000.000
TransferOfOtherRealEstate,,,182000.000
UnrealizedGainLossOnDerivatives,,,73000.000
WeightedAverageNumberOfDilutedSharesOutstanding,6613536.000,6603398.000,6804475.000
WeightedAverageNumberOfSharesOutstandingBasic,6572691.000,6579850.000,6638784.000
