,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,27207.000,,,,40004.000,361758.000,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,100000.000,,,
AccountsPayableCurrent,,,,,,,2942232.000,3550868.000,6281057.000
AccountsReceivableNetCurrent,,,,,,,19931120.000,26028467.000,20635760.000
AccruedLiabilitiesCurrent,,,,,,,2904852.000,3448839.000,2368546.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,1889373.000,1833572.000,1760652.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,4707847.000,
AdditionalPaidInCapitalCommonStock,21317.000,5036819.000,5153564.000,5267474.000,5345533.000,4923088.000,2651865.000,3163222.000,3946412.000
Assets,434022.000,100440575.000,100323820.000,100209894.000,100171829.000,100201064.000,157555311.000,167848523.000,168804677.000
AssetsCurrent,,412649.000,293894.000,224852.000,166776.000,126507.000,47085573.000,62676602.000,61157075.000
AssetsHeldInTrust,528302.000,314331.000,188229.000,153091.000,123762.000,65259.000,,,
AssetsHeldInTrustNoncurrent,,100027926.000,100029926.000,99985042.000,100005053.000,100074557.000,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,7668160.000,7668160.000,7668160.000,7668160.000,7668160.000,7668160.000,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,0.800,0.800,0.800,0.800,0.800,0.800,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,191182.000,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,,6103667.000,
CashAndCashEquivalentsAtCarryingValue,29223.000,314331.000,188229.000,153091.000,123762.000,65259.000,9624317.000,9385361.000,11458532.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,1000000.000,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001
CommonStockSharesAuthorized,100000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,393333.000,4701776.000,4716151.000,4723496.000,4733106.000,4697140.000,28751331.000,29051348.000,29165365.000
