,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,687988000.000,688854000.000,655092000.000,606628000.000,629503000.000,672836000.000,667395000.000,641593000.000,629190000.000,645196000.000,656674000.000,648156000.000,677582000.000,717141000.000,746193000.000,770238000.000,749246000.000,738323000.000,718555000.000,645304000.000,623699000.000,642056000.000,698620000.000,726571000.000,701122000.000
AccountsReceivableNetCurrent,1006980000.000,1028015000.000,997705000.000,934752000.000,934866000.000,983131000.000,1015350000.000,1031376000.000,982119000.000,1018337000.000,1027572000.000,1073500000.000,1062924000.000,1150531000.000,1183167000.000,1236042000.000,1253639000.000,1194180000.000,1166300000.000,1112260000.000,1010667000.000,1051373000.000,1108516000.000,1190130000.000,1126488000.000
AccruedIncomeTaxesCurrent,44606000.000,35858000.000,32234000.000,20072000.000,28219000.000,25948000.000,23943000.000,21970000.000,27278000.000,18228000.000,24175000.000,21743000.000,27754000.000,24337000.000,22059000.000,21077000.000,26163000.000,26821000.000,27876000.000,29498000.000,28432000.000,26149000.000,21437000.000,17858000.000,20427000.000
AccruedLiabilitiesCurrent,182391000.000,196813000.000,178175000.000,169445000.000,170535000.000,184114000.000,174862000.000,178995000.000,175212000.000,196789000.000,183130000.000,200301000.000,196157000.000,220753000.000,194546000.000,192468000.000,203810000.000,228537000.000,208771000.000,186571000.000,202284000.000,225821000.000,207547000.000,185502000.000,205255000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,290787000.000,292556000.000,290720000.000,296481000.000,306524000.000,309467000.000,317896000.000,325595000.000,331538000.000,334988000.000,337154000.000,348282000.000,356919000.000,366800000.000,369575000.000,371756000.000,373011000.000,381393000.000,379996000.000,385023000.000,396497000.000,400396000.000,406181000.000,406652000.000,394154000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,-37817000.000,-57091000.000,-52778000.000,-74079000.000,-81238000.000,-71772000.000,-82012000.000,-81644000.000,-104592000.000,-95678000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16958000.000,22459000.000,-1417000.000,-2964000.000,7064000.000,-4345000.000,5267000.000,5734000.000,-4265000.000,-15105000.000,-6236000.000,-6265000.000,-8691000.000,-3609000.000,-21778000.000,,,,,,,,,,
AdditionalPaidInCapital,14350000.000,2698000.000,3641000.000,13260000.000,18338000.000,1013000.000,118000.000,1283000.000,5962000.000,3534000.000,2443000.000,1647000.000,728000.000,2701000.000,1055000.000,1113000.000,5241000.000,2349000.000,874000.000,31000.000,3851000.000,184000.000,475000.000,2642000.000,4721000.000
AllowanceForDoubtfulAccountsReceivableCurrent,16586000.000,12991000.000,11211000.000,10381000.000,9805000.000,8731000.000,9167000.000,9383000.000,10093000.000,8933000.000,10187000.000,8695000.000,7208000.000,7550000.000,7248000.000,7119000.000,6932000.000,7369000.000,7309000.000,7820000.000,8919000.000,8938000.000,10238000.000,9247000.000,9911000.000
Assets,2836732000.000,2878004000.000,2883169000.000,2866827000.000,3001223000.000,2992372000.000,3032187000.000,2954125000.000,3017799000.000,3063665000.000,3098563000.000,3014812000.000,2925504000.000,2929940000.000,2926053000.000,2890905000.000,2943778000.000,2932375000.000,2827018000.000,2582438000.000,2679743000.000,2707138000.000,2813797000.000,2790871000.000,2902719000.000
AssetsCurrent,2280825000.000,2313042000.000,2312613000.000,2286883000.000,2410198000.000,2405397000.000,2439995000.000,2357599000.000,2430826000.000,2475778000.000,2498211000.000,2415269000.000,2334993000.000,2310470000.000,2317972000.000,2289250000.000,2352160000.000,2334755000.000,2235460000.000,1993370000.000,2087480000.000,2126845000.000,2235686000.000,2218579000.000,2401796000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,,,,80000000.000
BuildingsAndImprovementsGross,,,,400487000.000,,,,446381000.000,,,,467342000.000,,,,467115000.000,,,,468607000.000,,,,467096000.000,
CashAndCashEquivalentsAtCarryingValue,1238471000.000,1225830000.000,1260814000.000,1294356000.000,1412915000.000,1364247000.000,1367642000.000,1260842000.000,1394687000.000,1286109000.000,1310330000.000,1247652000.000,1131046000.000,970561000.000,990480000.000,927107000.000,1033144000.000,985727000.000,968683000.000,807796000.000,1013917000.000,980264000.000,1042700000.000,974435000.000,1156043000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,320000000.000,,,,640000000.000,,,,640000000.000,,,,640000000.000,,,,640000000.000,,,,640000000.000,
CommonStockSharesIssued,212034197.000,211992082.000,211979262.000,212003662.000,212275083.000,210503675.000,208950205.000,206392013.000,206475743.000,206321425.000,205455991.000,202553220.000,197166665.000,195036823.000,193019604.000,191655690.000,191120214.000,189117916.000,186183201.000,182067000.000,181562000.000,180841000.000,180278000.000,179857000.000,179924000.000
CommonStockSharesOutstanding,212034197.000,211992082.000,211979262.000,212003662.000,212275083.000,210503675.000,208950205.000,206392013.000,206475743.000,206321425.000,205455991.000,202553220.000,197166665.000,195036823.000,193019604.000,191655690.000,191120214.000,189117916.000,186183201.000,182067000.000,181562000.000,180841000.000,180278000.000,179857000.000,179924000.000
