,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableTradeCurrentAndNoncurrent,323000000.000,319000000.000,299000000.000,290000000.000
AccountsReceivableGrossCurrent,,,,176000000.000
AccountsReceivableNetCurrent,192000000.000,174000000.000,163000000.000,159000000.000
AccruedIncomeTaxesCurrent,,,,8000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-103000000.000,-143000000.000,-205000000.000,-104000000.000
AdditionalPaidInCapitalCommonStock,3597000000.000,3597000000.000,3597000000.000,3597000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,17000000.000
Assets,8733000000.000,8628000000.000,8640000000.000,8582000000.000
AssetsCurrent,1186000000.000,1097000000.000,1040000000.000,975000000.000
BankruptcyClaimsAmountOfClaimsSettled,,,,7224000000.000
BuildingsAndImprovementsGross,,,,1000000.000
CashAndCashEquivalentsAtCarryingValue,792000000.000,751000000.000,724000000.000,668000000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,792000000.000,751000000.000,,
CommonStockSharesIssued,498206366.000,498206366.000,498206366.000,498206366.000
CommonStockSharesOutstanding,498206366.000,498206366.000,498206366.000,498206366.000
CommonStockValue,35604000000.000,35604000000.000,35604000000.000,35604000000.000
DeferredTaxLiabilities,,,,6000000.000
DeferredTaxLiabilitiesNoncurrent,9000000.000,7000000.000,8000000.000,6000000.000
EmployeeRelatedLiabilitiesCurrent,19000000.000,17000000.000,4000000.000,5000000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,6000000.000
IncomeTaxesReceivable,,,,17000000.000
Liabilities,11236000000.000,11337000000.000,11470000000.000,11448000000.000
LiabilitiesAndStockholdersEquity,8733000000.000,8628000000.000,8640000000.000,8582000000.000
LiabilitiesCurrent,409000000.000,374000000.000,342000000.000,325000000.000
LiabilitiesNoncurrent,27000000.000,24000000.000,16000000.000,14000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,35000000.000,34000000.000,,
LiabilitiesSubjectToCompromise,,,,11109000000.000
MachineryAndEquipmentGross,,,,88000000.000
MinorityInterest,636000000.000,639000000.000,643000000.000,637000000.000
OtherAccruedLiabilitiesCurrent,40000000.000,17000000.000,20000000.000,13000000.000
OtherAssetsCurrent,88000000.000,79000000.000,74000000.000,71000000.000
OtherAssetsNoncurrent,49000000.000,52000000.000,44000000.000,41000000.000
OtherLiabilitiesCurrent,1000000.000,1000000.000,,
OtherLiabilitiesNoncurrent,18000000.000,17000000.000,8000000.000,8000000.000
PrepaidExpenseCurrent,,,,21000000.000
PropertyPlantAndEquipmentGross,,,,89000000.000
PropertyPlantAndEquipmentNet,5000000.000,,,
RestrictedCashAndCashEquivalents,114000000.000,93000000.000,79000000.000,77000000.000
RestrictedCashAndCashEquivalentsNoncurrent,7493000000.000,7479000000.000,7556000000.000,7566000000.000
RetainedEarningsAccumulatedDeficit,-42237000000.000,-42406000000.000,-42469000000.000,-42600000000.000
StockholdersEquity,-3139000000.000,-3348000000.000,-3473000000.000,-3503000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2503000000.000,-2709000000.000,-2830000000.000,-2866000000.000
UnrecognizedTaxBenefits,,,,1477000000.000
ValuationAllowanceAmount,,,,10000000.000
