,2011-09-30,2012-03-31,2012-09-30
AccretionOfDiscount,,76914.000,
AmortizationOfFinancingCosts,,2242.000,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-429.000,
CostOfGoldProductsAndServices,0.000,0.000,
Depreciation,6537.000,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000
GainLossOnDerivativeInstrumentsNetPretax,-143676.000,-26463.000,-19544.000
GainLossOnSaleOfInvestments,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,0.000,,0.000
GainLossOnSaleOfSecuritiesNet,-884697.000,0.000,0.000
GoldProductsAndServicesRevenue,0.000,0.000,
GrossProfit,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1784911.000,-443011.000,-366913.000
IncomeTaxExpenseBenefit,0.000,0.000,
IncreaseDecreaseInAccountsPayable,,4767.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,95787.000,
IncreaseDecreaseInAccruedLiabilities,,60053.000,
IncreaseDecreaseInOtherCurrentAssets,,0.000,
InterestExpense,315378.000,180490.000,183742.000
NetCashProvidedByUsedInFinancingActivities,,67500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,67500.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-67929.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-67929.000,
NetIncomeLoss,-1784911.000,-443011.000,-366913.000
OperatingExpenses,311065.000,236058.000,167320.000
OperatingIncomeLoss,-311065.000,-236058.000,-167320.000
OtherAssetImpairmentCharges,0.000,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,0.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,-443011.000,
PaymentsOfFinancingCosts,,2500.000,
PaymentsToAcquireAvailableForSaleSecurities,,0.000,
PaymentsToAcquireInvestments,,0.000,
PaymentsToAcquireNotesReceivable,,0.000,
ProceedsFromConvertibleDebt,,62500.000,
ProceedsFromSaleOfAvailableForSaleSecurities,,0.000,
ProfessionalFees,75201.000,61754.000,34599.000
Revenues,,,15000.000
SalesRevenueNet,,,15000.000
SellingGeneralAndAdministrativeExpense,222064.000,174304.000,125490.000
StockIssued1,,44000.000,
UnrealizedGainLossOnSecurities,-190667.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,2007230047.000
