,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1981000.000,,,,1503000.000,,,,2106000.000,,,,2807000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,40000.000,,,,218000.000,,,,225000.000,,,,21000.000,,
AllocatedShareBasedCompensationExpense,,,,2102000.000,1929000.000,,1674000.000,1962000.000,2058000.000,2178000.000,2227000.000,2657000.000,2660000.000,2916000.000,2972000.000,3093000.000,3756000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,1366000.000,1254000.000,,1088000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,,,,,-100000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,200000.000,100000.000,100000.000,,200000.000,100000.000,0.000
AmortizationOfFinancingCosts,,,147000.000,,,,148000.000,,,,161000.000,,,,182000.000,,
AmortizationOfIntangibleAssets,1739000.000,1612000.000,1220000.000,1212000.000,807000.000,742000.000,462000.000,392000.000,855000.000,1787000.000,2483000.000,2484000.000,2582000.000,3686000.000,4050000.000,4387000.000,3962000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,117077.000,84668.000,,89832.000,890.000,91000.000,-81722.000,26579.000,1352.000,,,802924.000,115384.000,0.000
AssetImpairmentCharges,35000.000,62000.000,25000.000,20000.000,696000.000,138000.000,144000.000,54000.000,18000.000,980000.000,0.000,0.000,4938000.000,40000.000,23000.000,127000.000,1000.000
BusinessCombinationAcquisitionRelatedCosts,60000.000,19000.000,,,,,,212000.000,2805000.000,,1905000.000,1786000.000,2147000.000,2324000.000,573000.000,3027000.000,2421000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,-1871000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,2500000.000,,,,1400000.000,,,,1700000.000,,
CapitalLeaseObligationsIncurred,,,,,,,348000.000,,,,389000.000,,,,608000.000,,
CapitalizedComputerSoftwareAdditions,,,,3900000.000,3600000.000,,,4400000.000,4800000.000,,4500000.000,5400000.000,6000000.000,6100000.000,6100000.000,5500000.000,6900000.000
CapitalizedComputerSoftwareAmortization,,,,3000000.000,3200000.000,,3200000.000,3300000.000,3500000.000,3700000.000,3600000.000,3600000.000,3700000.000,3700000.000,3700000.000,4100000.000,4300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8282000.000,,,,480000.000,,,,-8234000.000,,,,-12147000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,0.000,,,,0.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,-60000.000,,,,,,,,0.000,,,,0.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-298000.000,,,,-105000.000,,,,-42000.000,,,,-287000.000,,
ComprehensiveIncomeNetOfTax,,,8062000.000,4117000.000,8354000.000,9350000.000,4413000.000,4610000.000,6991000.000,369000.000,3182000.000,8246000.000,-6863000.000,-5215000.000,-8119000.000,9129000.000,-1796000.000
CostOfRevenue,,,53450000.000,53788000.000,53806000.000,54110000.000,55507000.000,56856000.000,56203000.000,57428000.000,59542000.000,59001000.000,57965000.000,56055000.000,57156000.000,56885000.000,56302000.000
CostsAndExpenses,109962000.000,109273000.000,,,,,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,1100000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,1935000.000,,,,2206000.000,,,,-22000.000,,,,94000.000,,
Depreciation,7710000.000,7737000.000,7945000.000,8011000.000,8251000.000,8275000.000,8239000.000,8331000.000,8459000.000,8729000.000,8666000.000,8885000.000,8697000.000,8978000.000,8572000.000,8892000.000,8886000.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,8000.000,7000.000,,,0.000,6000.000,,,,0.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,-122000.000,-33000.000,,-59000.000,-77000.000,-106000.000,0.000,-36000.000,-66000.000,-55000.000,-22000.000,-127000.000,-59000.000,-65000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,48000.000,48000.000,,57000.000,58000.000,58000.000,59000.000,59000.000,60000.000,62000.000,63000.000,65000.000,65000.000,66000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,-292000.000,-39000.000,,-105000.000,-152000.000,-224000.000,-61000.000,-42000.000,-124000.000,-93000.000,-55000.000,-288000.000,-102000.000,-118000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,0.000,0.000,,,,,,,,
EarningsPerShareBasic,0.100,0.260,0.130,0.130,0.120,0.200,0.150,0.170,0.100,-0.020,0.110,0.130,0.060,0.070,0.030,0.110,0.080
EarningsPerShareDiluted,0.100,0.250,0.130,0.130,0.120,0.190,0.150,0.170,0.100,-0.030,0.110,0.130,0.060,0.070,0.030,0.110,0.070
EffectOfExchangeRateOnCashAndCashEquivalents,,,248000.000,,,,-571000.000,,,,202000.000,,,,-1654000.000,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,736000.000,675000.000,,586000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,86000.000,,,,244000.000,,,,250000.000,,,,78000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,86000.000,,,,244000.000,,,,250000.000,,,,78000.000,,
ExciseAndSalesTaxes,,331000.000,,118000.000,,,,77000.000,1000.000,,,0.000,0.000,,,,331000.000
GainLossRelatedToLitigationSettlement,-12000.000,-24000.000,-20000.000,,,,-93000.000,,-278000.000,,0.000,,,,,,
GeneralAndAdministrativeExpense,,,15281000.000,15934000.000,15855000.000,16342000.000,15493000.000,16186000.000,15605000.000,17935000.000,17935000.000,19070000.000,17810000.000,19429000.000,20152000.000,21021000.000,19336000.000
