,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionExpense,,,,2238000.000,,,,,,,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-291000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,2564000.000,2511000.000,1707000.000,3207000.000,3957000.000,1926000.000,1730000.000,2079000.000,5752000.000,2034000.000,1417000.000,2122000.000,5537000.000,1651000.000,1826000.000,1665000.000,6274000.000,1712000.000
AmortizationOfDebtDiscountPremium,,,,,,,,2391000.000,,,,2587000.000,,,,2799000.000,,,,3029000.000,,,,3277000.000,
AmortizationOfFinancingCosts,325000.000,324000.000,445000.000,321000.000,556000.000,326000.000,327000.000,326000.000,327000.000,326000.000,327000.000,326000.000,327000.000,326000.000,413000.000,326000.000,321000.000,322000.000,321000.000,321000.000,321000.000,321000.000,321000.000,321000.000,321000.000
AmortizationOfIntangibleAssets,3317000.000,3288000.000,3342000.000,3070000.000,3250000.000,3810000.000,4662000.000,4895000.000,4922000.000,4825000.000,4588000.000,4489000.000,4475000.000,4501000.000,4480000.000,4404000.000,4123000.000,4572000.000,4234000.000,3128000.000,3116000.000,2912000.000,2717000.000,2986000.000,3075000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,738000.000,3717000.000,3495000.000,-4534000.000,3588000.000,3528000.000,3934000.000,-6739000.000,4884000.000,3893000.000,3923000.000,-8769000.000,5228000.000,4063000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,1217000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,-63000.000,,463000.000,,-86000.000,,,,,,,-1623000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-22741000.000,,,-14341000.000,,,,-15230000.000,,,,3074000.000,,,,-20289000.000,,,,35346000.000,,,,-32689000.000,
ComprehensiveIncomeNetOfTax,,,,16347000.000,14493000.000,21059000.000,18044000.000,14503000.000,20331000.000,28987000.000,31036000.000,10118000.000,19951000.000,14738000.000,15049000.000,-2570000.000,19818000.000,-1202000.000,-235224000.000,1841000.000,15179000.000,15296000.000,-14387000.000,-236000.000,14427000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,69000.000,200000.000,369000.000,394000.000,592000.000,608000.000,433000.000,2697000.000,196000.000,318000.000,372000.000,286000.000,0.000,-41000.000,-762000.000,-1141000.000,3000.000,-1708000.000,-1364000.000,-470000.000,-31000.000,579000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,16416000.000,14693000.000,21428000.000,18438000.000,15095000.000,20939000.000,29420000.000,33733000.000,10314000.000,20269000.000,15110000.000,15335000.000,-2570000.000,19777000.000,-1964000.000,-236365000.000,1844000.000,13471000.000,13932000.000,-14857000.000,-267000.000,15006000.000
CostOfGoodsAndServicesSold,110455000.000,138368000.000,144680000.000,148549000.000,165810000.000,176237000.000,218393000.000,194198000.000,208460000.000,213112000.000,209945000.000,188694000.000,214629000.000,202608000.000,229167000.000,172582000.000,195372000.000,195758000.000,187984000.000,141056000.000,160144000.000,134307000.000,157274000.000,148435000.000,174998000.000
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,,,,,,,39765000.000,90758000.000,195603000.000,-229755000.000,37737000.000,,,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,1445000.000,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-243000.000,-244000.000,-244000.000,1705000.000,-337000.000,-337000.000,-337000.000,2359000.000,-80000.000,-80000.000,-80000.000,-80000.000,-357000.000,-357000.000,-357000.000,-358000.000,-384000.000,-384000.000,-385000.000,-384000.000,-310000.000,-310000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,662000.000,662000.000,662000.000,662000.000,676000.000,676000.000,676000.000,677000.000,776000.000,776000.000,776000.000,777000.000,799000.000,800000.000,800000.000,800000.000,697000.000,697000.000,698000.000,697000.000,698000.000,698000.000
DefinedBenefitPlanInterestCost,,,,552000.000,552000.000,552000.000,550000.000,528000.000,528000.000,528000.000,528000.000,590000.000,590000.000,590000.000,590000.000,572000.000,571000.000,572000.000,574000.000,571000.000,571000.000,572000.000,571000.000,542000.000,542000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,133000.000,134000.000,134000.000,131000.000,189000.000,189000.000,189000.000,188000.000,-106000.000,-106000.000,-106000.000,-107000.000,130000.000,128000.000,129000.000,132000.000,258000.000,258000.000,259000.000,258000.000,154000.000,154000.000
DepreciationAndAmortization,6652000.000,,,7223000.000,,,,9914000.000,,,,10172000.000,,,,11376000.000,,,,9479000.000,,,,9161000.000,
EarningsPerShareBasic,0.260,0.360,0.600,0.480,0.600,0.620,0.690,0.520,0.660,0.810,0.760,0.400,0.660,0.750,0.880,0.170,0.560,0.160,-7.550,-0.150,0.690,0.490,-0.110,-0.090,0.090
EarningsPerShareDiluted,0.250,0.350,0.590,0.470,0.590,0.610,0.690,0.510,0.640,0.740,0.710,0.380,0.650,0.740,0.900,0.170,0.560,0.150,-7.540,-0.150,0.680,0.480,-0.100,-0.090,0.090
