,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableCurrent,76800000.000,101700000.000,89800000.000,81900000.000,89300000.000,88900000.000,82900000.000,75900000.000,94200000.000,86100000.000,74400000.000,75300000.000,84500000.000,90300000.000,92400000.000,99100000.000,100500000.000,93100000.000,90800000.000,104600000.000,119900000.000,107200000.000,110300000.000,102800000.000,93500000.000
AccountsReceivableGross,363000000.000,,,,433900000.000,,,,531100000.000,,,,464600000.000,,,,495400000.000,,,,700100000.000,,,,477500000.000
AccountsReceivableNet,318400000.000,,,,395100000.000,,,,495100000.000,,,,423700000.000,,,,458900000.000,,,,653600000.000,,,,452300000.000
AccountsReceivableNetCurrent,318400000.000,271000000.000,297000000.000,259200000.000,395100000.000,300600000.000,361400000.000,293300000.000,495100000.000,285800000.000,303900000.000,304100000.000,423700000.000,323300000.000,365300000.000,375700000.000,458900000.000,316000000.000,394100000.000,362300000.000,653600000.000,256400000.000,306900000.000,259800000.000,452300000.000
AccruedIncomeTaxesCurrent,28600000.000,24200000.000,15300000.000,22300000.000,14400000.000,17400000.000,17000000.000,14200000.000,13900000.000,35400000.000,42500000.000,37200000.000,24300000.000,36400000.000,37300000.000,38300000.000,28200000.000,29000000.000,52300000.000,28200000.000,29400000.000,25100000.000,54100000.000,85900000.000,50000000.000
AccruedIncomeTaxesNoncurrent,139100000.000,144000000.000,157400000.000,161300000.000,174800000.000,171700000.000,179000000.000,184400000.000,194200000.000,193300000.000,203400000.000,209000000.000,211800000.000,170500000.000,186800000.000,182000000.000,158800000.000,139600000.000,124000000.000,163800000.000,161400000.000,153800000.000,42700000.000,40000000.000,39300000.000
AccruedSalariesCurrent,193100000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,333500000.000,343900000.000,355200000.000,364100000.000,369500000.000,378600000.000,387200000.000,396900000.000,330900000.000,340900000.000,351600000.000,317600000.000,329000000.000,340800000.000,351900000.000,339500000.000,349000000.000,356100000.000,369900000.000,368100000.000,380900000.000,395600000.000,393600000.000,371800000.000,385500000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2400000.000,3100000.000,3400000.000,2000000.000,2600000.000,3500000.000,3000000.000,1800000.000,4600000.000,4800000.000,3500000.000,2600000.000,1800000.000,1200000.000,200000.000,-300000.000,1600000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-800000.000,-8600000.000,-300000.000,-3600000.000,9200000.000,5800000.000,12700000.000,600000.000,2800000.000,12700000.000,7700000.000,1200000.000,3500000.000,200000.000,2000000.000,23100000.000,42800000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,9800000.000,9800000.000,9800000.000,9800000.000,8600000.000,8600000.000,8600000.000,8600000.000,14700000.000,14700000.000,14700000.000,13100000.000,7700000.000,7700000.000,7700000.000,7700000.000,23700000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,7600000.000,20100000.000,21000000.000,14800000.000,2700000.000,3000000.000,-6500000.000,-200000.000,1600000.000,-4800000.000,-4000000.000,5200000.000,1800000.000,11900000.000,7800000.000,-16400000.000,-74000000.000,,,,,,,,
