,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31
AdjustmentForAmortization,,,,,,,,-17804.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,58800.000,,,,,,,
AdvertisingRevenue,,,,,,5465.000,16052.000,
AmortizationOfDebtDiscountPremium,,,,,,,,17804.000
CapitalizedComputerSoftwareAdditions,,15070.000,33643.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2726.000,,,,-98004.000,,,-7349.000
ConversionOfStockAmountConverted1,,,,,4250.000,,,
ConversionOfStockSharesConverted1,,,,,425000.000,,,
CostOfGoodsAndServicesSold,,3526.000,4262.000,,4603.000,3076.000,690.000,
CostOfGoodsSold,3435.000,3526.000,4262.000,3609.000,4603.000,3076.000,690.000,325.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,,,,,,,325.000
CostOfServices,,,,,,,,0.000
DebtInstrumentIncreaseAdditionalBorrowings,,,,,,,,-55000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,376187.000
EarningsPerShareBasic,,,-0.020,,,,,
EarningsPerShareBasicAndDiluted,,,,,,0.000,-0.000,-0.010
EarningsPerShareDiluted,,,-0.020,,,,,
EquipmentExpense,910.000,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,-376187.000
FeesAndCommissionsTransferAgent,,8469.000,,,,,,
FinancialServicesCosts,,6000.000,,,,,,
GrossProfit,-352.000,44701.000,45235.000,14835.000,-233.000,6655.000,16229.000,17002.000
IncomeLossFromContinuingOperations,-80600.000,-61598.000,-1074131.000,-364800.000,-154330.000,-85630.000,-137572.000,-247297.000
IncomeTaxesPaid,,,,,,,,0.000
IncreaseDecreaseInAccountsPayable,-11317.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-17865.000,,,-12076.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,-7537.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,987.000,,,
IncreaseDecreaseInAccruedTaxesPayable,-7.000,,,,,,,
IncreaseDecreaseInCustomerDeposits,,,,,,,,-50000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-6335.000,,,,,,,
IncreaseDecreaseInInterestPayableNet,-15.000,,,,,,,-6000.000
IncreaseDecreaseInInventories,-496.000,,,,-678.000,,,1565.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,696.000,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-881.000,,,-22147.000
InterestExpense,15.000,15.000,15.000,15.000,15.000,10.000,,6000.000
InterestPaid,,,,,,,,0.000
InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,-35000.000,,,,,,,
LegalFees,,12408.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,60000.000,,,,,,,195000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,60000.000,,,,,,,195000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,-50000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,-50000.000
NetCashProvidedByUsedInOperatingActivities,-62726.000,,,,-98004.000,,,-152349.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-62726.000,,,,-98004.000,,,-152349.000
NetIncomeLoss,-80600.000,-61598.000,-1074131.000,-364860.000,-154345.000,-85640.000,-137572.000,-647288.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-176032.000,-103615.000,-164706.000,-652960.000
OperatingExpenses,80248.000,106299.000,1119366.000,379635.000,154097.000,92285.000,153801.000,264299.000
OtherCostAndExpenseOperating,8961.000,17755.000,33643.000,21527.000,19645.000,16845.000,19171.000,22408.000
OtherSalesRevenueNet,,,,,,,,17109.000
PaymentsToDevelopSoftware,,1800.000,,,,,,
PaymentsToEmployees,,42729.000,,,,,,
PreferredStockDividends,,,,,-21687.000,-17975.000,-27134.000,5672.000
PreferredStockDividendsShares,,,,,,,,11969.000
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,,,,,100000.000
ProceedsFromWarrantExercises,,,,,,,,40000.000
ProfessionalFees,17837.000,33781.000,438459.000,-378750.000,40747.000,18832.000,24478.000,35433.000
ProvisionForDoubtfulAccounts,,,,,,,,0.000
RedeemablePreferredStockIssueIncreaseDecrease,-1200.000,,,,,,,
Revenues,3083.000,48227.000,49497.000,,4370.000,9731.000,16919.000,17327.000
SalesRevenueGoodsNet,,3227.000,4497.000,,4370.000,4266.000,867.000,218.000
SalesRevenueNet,3083.000,48227.000,49497.000,,4370.000,9731.000,16919.000,17327.000
SalesRevenueServicesNet,,45000.000,45000.000,,,,,0.000
SellingGeneralAndAdministrativeExpense,17525.000,54748.000,647249.000,759513.000,93705.000,56608.000,110152.000,206458.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,,1700.000
StockIssuedDuringPeriodValueIssuedForServices,,17550.000,,,39048.000,,,110991.000
WeightedAverageNumberOfDilutedSharesOutstanding,85787906.000,54870352.000,69389690.000,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,48182000.000,54870352.000,69389690.000,-111537262.000,75325972.000,80686011.000,88491647.000,105994083.000
