,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,7584.000,,,,,
CurrentFederalTaxExpenseBenefit,2052.000,,,,1441.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,0.340,
FederalIncomeTaxExpenseBenefitContinuingOperations,0.000,,,,,
GeneralAndAdministrativeExpense,,,40.000,,,
IncomeLossFromContinuingOperations,-6066.000,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,
IncomeTaxesPaid,0.000,,,,,
IncreaseDecreaseInAccruedLiabilities,0.000,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-4286.000,
InterestPaid,0.000,,,,,
NetCashProvidedByUsedInFinancingActivities,13650.000,,,,8526.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13650.000,,,,8526.000,
NetCashProvidedByUsedInOperatingActivities,-6066.000,,,,-8526.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6066.000,,,,-8526.000,
NetIncomeLoss,-6066.000,-3167.000,-9678.000,-1286.000,-4240.000,-4905.000
OperatingExpenses,6037.000,3167.000,10648.000,2340.000,4240.000,4905.000
OperatingIncomeLoss,,-3167.000,-9678.000,,-4240.000,-4905.000
ProceedsFromIssuanceOfCommonStock,13650.000,,,,,
ProfessionalFees,5636.000,2792.000,10169.000,2308.000,4240.000,4905.000
Revenues,0.000,0.000,1000.000,995.000,,
SalesRevenueNet,0.000,0.000,1000.000,995.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,-2052.000,,,,1441.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4397610.000,4794694.000,5005000.000,-9192304.000,150150000.000,150150000.000
