,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,119265.000,157181.000,112402.000,121135.000,112956.000,183157.000,298952.000
AccountsReceivableNetCurrent,716456.000,752404.000,784239.000,828102.000,759465.000,926791.000,890704.000
AccruedIncomeTaxes,8561.000,33396.000,0.000,224959.000,25436.000,27934.000,
AccruedLiabilitiesCurrent,390683.000,340706.000,205334.000,294250.000,225389.000,286027.000,168556.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-1217754.000
AdditionalPaidInCapitalCommonStock,1936257.000,1936257.000,1936257.000,1936257.000,1936257.000,1936257.000,1936257.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,30000.000
Assets,6794938.000,7289234.000,6818899.000,7596459.000,7825605.000,8524013.000,6177458.000
AssetsCurrent,4634993.000,5194470.000,4751187.000,5594749.000,5860720.000,6580246.000,4159124.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,1658346.000,1687469.000,1716592.000
CapitalizedComputerSoftwareGross,,,,,,,294808.000
CapitalizedComputerSoftwareNet,320346.000,291224.000,262102.000,232979.000,203857.000,174734.000,145611.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,1862203.000,1862203.000,1862203.000
CashAndCashEquivalentsAtCarryingValue,3348296.000,3953427.000,3459402.000,4230826.000,4577425.000,5113837.000,2709857.000
CommonStockParOrStatedValuePerShare,0.001,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,66722590.000,66722590.000,66722590.000,66722590.000,66722590.000,66722590.000,66722590.000
CommonStockSharesOutstanding,66722590.000,66722590.000,66722590.000,66722590.000,66722590.000,66722590.000,60073640.000
CommonStockValue,66723.000,66723.000,66723.000,66723.000,66723.000,66723.000,66723.000
DeferredRevenueCurrent,773062.000,810330.000,748828.000,838181.000,852932.000,868382.000,892482.000
DeferredTaxAssetsDeferredIncome,187522.000,210818.000,207336.000,222265.000,228565.000,231887.000,235954.000
DeferredTaxAssetsGross,,,,,,,313644.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,216095.000,204807.000,-198456.000,-176848.000,-163301.000,-156185.000,-181800.000
DeferredTaxAssetsNet,,,,,,,54154.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,,,,49508.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,29936.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,,259490.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,77690.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,102356.000
DividendsPayableAmount,667226.000,667226.000,,,0.000,,
DividendsPayableCurrent,667226.000,667226.000,,,,0.000,
FiniteLivedComputerSoftwareGross,,,,,,,226000.000
FiniteLivedCustomerRelationshipsGross,,,,,,,185000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,-452918.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,58714.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,29368.000
FiniteLivedIntangibleAssetsGross,,,,,,,541000.000
FurnitureAndFixturesGross,,,,,,,1210847.000
Goodwill,1474615.000,1474615.000,1474615.000,1474615.000,1474615.000,1474615.000,1474615.000
IntangibleAssetsNetExcludingGoodwill,202151.000,180973.000,159796.000,138618.000,117440.000,102761.000,88082.000
LeaseholdImprovementsGross,,,,,,,22125.000
LiabilitiesAndStockholdersEquity,6794938.000,7289234.000,6818899.000,7596459.000,7825605.000,8524013.000,6177458.000
LiabilitiesCurrent,1958797.000,2008839.000,1066564.000,1478525.000,1216713.000,1365500.000,1359990.000
LiabilitiesNoncurrent,2174892.000,2213646.000,1265020.000,1655373.000,1380014.000,1521685.000,1541790.000
LineOfCredit,,,,,1500000.000,1500000.000,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,1500000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,875064.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,229064.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,190000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,228000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,228000.000
OtherFiniteLivedIntangibleAssetsGross,,,,,,,130000.000
PrepaidExpenseAndOtherAssets,179238.000,69267.000,107871.000,104094.000,87582.000,85369.000,80283.000
PrepaidExpenseCurrent,203481.000,208554.000,190429.000,209462.000,207683.000,222362.000,228500.000
PrepaidTaxes,,,1910.000,0.000,0.000,0.000,13826.000
PropertyPlantAndEquipmentGross,,,,,,,1527780.000
PropertyPlantAndEquipmentNet,162833.000,147952.000,171199.000,155498.000,168973.000,191657.000,310026.000
RetainedEarningsUnappropriated,2617066.000,3072608.000,3550899.000,3938106.000,4442611.000,4999348.000,4316336.000
StockholdersEquity,4620046.000,5075588.000,5553879.000,5941086.000,6445591.000,7002328.000,4635668.000
TreasuryStockValue,,,,,,,1683648.000
