,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,31758000.000,32340000.000,37145000.000,35051000.000,32301000.000,32789000.000,27181000.000,31206000.000,32635000.000,25436000.000,27433000.000,26643000.000,30696000.000,27011000.000,17930000.000,19364000.000,29616000.000,33985000.000,22597000.000,23438000.000,17536000.000,19181000.000,20633000.000
AccountsPayableCurrent,,,,,,,14762000.000,,,15356000.000,,,,12544000.000,,,,22291000.000,,,,13109000.000,
AccountsReceivableNetCurrent,35791000.000,31838000.000,36131000.000,43147000.000,48514000.000,52998000.000,33420000.000,32819000.000,35217000.000,29869000.000,37628000.000,39850000.000,30636000.000,43698000.000,32174000.000,31857000.000,36297000.000,43172000.000,28110000.000,25874000.000,20661000.000,20441000.000,24053000.000
AccruedIncomeTaxesCurrent,,,,,,,2068000.000,,,2366000.000,,,,1852000.000,,,,1376000.000,,,,1066000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,56935000.000,,,55536000.000,,,,64479000.000,,,,75398000.000,,,,68255000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-3845000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,16376000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16993000.000,12554000.000,10630000.000,13138000.000,9846000.000,10619000.000,12531000.000,9751000.000,10238000.000,17123000.000,18001000.000,17813000.000,10722000.000,4723000.000,7373000.000,10324000.000,7610000.000,4894000.000,6914000.000,5923000.000,6687000.000,5400000.000,6741000.000
AdditionalPaidInCapital,250341000.000,252525000.000,252907000.000,265414000.000,266225000.000,267069000.000,267623000.000,268801000.000,269726000.000,271928000.000,273276000.000,274946000.000,276261000.000,277314000.000,278624000.000,289050000.000,290465000.000,291505000.000,292420000.000,293800000.000,294932000.000,296316000.000,298586000.000
AllowanceForDoubtfulAccountsReceivableCurrent,366000.000,457000.000,577000.000,477000.000,216000.000,341000.000,157000.000,167000.000,140000.000,134000.000,150000.000,159000.000,107000.000,143000.000,145000.000,170000.000,244000.000,252000.000,303000.000,319000.000,307000.000,26000.000,26000.000
Assets,156014000.000,154189000.000,156936000.000,173050000.000,169869000.000,176234000.000,176472000.000,180842000.000,188824000.000,190087000.000,199402000.000,199145000.000,193156000.000,186600000.000,171020000.000,170582000.000,171857000.000,172013000.000,158435000.000,160132000.000,148598000.000,140874000.000,137901000.000
AssetsCurrent,95432000.000,93982000.000,95777000.000,107539000.000,104340000.000,107820000.000,107007000.000,112369000.000,116716000.000,107566000.000,117552000.000,118741000.000,116222000.000,115712000.000,100639000.000,100907000.000,105729000.000,109602000.000,96189000.000,99306000.000,88821000.000,82455000.000,80239000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,14411000.000,,,,
CashAndCashEquivalentsAtCarryingValue,29791000.000,30988000.000,29289000.000,30628000.000,22310000.000,20073000.000,28739000.000,34124000.000,34571000.000,30647000.000,31585000.000,30748000.000,30798000.000,24732000.000,23101000.000,25031000.000,24813000.000,24382000.000,21589000.000,35675000.000,27802000.000,25359000.000,20894000.000
CashFDICInsuredAmount,,,,,,,250000.000,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,1945243.000,,,3225935.000,,,,2721017.000,,,,2507926.000,,,,4236790.000,
