,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,16538.000,17387.000,,,17387.000,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,17640.000,17654.000,259012.000,21554.000,25054.000,2550.000,3000.000,8050.000,11500.000,6000.000,11000.000,12300.000,7600.000,7600.000,17600.000,22600.000,27600.000,17600.000,12900.000,17900.000
AccountsPayableCurrent,,,17387.000,17387.000,,17387.000,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,249.000,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,185.000,185.000,223.000,249.000,,,0.000,,,,0.000,,,,,,,,,,
AccruedLiabilitiesCurrent,18490.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-93264.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,634545.000,634545.000,634545.000,634545.000,634545.000,634545.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,420021.000,411303.000
AllowanceForDoubtfulAccountsReceivable,,47009.000,,,,,,,,,,,,,,,,,,,
Assets,70279.000,20006.000,223.000,249.000,249.000,,0.000,,,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000,6875.000
AssetsCurrent,47180.000,185.000,223.000,249.000,249.000,,0.000,,,,,,,,,,0.000,0.000,0.000,0.000,6875.000
BusinessCombinationContingentConsiderationAsset,,,,,,,,,,,,,,,,,,,,,10000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,,,6875.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,1282.000
CapitalizedComputerSoftwareGross,,,,,13147.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,0.000,,,,,,,,,,0.000,6875.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,,,,6875.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000,225000000.000
CommonStockSharesIssued,81912000.000,81912000.000,81912000.000,81912000.000,81912000.000,81912000.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,6819120.000,,
