,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,33792.000,,,,623700.000,642463.000,708816.000,,,
AccountsPayableCurrent,,986385.000,928253.000,1353909.000,852424.000,1206672.000,1383177.000,2027563.000,878977.000,1151694.000
AccountsReceivableNetCurrent,,444874.000,247885.000,471604.000,545871.000,152723.000,351178.000,306663.000,577294.000,524959.000
AccruedLiabilitiesCurrent,,283409.000,808414.000,582225.000,623700.000,642463.000,708816.000,614871.000,525176.000,511410.000
AccruedProfessionalFeesCurrent,,,,,87000.000,89978.000,85000.000,,,
AccruedRentCurrentAndNoncurrent,,,,,,73133.000,,,,
AccruedUtilitiesCurrent,,,,,93897.000,92598.000,114127.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,241236.000,330385.000,435964.000,537947.000,,
AdditionalPaidInCapital,22529212.000,3158507.000,2352686.000,2361477.000,3558961.000,3688746.000,5217204.000,6226030.000,4082728.000,5783508.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,299425.000,,,
Assets,33792.000,6216040.000,7254408.000,7812598.000,8070228.000,6340008.000,6633432.000,6476126.000,8863141.000,7353649.000
AssetsCurrent,,2410096.000,2112323.000,2285216.000,2543352.000,921639.000,1157536.000,1154818.000,3297493.000,1819850.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,0.372,,,
Cash,,,,,,,349703.000,,2309979.000,761358.000
CashAndCashEquivalentsAtCarryingValue,33792.000,1107751.000,1123518.000,1001666.000,1094866.000,31093.000,149703.000,208532.000,2109978.000,561358.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,3.500,,,,
CommonStockParOrStatedValuePerShare,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,192379016.000,,4418793.000,,,,4786526.000,5494893.000,5638383.000,5658383.000
CommonStockSharesOutstanding,192379016.000,4807528.000,4418793.000,4418793.000,4763526.000,4786526.000,4786526.000,5494893.000,5638383.000,5658383.000
CommonStockSharesSubscribedButUnissuedValue,0.000,,,,,,,,,
CommonStockValue,192.000,4808.000,4419.000,4419.000,4763.000,4787.000,4787.000,5495.000,5638.000,5658.000
CommonStockholdersEquity,,,,,,,-386332.000,-1146266.000,,
ConvertibleDebt,,,,,,,13082.000,124747.000,3688934.000,3821124.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,1682264.000,1682264.000,1677264.000,,,
CustomerAdvancesAndDepositsCurrent,,29279.000,30257.000,54476.000,146203.000,104008.000,86410.000,196122.000,112828.000,126616.000
DeferredFinanceCostsNoncurrentNet,,,32988.000,31774.000,30560.000,29345.000,28131.000,26917.000,345596.000,303260.000
DeferredSetUpCostsCurrent,,,,,,,93116.000,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,157.000,,,
DeferredTaxAssetsGross,,,,,,,4435319.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,5062436.000,,,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,0.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,83155.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,138112.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,,126963.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,12355.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,4435319.000,,,
