,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccruedInvestmentIncomeReceivable,3244000.000,3310000.000,3018000.000,2701000.000,3065000.000,2869000.000,2931000.000,2807000.000,3202000.000,2714000.000,2820000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6302000.000,7381000.000,7347000.000,8188000.000,8590000.000,9953000.000,9765000.000,8931000.000,5987000.000,5349000.000,4906000.000
AdditionalPaidInCapitalCommonStock,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000,128638000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,,7746000.000,,,,
Assets,889831000.000,799473000.000,792380000.000,819358000.000,785067000.000,799759000.000,784768000.000,794077000.000,772736000.000,786602000.000,803745000.000
AssetsFairValueDisclosure,,,,,53342000.000,,,1025000.000,735000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,131054000.000,157270000.000,137690000.000,131153000.000,129030000.000,126828000.000,130665000.000,141728000.000,145772000.000,137698000.000,134183000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,1228000.000,1228000.000,1372000.000,1372000.000,1372000.000,1372000.000,1373000.000,1373000.000,1373000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,10312000.000,4396000.000,4774000.000,8100000.000,26892000.000,24916000.000,27318000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,9819000.000,4278000.000,4719000.000,8044000.000,25778000.000,23712000.000,25873000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,54857000.000,51712000.000,51164000.000,57679000.000,62128000.000,49441000.000,42779000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,61296000.000,59130000.000,58570000.000,64392000.000,65901000.000,51359000.000,43991000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,33233000.000,33832000.000,36530000.000,38083000.000,37394000.000,43977000.000,47494000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,36096000.000,37529000.000,39966000.000,41622000.000,40222000.000,48045000.000,51727000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,9691000.000,9688000.000,9686000.000,10683000.000,10680000.000,11167000.000,11641000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,11537000.000,11895000.000,11849000.000,12510000.000,11590000.000,11996000.000,12382000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,122310000.000,114490000.000,111183000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,114736000.000,107606000.000,104927000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2129000.000,3477000.000,4801000.000,4593000.000,4534000.000,3021000.000,3013000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2194000.000,3595000.000,4894000.000,4656000.000,4597000.000,3090000.000,3083000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,29120000.000,28119000.000,28484000.000,30690000.000,31036000.000,30092000.000,29256000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,31924000.000,31377000.000,31648000.000,33531000.000,33094000.000,31922000.000,30891000.000
AvailableForSaleSecuritiesDebtSecurities,140487000.000,168902000.000,149707000.000,144313000.000,143047000.000,143526000.000,146927000.000,156711000.000,155404000.000,146412000.000,142074000.000
AvailableForSaleSecuritiesEquitySecurities,1237000.000,1113000.000,1131000.000,1277000.000,1442000.000,1506000.000,1521000.000,1548000.000,1513000.000,1396000.000,1402000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,493000.000,118000.000,55000.000,56000.000,,,
CashAndCashEquivalentsAtCarryingValue,37306000.000,14262000.000,10120000.000,18893000.000,20606000.000,24652000.000,22153000.000,11987000.000,11655000.000,21322000.000,28773000.000
CommonStockParOrStatedValuePerShare,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000,10.000
CommonStockSharesAuthorized,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000
CommonStockSharesIssued,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000
CommonStockSharesOutstanding,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000,220000.000
CommonStockValue,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000,2200000.000
DeferredIncomeTaxLiabilities,3079000.000,3076000.000,3995000.000,5363000.000,5871000.000,7388000.000,7976000.000,7968000.000,5991000.000,4623000.000,
DeferredPolicyAcquisitionCosts,427000.000,473000.000,466000.000,391000.000,406000.000,370000.000,270000.000,363000.000,350000.000,938000.000,354000.000
DeferredSalesInducementsNet,157000.000,172000.000,170000.000,143000.000,148000.000,135000.000,98000.000,132000.000,128000.000,124000.000,127000.000
DeferredTaxAssetsGross,,,,,,,13692000.000,,,,20150000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,-7976000.000,,,,-3856000.000
DeferredTaxAssetsOther,,,,,,,1424000.000,,,,225000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,311000.000,356000.000,371000.000,448000.000,,,1487000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,0.000
DeferredTaxLiabilities,,,,,,,21668000.000,,,,24006000.000
DeferredTaxLiabilitiesInvestments,,,,,,,8841000.000,,,,15216000.000
DerivativeLiabilities,,,,,,,,,,,27000.000
DueToAffiliateCurrentAndNoncurrent,31000.000,285000.000,3000.000,626000.000,374000.000,1074000.000,407000.000,,1415000.000,383000.000,444000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,-4121000.000
Goodwill,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
IncomeTaxReceivable,996000.000,1014000.000,1014000.000,832000.000,2900000.000,2845000.000,2830000.000,,1381000.000,,
IncomeTaxesReceivable,,,,,,,89000.000,,,150000.000,167000.000
InvestmentRelatedLiabilities,,,,,79000.000,,90000.000,5000.000,,,16000.000
Investments,200277000.000,223695000.000,204409000.000,199000000.000,197831000.000,198296000.000,201580000.000,210552000.000,207946000.000,198149000.000,193138000.000
Liabilities,751996000.000,661020000.000,676185000.000,699527000.000,663821000.000,675197000.000,658962000.000,667325000.000,648645000.000,660510000.000,677077000.000
LiabilitiesAndStockholdersEquity,889831000.000,799473000.000,792380000.000,819358000.000,785067000.000,799759000.000,784768000.000,794077000.000,772736000.000,786602000.000,803745000.000
LiabilitiesForGuaranteesOnLongDurationContractsGuaranteedBenefitLiabilityGross,,,,,,,369761000.000,,,,
LiabilityForClaimsAndClaimsAdjustmentExpense,2663000.000,2954000.000,5184000.000,2856000.000,3591000.000,2243000.000,1777000.000,2295000.000,2255000.000,2311000.000,1826000.000
LiabilityForFuturePolicyBenefits,18065000.000,20477000.000,19066000.000,18343000.000,18638000.000,17037000.000,16529000.000,17003000.000,17798000.000,18798000.000,19256000.000
LiabilityForFuturePolicyBenefitsAndUnpaidClaimsAndClaimsAdjustmentExpense,132432000.000,129476000.000,129413000.000,125883000.000,126011000.000,123917000.000,122443000.000,119914000.000,118594000.000,119226000.000,118293000.000
LoansInsurancePolicy,58372000.000,53541000.000,53433000.000,53256000.000,53342000.000,53264000.000,53132000.000,52293000.000,51029000.000,50341000.000,49662000.000
OperatingLossCarryforwards,,,,,12543000.000,9863000.000,8490000.000,3512000.000,,,0.000
OtherAssets,3315000.000,2939000.000,3389000.000,3713000.000,3081000.000,2768000.000,2762000.000,3405000.000,3070000.000,3051000.000,2093000.000
OtherLiabilities,723000.000,761000.000,1053000.000,1642000.000,1600000.000,1446000.000,1582000.000,2125000.000,2000000.000,1418000.000,833000.000
OtherPolicyholderFunds,464000.000,353000.000,,,,,,,,,97211000.000
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,,,,,42000.000,36000.000,31000.000,24000.000,19000.000,13000.000,8000.000
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesPledged,,,,,,,349000.000,347000.000,335000.000,,
ReinsurancePayable,35000.000,31000.000,31000.000,,3000.000,2000.000,27000.000,27000.000,26000.000,24000.000,26000.000
ReinsuranceReceivablesPaidLossesRecoverable,,,,,,,,0.000,0.000,0.000,0.000
ReinsuranceRecoverables,,,,31000.000,,,,,,,
RetainedEarningsAccumulatedDeficit,695000.000,234000.000,-21990000.000,-19195000.000,-18182000.000,-16229000.000,-14797000.000,-13017000.000,-12734000.000,-10095000.000,-9076000.000
SeparateAccountAssets,615215000.000,526102000.000,541690000.000,566013000.000,529883000.000,541370000.000,526437000.000,536896000.000,520619000.000,534986000.000,551306000.000
SeparateAccountsLiability,615215000.000,526102000.000,541690000.000,566013000.000,529883000.000,541370000.000,526437000.000,536896000.000,520619000.000,534986000.000,551306000.000
StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPaymentsWithoutRegulatoryApproval,,,,,,,,,,,9245000.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,,,,,64775000.000,73690000.000,77462000.000,84690000.000,89023000.000,94672000.000,92450000.000
