,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-10974.000
CostsAndExpenses,19697.000
Depreciation,115.000
DirectOperatingCommunicationsCosts,450.000
EarningsPerShareBasicAndDiluted,-0.000
EffectiveIncomeTaxRateContinuingOperations,0.390
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.050
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1697.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-662.000
IncomeTaxReconciliationPriorYearIncomeTaxes,662.000
IncreaseDecreaseInAccountsPayable,6108.000
IncreaseDecreaseInAccountsReceivable,18000.000
InterestIncomeExpenseNet,18000.000
LeaseAndRentalExpense,522.000
LegalFees,16580.000
NetCashProvidedByUsedInFinancingActivities,252500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,252500.000
NetCashProvidedByUsedInInvestingActivities,-250000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-250000.000
NetCashProvidedByUsedInOperatingActivities,-13474.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13474.000
NetIncomeLoss,-1697.000
NonoperatingIncomeExpense,18000.000
OperatingIncomeLoss,-19697.000
OtherCostAndExpenseOperating,550.000
PaymentsForProceedsFromOtherInvestingActivities,250000.000
ProceedsFromRelatedPartyDebt,252500.000
ProfessionalFees,706.000
SellingGeneralAndAdministrativeExpense,3002.000
TravelAndEntertainmentExpense,265.000
UtilitiesCosts,509.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,55824970.000
