,2014-02-28,2014-08-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,489000.000,,,,565000.000,,,,573000.000
AmortizationOfIntangibleAssets,,,127000.000,155000.000,225000.000,204000.000,532000.000,506000.000,582000.000,557000.000,569000.000,583000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,89871978000.000,,,,,,9319960.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,-2398000.000
CashPeriodIncreaseDecrease,,,,481000.000,,,,12043000.000,,,,
ComprehensiveIncomeNetOfTax,,,-7718000.000,-5582000.000,-16419000.000,-9116000.000,-5210000.000,1319000.000,-3703000.000,10968000.000,-9268000.000,-2956000.000
CostOfGoodsSold,,,10174000.000,18460000.000,18237000.000,14119000.000,19267000.000,17195000.000,16247000.000,15963000.000,15825000.000,17499000.000
DebtInstrumentPeriodicPayment,,,,4900000.000,,,,,,,,
Depreciation,,,,121000.000,123000.000,122000.000,160000.000,184000.000,162000.000,221000.000,227000.000,227000.000
DepreciationDepletionAndAmortization,,,114000.000,235000.000,,,,649000.000,,,,810000.000
DerivativeGainLossOnDerivativeNet,,,,,-10356000.000,-4167000.000,,12991000.000,1072000.000,14065000.000,-3467000.000,-998000.000
EarningsPerShareBasic,-0.010,,,,,,,0.000,,0.040,,-0.010
EarningsPerShareBasicAndDiluted,,-0.000,-0.020,-0.030,-0.070,-0.040,-0.010,,-0.010,,,
EarningsPerShareDiluted,,,,,,,,0.000,,0.040,,-0.010
GainLossOnDispositionOfIntangibleAssets,,,,,,,,12991000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,42000.000
GeneralAndAdministrativeExpense,1442.000,7031.000,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,8818000.000,,,,,,,,
GrossProfit,,,2814000.000,3612000.000,3349000.000,2438000.000,2190000.000,3422000.000,5975000.000,7083000.000,4613000.000,6600000.000
IncomeLossFromContinuingOperations,,,-5052000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-7695000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-5609000.000,-16438000.000,-9107000.000,-5242000.000,1323000.000,-3690000.000,10968000.000,-8326000.000,-2956000.000
IncomeTaxExpenseBenefit,,,14000.000,1000.000,0.000,0.000,13000.000,4000.000,13000.000,0.000,942000.000,
IncomeTaxesPaid,,,,12000.000,,,,4000.000,,,,
IncreaseDecreaseInAccountsPayable,31525.000,,,6633000.000,,,,-991000.000,,,,1393000.000
IncreaseDecreaseInAccountsReceivable,,,,4080000.000,,,,-253000.000,,,,3040000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,861000.000,,,,1460000.000,,,,-838000.000
IncreaseDecreaseInDerivativeLiabilities,,,,6261000.000,,,,-12991000.000,,,,
IncreaseDecreaseInInterestPayableNet,-104.000,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,-2146000.000,,,,-1171000.000,,,,3030000.000
IncreaseDecreaseInOtherAccruedLiabilities,104.000,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,37000.000,,,,20000.000,,,,74000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-242000.000,,,,931000.000,,,,577000.000
IncreaseDecreaseInPrepaidExpense,4600.000,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,-370000.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,9765554.000,,,,
InterestExpense,,,2644000.000,1731000.000,1983000.000,1566000.000,1721000.000,1960000.000,2147000.000,2423000.000,2318000.000,1964000.000
InterestExpenseRelatedParty,,106.000,,,,,,,,,,
InterestPaid,,,,1165000.000,,,,954000.000,,,,1391000.000
InventoryWriteDown,,,,114000.000,,,,596000.000,,,,356000.000
MarketableSecuritiesRealizedGainLoss,,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,6766000.000,,,,16449000.000,,,,4132000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,6766000.000,,,,16449000.000,,,,4132000.000
NetCashProvidedByUsedInInvestingActivities,,,,-7211000.000,,,,-37000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-7211000.000,,,,-37000.000,,,,
NetCashProvidedByUsedInOperatingActivities,-317.000,,,926000.000,,,,-4369000.000,,,,-6512000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-317.000,,,926000.000,,,,-4369000.000,,,,-6512000.000
NetIncomeLoss,-36546.000,-159384.000,-7709000.000,-5610000.000,-16438000.000,-9107000.000,-5255000.000,1319000.000,-3703000.000,10968000.000,-9268000.000,-2956000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,-2956000.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,3510000.000,,,,,,,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,,2692000.000,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,1874000.000,,,,,,,,
NonoperatingIncomeExpense,,,,-1729000.000,-12325000.000,-5321000.000,-3089000.000,11033000.000,-1098000.000,11645000.000,-8946000.000,-2961000.000
OperatingExpenses,36442.000,159278.000,,,,,,13132000.000,8567000.000,7760000.000,,
OperatingIncomeLoss,,,,-3880000.000,-4113000.000,-3786000.000,-2153000.000,-9710000.000,-2592000.000,-677000.000,620000.000,5000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-9000.000,28000.000,19000.000,-9000.000,45000.000,0.000,0.000,0.000,0.000,
OtherExpenses,-104.000,106.000,2643000.000,,,,,,,,,
OtherNonoperatingIncome,,,1000.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,2000.000,14000.000,412000.000,60000.000,2000.000,-23000.000,3000.000,49000.000,1000.000
PaymentsForProceedsFromInvestments,,,,6126000.000,,,,0.000,,,,
PaymentsForProceedsFromMortgageDeposits,,,,,,,,-19000.000,,,,
PaymentsOfFinancingCosts,,,,541000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,1455000.000,,,,37000.000,,,,18000.000
ProceedsFromIssuanceOfDebt,,,,8867000.000,,,,19000000.000,,,,3267000.000
ProceedsFromNotesPayable,,,,2000000.000,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,-1579000.000,,,,-2571000.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,,,2030000.000
ProceedsFromWarrantExercises,,,,,,,,1000.000,,,,
ProfessionalFees,33600.000,152247.000,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,49000.000,,,,1106000.000,,,,-238000.000
RepaymentsOfDebt,,,,,,,,,,,,1165000.000
ResearchAndDevelopmentExpense,1400.000,0.000,,,,,,,,,,
Revenues,,0.000,,,,,,,,,,
SalesRevenueGoodsNet,,,12988000.000,22072000.000,21586000.000,16557000.000,21457000.000,20617000.000,22222000.000,23046000.000,20438000.000,24099000.000
SalesRevenueNet,,0.000,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,,,7866000.000,7492000.000,7462000.000,6224000.000,4343000.000,9922000.000,8567000.000,7760000.000,7203000.000,6595000.000
ShareBasedCompensation,,,,292000.000,,,,235000.000,,,,153000.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,,,,,,,,,0.000
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,,,,,,,21778.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,7759535.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,302571184.000,,258565687.000,,252959714.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,220000000.000,336121692.000,220000000.000,222185591.000,224407542.000,-425528930.000,,250762072.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,292805630.000,,250806152.000,,252959714.000
