,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,894546.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-625000.000
AssetRetirementObligationAccretionExpense,53209.000
CashAcquiredFromAcquisition,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2729629.000
CostsAndExpenses,13158702.000
CurrentIncomeTaxExpenseBenefit,60188.000
DeferredIncomeTaxExpenseBenefit,-18529.000
DepreciationDepletionAndAmortization,379562.000
ForeignCurrencyTransactionLossBeforeTax,26013.000
GainLossOnSaleOfPropertyPlantEquipment,0.000
GeneralAndAdministrativeExpense,3657547.000
ImpairmentOfOilAndGasProperties,6870000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12566182.000
IncomeTaxesPaid,93583.000
IncreaseDecreaseInOtherOperatingCapitalNet,-327024.000
IncreaseDecreaseInRestrictedCash,33326075.000
InterestAndOtherIncome,32969.000
NetCashProvidedByUsedInFinancingActivities,3326993.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3326993.000
NetCashProvidedByUsedInInvestingActivities,3739233.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3739233.000
NetCashProvidedByUsedInOperatingActivities,-4336597.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4336597.000
NetIncomeLoss,-12607841.000
OilAndGasProductionExpense,138341.000
OilAndGasRevenue,559551.000
PaymentsOfStockIssuanceCosts,625000.000
PaymentsToAcquireEquityMethodInvestments,1340262.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,8206171.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,22360.000
ProceedsFromIssuanceOfCommonStock,3951993.000
ProceedsFromSaleOfPropertyPlantAndEquipment,0.000
ProfessionalFees,1167945.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,53209.000
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,379562.000
ResultsOfOperationsImpairmentOfOilAndGasProperties,6870000.000
ShareBasedCompensation,659978.000
