,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,12302.000,17252.000,18552.000,24052.000,24214.000,,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,790930.000,850745.000,823847.000,703421.000,691385.000,731336.000,919258.000,1252203.000,1207852.000,1097126.000,1167988.000,1124104.000,1270665.000,1435606.000,1444387.000,1345748.000,1460686.000
AccountsPayableCurrent,,,,,9925.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,19948.000,25154.000,13461.000,29029.000,14562.000,5942.000,34280.000,16800.000,49300.000,667.000,20000.000,0.000,0.000,123841.000,123422.000,,722.000
AccruedLiabilitiesCurrent,1668.000,,,,,,,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,185000.000,185000.000,185000.000,185000.000,185000.000,185000.000,185000.000,,,,,,,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,187000.000,120000.000,105000.000,81000.000,71000.000,71000.000,80000.000,80000.000,114000.000,,,,,,,,
AccruedSalaries,79040.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,40194.000,42915.000,43935.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000,44810.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,360464.000,988925.000,963076.000,907756.000,898122.000,900214.000,947241.000,999456.000,967967.000,975070.000,1054490.000,1064911.000,1037345.000,1033343.000,997750.000,1044429.000,1017020.000
AdditionalPaidInCapital,-18252.000,107897.000,107897.000,107897.000,107897.000,,,,,,,,,,,,,,32324095.000,32861552.000,33549578.000,33629831.000
AdditionalPaidInCapitalCommonStock,,,,,,20920817.000,26412591.000,27294512.000,28728466.000,29588633.000,30266143.000,30536618.000,30570760.000,30583175.000,30595591.000,31998386.000,32324095.000,32324095.000,,,,
Assets,,,,,,424541.000,253945.000,225830.000,308571.000,311687.000,276969.000,526304.000,519228.000,1008701.000,480686.000,141385.000,319692.000,424867.000,233137.000,226961.000,102451.000,104758.000
AssetsCurrent,,,,,1874.000,290967.000,131426.000,108498.000,196281.000,203564.000,173014.000,426516.000,423606.000,917247.000,393399.000,58264.000,240738.000,350080.000,162517.000,160509.000,40167.000,46641.000
Capital,,,,,32265.000,,,,,,,,,,,,,,,,,
